League,Season,Round,Wk,Day,Date,Time,HomeTeam,xG_Home,xG_Away,AwayTeam,Attendance,Venue,Referee,Match Report,HomeScore,AwayScore
Bundesliga,2017-2018,Regular Season,12,Sat,2017-11-18,15:30,Bayern Munich,1.7,0.5,Augsburg,75000,Allianz Arena,Markus Schmidt,https://fbref.com/en/matches/1125997d/Bayern-Munich-Augsburg-November-18-2017-Bundesliga,3,0
Bundesliga,2017-2018,Regular Season,12,Sat,2017-11-18,15:30,Wolfsburg,2.7,1.0,Freiburg,23744,Volkswagen Arena,Manuel Gräfe,https://fbref.com/en/matches/1590e6e4/Wolfsburg-Freiburg-November-18-2017-Bundesliga,3,1
Bundesliga,2017-2018,Regular Season,12,Sat,2017-11-18,18:30,Hertha BSC,1.5,1.4,M'Gladbach,48304,Olympiastadion Berlin,Bastian Dankert,https://fbref.com/en/matches/07819381/Hertha-BSC-Monchengladbach-November-18-2017-Bundesliga,2,4
Bundesliga,2017-2018,Regular Season,12,Sun,2017-11-19,15:30,Schalke 04,1.9,1.2,Hamburger SV,62271,Veltins-Arena,Robert Hartmann,https://fbref.com/en/matches/d08addf5/Schalke-04-Hamburger-SV-November-19-2017-Bundesliga,2,0
Bundesliga,2017-2018,Regular Season,12,Sun,2017-11-19,18:00,Werder Bremen,2.8,1.3,Hannover 96,41500,Weserstadion,Benjamin Cortus,https://fbref.com/en/matches/d6eae850/Werder-Bremen-Hannover-96-November-19-2017-Bundesliga,4,0
Bundesliga,2017-2018,Regular Season,13,Fri,2017-11-24,20:30,Hannover 96,1.6,1.3,Stuttgart,43500,HDI-Arena,Christian Dingert,https://fbref.com/en/matches/3681c035/Hannover-96-Stuttgart-November-24-2017-Bundesliga,1,1
Bundesliga,2017-2018,Regular Season,13,Sat,2017-11-25,15:30,Freiburg,2.9,0.9,Mainz 05,24000,Schwarzwald-Stadion,Daniel Siebert,https://fbref.com/en/matches/f8a05ecc/Freiburg-Mainz-05-November-25-2017-Bundesliga,2,1
Bundesliga,2017-2018,Regular Season,13,Sat,2017-11-25,15:30,Augsburg,2.4,0.2,Wolfsburg,26541,WWK Arena,Tobias Stieler,https://fbref.com/en/matches/201cd31a/Augsburg-Wolfsburg-November-25-2017-Bundesliga,2,1
Bundesliga,2017-2018,Regular Season,13,Sat,2017-11-25,15:30,Eint Frankfurt,0.6,1.1,Leverkusen,50000,Commerzbank-Arena,Patrick Ittrich,https://fbref.com/en/matches/025873f1/Eintracht-Frankfurt-Bayer-Leverkusen-November-25-2017-Bundesliga,0,1
Bundesliga,2017-2018,Regular Season,13,Sat,2017-11-25,15:30,RB Leipzig,1.2,1.0,Werder Bremen,40172,Red Bull Arena,Sascha Stegemann,https://fbref.com/en/matches/41e9fba5/RB-Leipzig-Werder-Bremen-November-25-2017-Bundesliga,2,0
Bundesliga,2017-2018,Regular Season,13,Sat,2017-11-25,15:30,Dortmund,1.8,1.8,Schalke 04,80179,Signal Iduna Park,Deniz Aytekin,https://fbref.com/en/matches/bb7d0d6e/Revierderby-Dortmund-Schalke-04-November-25-2017-Bundesliga,4,4
Bundesliga,2017-2018,Regular Season,13,Sat,2017-11-25,18:30,M'Gladbach,2.4,1.9,Bayern Munich,54018,Stadion im Borussia-Park,Manuel Gräfe,https://fbref.com/en/matches/bb91fda7/Monchengladbach-Bayern-Munich-November-25-2017-Bundesliga,2,1
Bundesliga,2017-2018,Regular Season,13,Sun,2017-11-26,15:30,Hamburger SV,1.7,1.1,Hoffenheim,46470,Volksparkstadion,Bastian Dankert,https://fbref.com/en/matches/3214d59a/Hamburger-SV-Hoffenheim-November-26-2017-Bundesliga,3,0
Bundesliga,2017-2018,Regular Season,13,Sun,2017-11-26,18:00,Köln,1.1,2.0,Hertha BSC,47800,RheinEnergieSTADION,Bibiana Steinhaus,https://fbref.com/en/matches/fdd92607/Koln-Hertha-BSC-November-26-2017-Bundesliga,0,2
Bundesliga,2017-2018,Regular Season,14,Fri,2017-12-01,20:30,Freiburg,1.3,0.7,Hamburger SV,24000,Schwarzwald-Stadion,Benjamin Brand,https://fbref.com/en/matches/a9d5d2bf/Freiburg-Hamburger-SV-December-1-2017-Bundesliga,0,0
Bundesliga,2017-2018,Regular Season,14,Sat,2017-12-02,15:30,Leverkusen,2.0,0.8,Dortmund,30210,BayArena,Robert Hartmann,https://fbref.com/en/matches/8c42066b/Bayer-Leverkusen-Dortmund-December-2-2017-Bundesliga,1,1
Bundesliga,2017-2018,Regular Season,14,Sat,2017-12-02,15:30,Hoffenheim,1.4,0.5,RB Leipzig,28299,Dietmar-Hopp-Stadion,Daniel Siebert,https://fbref.com/en/matches/937c962a/Hoffenheim-RB-Leipzig-December-2-2017-Bundesliga,4,0
Bundesliga,2017-2018,Regular Season,14,Sat,2017-12-02,15:30,Werder Bremen,1.1,1.1,Stuttgart,41500,Weserstadion,Bastian Dankert,https://fbref.com/en/matches/ee9e4bab/Werder-Bremen-Stuttgart-December-2-2017-Bundesliga,1,0
Bundesliga,2017-2018,Regular Season,14,Sat,2017-12-02,15:30,Bayern Munich,3.7,1.2,Hannover 96,75000,Allianz Arena,Guido Winkmann,https://fbref.com/en/matches/510f2e4a/Bayern-Munich-Hannover-96-December-2-2017-Bundesliga,3,1
Bundesliga,2017-2018,Regular Season,14,Sat,2017-12-02,15:30,Mainz 05,0.6,2.1,Augsburg,25037,Opel Arena,Frank Willenborg,https://fbref.com/en/matches/b1d57dce/Mainz-05-Augsburg-December-2-2017-Bundesliga,1,3
Bundesliga,2017-2018,Regular Season,14,Sat,2017-12-02,18:30,Schalke 04,2.5,1.8,Köln,61761,Veltins-Arena,Tobias Stieler,https://fbref.com/en/matches/ca1491c0/Schalke-04-Koln-December-2-2017-Bundesliga,2,2
Bundesliga,2017-2018,Regular Season,14,Sun,2017-12-03,15:30,Hertha BSC,1.1,0.5,Eint Frankfurt,38781,Olympiastadion Berlin,Sören Storks,https://fbref.com/en/matches/213ca3fd/Hertha-BSC-Eintracht-Frankfurt-December-3-2017-Bundesliga,1,2
Bundesliga,2017-2018,Regular Season,14,Sun,2017-12-03,18:00,Wolfsburg,1.5,1.1,M'Gladbach,24250,Volkswagen Arena,Benjamin Cortus,https://fbref.com/en/matches/4112421a/Wolfsburg-Monchengladbach-December-3-2017-Bundesliga,3,0
Bundesliga,2017-2018,Regular Season,15,Fri,2017-12-08,20:30,Stuttgart,0.4,1.5,Leverkusen,54650,Mercedes-Benz Arena,Deniz Aytekin,https://fbref.com/en/matches/123f83ae/Stuttgart-Bayer-Leverkusen-December-8-2017-Bundesliga,0,2
Bundesliga,2017-2018,Regular Season,15,Sat,2017-12-09,15:30,Hamburger SV,1.3,0.1,Wolfsburg,45226,Volksparkstadion,Christian Dingert,https://fbref.com/en/matches/adb3ac02/Hamburger-SV-Wolfsburg-December-9-2017-Bundesliga,0,0
Bundesliga,2017-2018,Regular Season,15,Sat,2017-12-09,15:30,RB Leipzig,1.6,0.9,Mainz 05,32817,Red Bull Arena,Patrick Ittrich,https://fbref.com/en/matches/63978a6a/RB-Leipzig-Mainz-05-December-9-2017-Bundesliga,2,2
Bundesliga,2017-2018,Regular Season,15,Sat,2017-12-09,15:30,Dortmund,1.9,1.0,Werder Bremen,81160,Signal Iduna Park,Manuel Gräfe,https://fbref.com/en/matches/d24ad27a/Dortmund-Werder-Bremen-December-9-2017-Bundesliga,1,2
Bundesliga,2017-2018,Regular Season,15,Sat,2017-12-09,15:30,Eint Frankfurt,0.6,0.3,Bayern Munich,51500,Commerzbank-Arena,Harm Osmers,https://fbref.com/en/matches/ff7fdc64/Eintracht-Frankfurt-Bayern-Munich-December-9-2017-Bundesliga,0,1
Bundesliga,2017-2018,Regular Season,15,Sat,2017-12-09,18:30,M'Gladbach,1.4,1.0,Schalke 04,54018,Stadion im Borussia-Park,Sascha Stegemann,https://fbref.com/en/matches/3b9df3e3/Monchengladbach-Schalke-04-December-9-2017-Bundesliga,1,1
Bundesliga,2017-2018,Regular Season,15,Sun,2017-12-10,13:30,Köln,1.5,3.3,Freiburg,45100,RheinEnergieSTADION,Robert Kampka,https://fbref.com/en/matches/bbc05ea2/Koln-Freiburg-December-10-2017-Bundesliga,3,4
Bundesliga,2017-2018,Regular Season,15,Sun,2017-12-10,15:30,Hannover 96,1.4,0.8,Hoffenheim,36800,HDI-Arena,Markus Schmidt,https://fbref.com/en/matches/ae539f2b/Hannover-96-Hoffenheim-December-10-2017-Bundesliga,2,0
Bundesliga,2017-2018,Regular Season,15,Sun,2017-12-10,18:00,Augsburg,1.2,0.6,Hertha BSC,26641,WWK Arena,Martin Petersen,https://fbref.com/en/matches/c3bfaffc/Augsburg-Hertha-BSC-December-10-2017-Bundesliga,1,1
Bundesliga,2017-2018,Regular Season,16,Tue,2017-12-12,18:30,Wolfsburg,2.4,0.5,RB Leipzig,22827,Volkswagen Arena,Guido Winkmann,https://fbref.com/en/matches/a1893670/Wolfsburg-RB-Leipzig-December-12-2017-Bundesliga,1,1
Bundesliga,2017-2018,Regular Season,16,Tue,2017-12-12,20:30,Freiburg,1.7,0.4,M'Gladbach,23800,Schwarzwald-Stadion,Deniz Aytekin,https://fbref.com/en/matches/7911edf3/Freiburg-Monchengladbach-December-12-2017-Bundesliga,1,0
Bundesliga,2017-2018,Regular Season,16,Tue,2017-12-12,20:30,Mainz 05,0.5,2.0,Dortmund,32976,Opel Arena,Benjamin Brand,https://fbref.com/en/matches/644c1529/Mainz-05-Dortmund-December-12-2017-Bundesliga,0,2
Bundesliga,2017-2018,Regular Season,16,Tue,2017-12-12,20:30,Hamburger SV,1.7,1.3,Eint Frankfurt,40983,Volksparkstadion,Manuel Gräfe,https://fbref.com/en/matches/5c318430/Hamburger-SV-Eintracht-Frankfurt-December-12-2017-Bundesliga,1,2
Bundesliga,2017-2018,Regular Season,16,Wed,2017-12-13,18:30,Hoffenheim,1.4,0.7,Stuttgart,30150,Dietmar-Hopp-Stadion,Bibiana Steinhaus,https://fbref.com/en/matches/4d86918b/Hoffenheim-Stuttgart-December-13-2017-Bundesliga,1,0
Bundesliga,2017-2018,Regular Season,16,Wed,2017-12-13,20:30,Schalke 04,3.1,1.8,Augsburg,59215,Veltins-Arena,Sven Jablonski,https://fbref.com/en/matches/0e20e687/Schalke-04-Augsburg-December-13-2017-Bundesliga,3,2
Bundesliga,2017-2018,Regular Season,16,Wed,2017-12-13,20:30,Leverkusen,2.6,0.4,Werder Bremen,26620,BayArena,Tobias Stieler,https://fbref.com/en/matches/5bc98bc7/Bayer-Leverkusen-Werder-Bremen-December-13-2017-Bundesliga,1,0
Bundesliga,2017-2018,Regular Season,16,Wed,2017-12-13,20:30,Hertha BSC,2.5,2.6,Hannover 96,29231,Olympiastadion Berlin,Robert Hartmann,https://fbref.com/en/matches/7bdb23f3/Hertha-BSC-Hannover-96-December-13-2017-Bundesliga,3,1
Bundesliga,2017-2018,Regular Season,16,Wed,2017-12-13,20:30,Bayern Munich,2.7,0.3,Köln,75000,Allianz Arena,Daniel Siebert,https://fbref.com/en/matches/ed957090/Bayern-Munich-Koln-December-13-2017-Bundesliga,1,0
Bundesliga,2017-2018,Regular Season,17,Fri,2017-12-15,20:30,M'Gladbach,2.1,0.8,Hamburger SV,51409,Stadion im Borussia-Park,Markus Schmidt,https://fbref.com/en/matches/73de6f40/Monchengladbach-Hamburger-SV-December-15-2017-Bundesliga,3,1
Bundesliga,2017-2018,Regular Season,17,Sat,2017-12-16,15:30,Köln,1.8,1.2,Wolfsburg,41100,RheinEnergieSTADION,Benjamin Brand,https://fbref.com/en/matches/b5015ae9/Koln-Wolfsburg-December-16-2017-Bundesliga,1,0
Bundesliga,2017-2018,Regular Season,17,Sat,2017-12-16,15:30,Stuttgart,1.2,2.0,Bayern Munich,58885,Mercedes-Benz Arena,Patrick Ittrich,https://fbref.com/en/matches/3020841e/Stuttgart-Bayern-Munich-December-16-2017-Bundesliga,0,1
Bundesliga,2017-2018,Regular Season,17,Sat,2017-12-16,15:30,Augsburg,2.5,1.7,Freiburg,26345,WWK Arena,Christian Dingert,https://fbref.com/en/matches/ad16335a/Augsburg-Freiburg-December-16-2017-Bundesliga,3,3
Bundesliga,2017-2018,Regular Season,17,Sat,2017-12-16,15:30,Eint Frankfurt,1.6,1.9,Schalke 04,50600,Commerzbank-Arena,Robert Kampka,https://fbref.com/en/matches/ad6a5d57/Eintracht-Frankfurt-Schalke-04-December-16-2017-Bundesliga,2,2
Bundesliga,2017-2018,Regular Season,17,Sat,2017-12-16,15:30,Werder Bremen,1.5,1.0,Mainz 05,39000,Weserstadion,Benjamin Cortus,https://fbref.com/en/matches/f7c70334/Werder-Bremen-Mainz-05-December-16-2017-Bundesliga,2,2
Bundesliga,2017-2018,Regular Season,17,Sat,2017-12-16,18:30,Dortmund,3.1,1.3,Hoffenheim,81000,Signal Iduna Park,Harm Osmers,https://fbref.com/en/matches/c94385e6/Dortmund-Hoffenheim-December-16-2017-Bundesliga,2,1
Bundesliga,2017-2018,Regular Season,17,Sun,2017-12-17,15:30,Hannover 96,2.4,2.5,Leverkusen,32800,HDI-Arena,Sören Storks,https://fbref.com/en/matches/f9d3b3de/Hannover-96-Bayer-Leverkusen-December-17-2017-Bundesliga,4,4
Bundesliga,2017-2018,Regular Season,17,Sun,2017-12-17,18:00,RB Leipzig,2.3,1.2,Hertha BSC,36109,Red Bull Arena,Frank Willenborg,https://fbref.com/en/matches/d3d3adc1/RB-Leipzig-Hertha-BSC-December-17-2017-Bundesliga,2,3
Bundesliga,2017-2018,Regular Season,18,Fri,2018-01-12,20:30,Leverkusen,0.7,1.6,Bayern Munich,30210,BayArena,Daniel Siebert,https://fbref.com/en/matches/3697cc06/Bayer-Leverkusen-Bayern-Munich-January-12-2018-Bundesliga,1,3
Bundesliga,2017-2018,Regular Season,18,Sat,2018-01-13,15:30,Eint Frankfurt,1.9,0.2,Freiburg,45300,Commerzbank-Arena,Sascha Stegemann,https://fbref.com/en/matches/041ec31e/Eintracht-Frankfurt-Freiburg-January-13-2018-Bundesliga,1,1
Bundesliga,2017-2018,Regular Season,18,Sat,2018-01-13,15:30,Hannover 96,2.8,0.6,Mainz 05,34500,HDI-Arena,Bastian Dankert,https://fbref.com/en/matches/8defd102/Hannover-96-Mainz-05-January-13-2018-Bundesliga,3,2
Bundesliga,2017-2018,Regular Season,18,Sat,2018-01-13,15:30,Werder Bremen,1.6,1.4,Hoffenheim,37500,Weserstadion,Robert Hartmann,https://fbref.com/en/matches/460cbaec/Werder-Bremen-Hoffenheim-January-13-2018-Bundesliga,1,1
Bundesliga,2017-2018,Regular Season,18,Sat,2018-01-13,15:30,Augsburg,1.8,0.7,Hamburger SV,30087,WWK Arena,Manuel Gräfe,https://fbref.com/en/matches/d4ed5da2/Augsburg-Hamburger-SV-January-13-2018-Bundesliga,1,0
Bundesliga,2017-2018,Regular Season,18,Sat,2018-01-13,15:30,Stuttgart,0.4,1.0,Hertha BSC,57181,Mercedes-Benz Arena,Felix Brych,https://fbref.com/en/matches/2e639ca1/Stuttgart-Hertha-BSC-January-13-2018-Bundesliga,1,0
Bundesliga,2017-2018,Regular Season,18,Sat,2018-01-13,18:30,RB Leipzig,2.6,0.4,Schalke 04,42558,Red Bull Arena,Deniz Aytekin,https://fbref.com/en/matches/a39514a2/RB-Leipzig-Schalke-04-January-13-2018-Bundesliga,3,1
Bundesliga,2017-2018,Regular Season,18,Sun,2018-01-14,15:30,Köln,0.9,2.0,M'Gladbach,50000,RheinEnergieSTADION,Felix Zwayer,https://fbref.com/en/matches/ef0d1886/Koln-Monchengladbach-January-14-2018-Bundesliga,2,1
Bundesliga,2017-2018,Regular Season,18,Sun,2018-01-14,18:00,Dortmund,2.4,1.4,Wolfsburg,80600,Signal Iduna Park,Tobias Stieler,https://fbref.com/en/matches/36f0a636/Dortmund-Wolfsburg-January-14-2018-Bundesliga,0,0
Bundesliga,2017-2018,Regular Season,19,Fri,2018-01-19,20:30,Hertha BSC,0.6,1.2,Dortmund,65893,Olympiastadion Berlin,Christian Dingert,https://fbref.com/en/matches/382c4f2c/Hertha-BSC-Dortmund-January-19-2018-Bundesliga,1,1
Bundesliga,2017-2018,Regular Season,19,Sat,2018-01-20,15:30,Wolfsburg,1.4,1.7,Eint Frankfurt,24450,Volkswagen Arena,Markus Schmidt,https://fbref.com/en/matches/405093b2/Wolfsburg-Eintracht-Frankfurt-January-20-2018-Bundesliga,1,3
Bundesliga,2017-2018,Regular Season,19,Sat,2018-01-20,15:30,Freiburg,0.5,1.0,RB Leipzig,23700,Schwarzwald-Stadion,Benjamin Brand,https://fbref.com/en/matches/b8687e9c/Freiburg-RB-Leipzig-January-20-2018-Bundesliga,2,1
Bundesliga,2017-2018,Regular Season,19,Sat,2018-01-20,15:30,Hoffenheim,0.7,2.6,Leverkusen,28017,Dietmar-Hopp-Stadion,Tobias Stieler,https://fbref.com/en/matches/9cdd1a86/Hoffenheim-Bayer-Leverkusen-January-20-2018-Bundesliga,1,4
Bundesliga,2017-2018,Regular Season,19,Sat,2018-01-20,15:30,M'Gladbach,1.1,1.0,Augsburg,42016,Stadion im Borussia-Park,Bibiana Steinhaus,https://fbref.com/en/matches/8c117759/Monchengladbach-Augsburg-January-20-2018-Bundesliga,2,0
Bundesliga,2017-2018,Regular Season,19,Sat,2018-01-20,15:30,Mainz 05,2.6,1.0,Stuttgart,25736,Opel Arena,Harm Osmers,https://fbref.com/en/matches/4f912929/Mainz-05-Stuttgart-January-20-2018-Bundesliga,3,2
Bundesliga,2017-2018,Regular Season,19,Sat,2018-01-20,18:30,Hamburger SV,1.0,1.2,Köln,52674,Volksparkstadion,Guido Winkmann,https://fbref.com/en/matches/78839a33/Hamburger-SV-Koln-January-20-2018-Bundesliga,0,2
Bundesliga,2017-2018,Regular Season,19,Sun,2018-01-21,15:30,Bayern Munich,1.8,0.5,Werder Bremen,75000,Allianz Arena,Robert Kampka,https://fbref.com/en/matches/42f65c02/Bayern-Munich-Werder-Bremen-January-21-2018-Bundesliga,4,2
Bundesliga,2017-2018,Regular Season,19,Sun,2018-01-21,18:00,Schalke 04,0.5,0.9,Hannover 96,60650,Veltins-Arena,Martin Petersen,https://fbref.com/en/matches/2cd5f518/Schalke-04-Hannover-96-January-21-2018-Bundesliga,1,1
Bundesliga,2017-2018,Regular Season,20,Fri,2018-01-26,20:30,Eint Frankfurt,1.2,1.4,M'Gladbach,47500,Commerzbank-Arena,Marco Fritz,https://fbref.com/en/matches/60678a27/Eintracht-Frankfurt-Monchengladbach-January-26-2018-Bundesliga,2,0
Bundesliga,2017-2018,Regular Season,20,Sat,2018-01-27,15:30,RB Leipzig,1.2,1.1,Hamburger SV,42558,Red Bull Arena,Benjamin Cortus,https://fbref.com/en/matches/01024937/RB-Leipzig-Hamburger-SV-January-27-2018-Bundesliga,1,1
Bundesliga,2017-2018,Regular Season,20,Sat,2018-01-27,15:30,Stuttgart,0.6,2.7,Schalke 04,55096,Mercedes-Benz Arena,Felix Zwayer,https://fbref.com/en/matches/df44e8f2/Stuttgart-Schalke-04-January-27-2018-Bundesliga,0,2
Bundesliga,2017-2018,Regular Season,20,Sat,2018-01-27,15:30,Köln,1.1,0.8,Augsburg,49900,RheinEnergieSTADION,Christian Dingert,https://fbref.com/en/matches/b0ce1c71/Koln-Augsburg-January-27-2018-Bundesliga,1,1
Bundesliga,2017-2018,Regular Season,20,Sat,2018-01-27,15:30,Bayern Munich,2.7,1.0,Hoffenheim,75000,Allianz Arena,Manuel Gräfe,https://fbref.com/en/matches/710723e0/Bayern-Munich-Hoffenheim-January-27-2018-Bundesliga,5,2
Bundesliga,2017-2018,Regular Season,20,Sat,2018-01-27,15:30,Dortmund,1.3,0.4,Freiburg,81360,Signal Iduna Park,Daniel Siebert,https://fbref.com/en/matches/07437edc/Dortmund-Freiburg-January-27-2018-Bundesliga,2,2
Bundesliga,2017-2018,Regular Season,20,Sat,2018-01-27,18:30,Werder Bremen,1.6,1.1,Hertha BSC,40030,Weserstadion,Bastian Dankert,https://fbref.com/en/matches/dbb50537/Werder-Bremen-Hertha-BSC-January-27-2018-Bundesliga,0,0
Bundesliga,2017-2018,Regular Season,20,Sun,2018-01-28,15:30,Leverkusen,1.8,0.1,Mainz 05,25471,BayArena,Frank Willenborg,https://fbref.com/en/matches/7505aaac/Bayer-Leverkusen-Mainz-05-January-28-2018-Bundesliga,2,0
Bundesliga,2017-2018,Regular Season,20,Sun,2018-01-28,18:00,Hannover 96,1.0,0.4,Wolfsburg,34300,HDI-Arena,Felix Brych,https://fbref.com/en/matches/c214077e/Hannover-96-Wolfsburg-January-28-2018-Bundesliga,0,1
Bundesliga,2017-2018,Regular Season,21,Fri,2018-02-02,20:30,Köln,2.4,1.8,Dortmund,50000,RheinEnergieSTADION,Benjamin Brand,https://fbref.com/en/matches/e5b2ba9b/Koln-Dortmund-February-2-2018-Bundesliga,2,3
Bundesliga,2017-2018,Regular Season,21,Sat,2018-02-03,15:30,Hertha BSC,1.0,1.9,Hoffenheim,32598,Olympiastadion Berlin,Deniz Aytekin,https://fbref.com/en/matches/5d985e10/Hertha-BSC-Hoffenheim-February-3-2018-Bundesliga,1,1
Bundesliga,2017-2018,Regular Season,21,Sat,2018-02-03,15:30,Wolfsburg,1.0,1.5,Stuttgart,24378,Volkswagen Arena,Robert Hartmann,https://fbref.com/en/matches/6469399a/Wolfsburg-Stuttgart-February-3-2018-Bundesliga,1,1
Bundesliga,2017-2018,Regular Season,21,Sat,2018-02-03,15:30,Mainz 05,1.6,1.8,Bayern Munich,34000,Opel Arena,Sören Storks,https://fbref.com/en/matches/0e9f3237/Mainz-05-Bayern-Munich-February-3-2018-Bundesliga,0,2
Bundesliga,2017-2018,Regular Season,21,Sat,2018-02-03,15:30,Freiburg,1.0,0.7,Leverkusen,24000,Schwarzwald-Stadion,Robert Kampka,https://fbref.com/en/matches/e2baa7b5/Freiburg-Bayer-Leverkusen-February-3-2018-Bundesliga,0,0
Bundesliga,2017-2018,Regular Season,21,Sat,2018-02-03,15:30,Schalke 04,1.1,2.0,Werder Bremen,62271,Veltins-Arena,Guido Winkmann,https://fbref.com/en/matches/3b6845fd/Schalke-04-Werder-Bremen-February-3-2018-Bundesliga,1,2
Bundesliga,2017-2018,Regular Season,21,Sat,2018-02-03,18:30,M'Gladbach,1.1,1.1,RB Leipzig,49018,Stadion im Borussia-Park,Tobias Stieler,https://fbref.com/en/matches/04be7e29/Monchengladbach-RB-Leipzig-February-3-2018-Bundesliga,0,1
Bundesliga,2017-2018,Regular Season,21,Sun,2018-02-04,15:30,Augsburg,2.4,0.6,Eint Frankfurt,27188,WWK Arena,Harm Osmers,https://fbref.com/en/matches/0dbabba1/Augsburg-Eintracht-Frankfurt-February-4-2018-Bundesliga,3,0
Bundesliga,2017-2018,Regular Season,21,Sun,2018-02-04,18:00,Hamburger SV,1.5,1.4,Hannover 96,46016,Volksparkstadion,Sascha Stegemann,https://fbref.com/en/matches/cd71d99b/Hamburger-SV-Hannover-96-February-4-2018-Bundesliga,1,1
Bundesliga,2017-2018,Regular Season,22,Fri,2018-02-09,20:30,RB Leipzig,2.2,1.0,Augsburg,34286,Red Bull Arena,Sven Jablonski,https://fbref.com/en/matches/5674e43c/RB-Leipzig-Augsburg-February-9-2018-Bundesliga,2,0
Bundesliga,2017-2018,Regular Season,22,Sat,2018-02-10,15:30,Hoffenheim,2.5,1.4,Mainz 05,24105,Dietmar-Hopp-Stadion,Benjamin Cortus,https://fbref.com/en/matches/9e0a5c20/Hoffenheim-Mainz-05-February-10-2018-Bundesliga,4,2
Bundesliga,2017-2018,Regular Season,22,Sat,2018-02-10,15:30,Leverkusen,1.0,0.8,Hertha BSC,25601,BayArena,Patrick Ittrich,https://fbref.com/en/matches/53ba98f7/Bayer-Leverkusen-Hertha-BSC-February-10-2018-Bundesliga,0,2
Bundesliga,2017-2018,Regular Season,22,Sat,2018-02-10,15:30,Hannover 96,1.0,1.1,Freiburg,37800,HDI-Arena,Manuel Gräfe,https://fbref.com/en/matches/ece63dff/Hannover-96-Freiburg-February-10-2018-Bundesliga,2,1
Bundesliga,2017-2018,Regular Season,22,Sat,2018-02-10,15:30,Eint Frankfurt,2.2,1.4,Köln,47700,Commerzbank-Arena,Daniel Siebert,https://fbref.com/en/matches/de11b7e9/Eintracht-Frankfurt-Koln-February-10-2018-Bundesliga,4,2
Bundesliga,2017-2018,Regular Season,22,Sat,2018-02-10,15:30,Dortmund,2.3,0.6,Hamburger SV,81360,Signal Iduna Park,Marco Fritz,https://fbref.com/en/matches/bee2d55d/Dortmund-Hamburger-SV-February-10-2018-Bundesliga,2,0
Bundesliga,2017-2018,Regular Season,22,Sat,2018-02-10,18:30,Bayern Munich,1.8,0.7,Schalke 04,75000,Allianz Arena,Tobias Stieler,https://fbref.com/en/matches/e625d868/Bayern-Munich-Schalke-04-February-10-2018-Bundesliga,2,1
Bundesliga,2017-2018,Regular Season,22,Sun,2018-02-11,15:30,Stuttgart,0.7,0.9,M'Gladbach,53296,Mercedes-Benz Arena,Frank Willenborg,https://fbref.com/en/matches/f86e7b44/Stuttgart-Monchengladbach-February-11-2018-Bundesliga,1,0
Bundesliga,2017-2018,Regular Season,22,Sun,2018-02-11,18:00,Werder Bremen,1.0,1.9,Wolfsburg,38062,Weserstadion,Deniz Aytekin,https://fbref.com/en/matches/f25c526f/Werder-Bremen-Wolfsburg-February-11-2018-Bundesliga,3,1
Bundesliga,2017-2018,Regular Season,23,Fri,2018-02-16,20:30,Hertha BSC,0.5,1.6,Mainz 05,30908,Olympiastadion Berlin,Martin Petersen,https://fbref.com/en/matches/0c29c2ac/Hertha-BSC-Mainz-05-February-16-2018-Bundesliga,0,2
Bundesliga,2017-2018,Regular Season,23,Sat,2018-02-17,15:30,Köln,0.3,1.6,Hannover 96,48400,RheinEnergieSTADION,Markus Schmidt,https://fbref.com/en/matches/8dadcf54/Koln-Hannover-96-February-17-2018-Bundesliga,1,1
Bundesliga,2017-2018,Regular Season,23,Sat,2018-02-17,15:30,Freiburg,1.9,0.5,Werder Bremen,24000,Schwarzwald-Stadion,Robert Hartmann,https://fbref.com/en/matches/c35d275d/Freiburg-Werder-Bremen-February-17-2018-Bundesliga,1,0
Bundesliga,2017-2018,Regular Season,23,Sat,2018-02-17,15:30,Wolfsburg,0.3,2.7,Bayern Munich,30000,Volkswagen Arena,Sascha Stegemann,https://fbref.com/en/matches/d1a1d3ab/Wolfsburg-Bayern-Munich-February-17-2018-Bundesliga,1,2
Bundesliga,2017-2018,Regular Season,23,Sat,2018-02-17,15:30,Hamburger SV,1.0,2.2,Leverkusen,45691,Volksparkstadion,Felix Brych,https://fbref.com/en/matches/72136350/Hamburger-SV-Bayer-Leverkusen-February-17-2018-Bundesliga,1,2
Bundesliga,2017-2018,Regular Season,23,Sat,2018-02-17,18:30,Schalke 04,1.2,0.5,Hoffenheim,60741,Veltins-Arena,Benjamin Brand,https://fbref.com/en/matches/07919b8c/Schalke-04-Hoffenheim-February-17-2018-Bundesliga,2,1
Bundesliga,2017-2018,Regular Season,23,Sun,2018-02-18,15:30,Augsburg,0.5,1.6,Stuttgart,30007,WWK Arena,Tobias Stieler,https://fbref.com/en/matches/b563f5b3/Augsburg-Stuttgart-February-18-2018-Bundesliga,0,1
Bundesliga,2017-2018,Regular Season,23,Sun,2018-02-18,18:00,M'Gladbach,2.4,0.5,Dortmund,54018,Stadion im Borussia-Park,Bastian Dankert,https://fbref.com/en/matches/1c528760/Monchengladbach-Dortmund-February-18-2018-Bundesliga,0,1
