League,Season,Wk,Day,Date,Time,HomeTeam,xG_Home,xG_Away,AwayTeam,Attendance,Venue,Referee,Match Report,HomeScore,AwayScore
EPL,2018-2019,9,Sat,2018-10-20,12:30,Chelsea,1.8,0.8,Manchester Utd,40721,Stamford Bridge,Mike Dean,https://fbref.com/en/matches/aff7fdc6/Chelsea-Manchester-United-October-20-2018-Premier-League,2,2
EPL,2018-2019,9,Sat,2018-10-20,15:00,Newcastle Utd,1.7,0.5,Brighton,50329,St. James' Park,Andre Marriner,https://fbref.com/en/matches/a30672ee/Newcastle-United-Brighton-and-Hove-Albion-October-20-2018-Premier-League,0,1
EPL,2018-2019,9,Sat,2018-10-20,15:00,West Ham,1.0,1.1,Tottenham,56921,London Stadium,Martin Atkinson,https://fbref.com/en/matches/5dbd9cd7/West-Ham-United-Tottenham-Hotspur-October-20-2018-Premier-League,0,1
EPL,2018-2019,9,Sat,2018-10-20,15:00,Wolves,0.7,0.8,Watford,31144,Molineux Stadium,Lee Mason,https://fbref.com/en/matches/b10be7f2/Wolverhampton-Wanderers-Watford-October-20-2018-Premier-League,0,2
EPL,2018-2019,9,Sat,2018-10-20,15:00,Manchester City,3.4,0.4,Burnley,54094,Etihad Stadium,Jonathan Moss,https://fbref.com/en/matches/507786df/Manchester-City-Burnley-October-20-2018-Premier-League,5,0
EPL,2018-2019,9,Sat,2018-10-20,15:00,Bournemouth,0.3,0.4,Southampton,10986,Vitality Stadium,Lee Probert,https://fbref.com/en/matches/1027bc75/Bournemouth-Southampton-October-20-2018-Premier-League,0,0
EPL,2018-2019,9,Sat,2018-10-20,15:00,Cardiff City,2.0,0.7,Fulham,29681,Cardiff City Stadium,Kevin Friend,https://fbref.com/en/matches/fe1817e3/Cardiff-City-Fulham-October-20-2018-Premier-League,4,2
EPL,2018-2019,9,Sat,2018-10-20,17:30,Huddersfield,0.9,0.8,Liverpool,24263,The John Smith's Stadium,Michael Oliver,https://fbref.com/en/matches/356d83b4/Huddersfield-Town-Liverpool-October-20-2018-Premier-League,0,1
EPL,2018-2019,9,Sun,2018-10-21,16:00,Everton,1.6,1.1,Crystal Palace,38668,Goodison Park,Anthony Taylor,https://fbref.com/en/matches/2a861cc1/Everton-Crystal-Palace-October-21-2018-Premier-League,2,0
EPL,2018-2019,9,Mon,2018-10-22,20:00,Arsenal,3.0,0.7,Leicester City,59886,Emirates Stadium,Chris Kavanagh,https://fbref.com/en/matches/9ba76788/Arsenal-Leicester-City-October-22-2018-Premier-League,3,1
EPL,2018-2019,10,Sat,2018-10-27,15:00,Fulham,0.5,1.8,Bournemouth,25071,Craven Cottage,Andre Marriner,https://fbref.com/en/matches/51c18906/Fulham-Bournemouth-October-27-2018-Premier-League,0,3
EPL,2018-2019,10,Sat,2018-10-27,15:00,Liverpool,2.1,0.5,Cardiff City,53373,Anfield,Stuart Attwell,https://fbref.com/en/matches/8df7e453/Liverpool-Cardiff-City-October-27-2018-Premier-League,4,1
EPL,2018-2019,10,Sat,2018-10-27,15:00,Brighton,0.6,1.4,Wolves,30654,The American Express Community Stadium,Anthony Taylor,https://fbref.com/en/matches/1b2a6c82/Brighton-and-Hove-Albion-Wolverhampton-Wanderers-October-27-2018-Premier-League,1,0
EPL,2018-2019,10,Sat,2018-10-27,15:00,Southampton,1.4,0.3,Newcastle Utd,30736,St. Mary's Stadium,Chris Kavanagh,https://fbref.com/en/matches/4e9ca23b/Southampton-Newcastle-United-October-27-2018-Premier-League,0,0
EPL,2018-2019,10,Sat,2018-10-27,15:00,Watford,1.7,0.6,Huddersfield,20457,Vicarage Road Stadium,Mike Dean,https://fbref.com/en/matches/af65625b/Watford-Huddersfield-Town-October-27-2018-Premier-League,3,0
EPL,2018-2019,10,Sat,2018-10-27,17:30,Leicester City,1.7,1.5,West Ham,31848,King Power Stadium,Michael Oliver,https://fbref.com/en/matches/c55a55c7/Leicester-City-West-Ham-United-October-27-2018-Premier-League,1,1
EPL,2018-2019,10,Sun,2018-10-28,13:30,Crystal Palace,2.2,0.6,Arsenal,25718,Selhurst Park,Martin Atkinson,https://fbref.com/en/matches/9113792c/Crystal-Palace-Arsenal-October-28-2018-Premier-League,2,2
EPL,2018-2019,10,Sun,2018-10-28,13:30,Burnley,0.7,3.0,Chelsea,21430,Turf Moor,Craig Pawson,https://fbref.com/en/matches/69381f97/Burnley-Chelsea-October-28-2018-Premier-League,0,4
EPL,2018-2019,10,Sun,2018-10-28,16:00,Manchester Utd,1.9,1.8,Everton,74525,Old Trafford,Jonathan Moss,https://fbref.com/en/matches/746d865f/Manchester-United-Everton-October-28-2018-Premier-League,2,1
EPL,2018-2019,10,Mon,2018-10-29,20:00,Tottenham,0.6,1.2,Manchester City,56854,Wembley Stadium,Kevin Friend,https://fbref.com/en/matches/3d0bcdcb/Tottenham-Hotspur-Manchester-City-October-29-2018-Premier-League,0,1
EPL,2018-2019,11,Sat,2018-11-03,12:30,Bournemouth,3.0,3.1,Manchester Utd,10792,Vitality Stadium,Paul Tierney,https://fbref.com/en/matches/e14699cb/Bournemouth-Manchester-United-November-3-2018-Premier-League,1,2
EPL,2018-2019,11,Sat,2018-11-03,15:00,West Ham,2.6,0.6,Burnley,56862,London Stadium,Roger East,https://fbref.com/en/matches/e99cbd39/West-Ham-United-Burnley-November-3-2018-Premier-League,4,2
EPL,2018-2019,11,Sat,2018-11-03,15:00,Cardiff City,1.0,1.7,Leicester City,30877,Cardiff City Stadium,Lee Probert,https://fbref.com/en/matches/14512519/Cardiff-City-Leicester-City-November-3-2018-Premier-League,0,1
