League,Season,Round,Wk,Day,Date,Time,HomeTeam,xG_Home,xG_Away,AwayTeam,Attendance,Venue,Referee,Match Report,HomeScore,AwayScore
Bundesliga,2018-2019,Regular Season,1,Fri,2018-08-24,20:30,Bayern Munich,2.8,0.9,Hoffenheim,75000,Allianz Arena,Bastian Dankert,https://fbref.com/en/matches/2d71c150/Bayern-Munich-Hoffenheim-August-24-2018-Bundesliga,3,1
Bundesliga,2018-2019,Regular Season,1,Sat,2018-08-25,15:30,Düsseldorf,1.3,1.3,Augsburg,40996,Merkur Spielarena,Markus Schmidt,https://fbref.com/en/matches/05a8c375/Dusseldorf-Augsburg-August-25-2018-Bundesliga,1,2
Bundesliga,2018-2019,Regular Season,1,Sat,2018-08-25,15:30,Hertha BSC,1.4,1.3,Nürnberg,52729,Olympiastadion Berlin,Tobias Welz,https://fbref.com/en/matches/192de586/Hertha-BSC-Nurnberg-August-25-2018-Bundesliga,1,0
Bundesliga,2018-2019,Regular Season,1,Sat,2018-08-25,15:30,Wolfsburg,1.3,1.4,Schalke 04,26621,Volkswagen Arena,Patrick Ittrich,https://fbref.com/en/matches/68b2ba8a/Wolfsburg-Schalke-04-August-25-2018-Bundesliga,2,1
Bundesliga,2018-2019,Regular Season,1,Sat,2018-08-25,15:30,Werder Bremen,1.8,1.0,Hannover 96,42100,Weserstadion,Felix Brych,https://fbref.com/en/matches/3c44775e/Werder-Bremen-Hannover-96-August-25-2018-Bundesliga,1,1
Bundesliga,2018-2019,Regular Season,1,Sat,2018-08-25,15:30,Freiburg,2.0,0.9,Eint Frankfurt,24000,Schwarzwald-Stadion,Manuel Gräfe,https://fbref.com/en/matches/9c4f1720/Freiburg-Eintracht-Frankfurt-August-25-2018-Bundesliga,0,2
Bundesliga,2018-2019,Regular Season,1,Sat,2018-08-25,18:30,M'Gladbach,4.1,1.4,Leverkusen,53087,Stadion im Borussia-Park,Christian Dingert,https://fbref.com/en/matches/96b00eb9/Monchengladbach-Bayer-Leverkusen-August-25-2018-Bundesliga,2,0
Bundesliga,2018-2019,Regular Season,1,Sun,2018-08-26,15:30,Mainz 05,1.1,1.0,Stuttgart,28705,Opel Arena,Daniel Siebert,https://fbref.com/en/matches/ab725d34/Mainz-05-Stuttgart-August-26-2018-Bundesliga,1,0
Bundesliga,2018-2019,Regular Season,1,Sun,2018-08-26,18:00,Dortmund,1.0,1.6,RB Leipzig,80365,Signal Iduna Park,Deniz Aytekin,https://fbref.com/en/matches/fbbdd6b2/Dortmund-RB-Leipzig-August-26-2018-Bundesliga,4,1
Bundesliga,2018-2019,Regular Season,2,Fri,2018-08-31,20:30,Hannover 96,0.8,0.7,Dortmund,49000,HDI-Arena,Felix Zwayer,https://fbref.com/en/matches/00328c4a/Hannover-96-Dortmund-August-31-2018-Bundesliga,0,0
Bundesliga,2018-2019,Regular Season,2,Sat,2018-09-01,15:30,Eint Frankfurt,1.2,1.7,Werder Bremen,50000,Commerzbank-Arena,Sören Storks,https://fbref.com/en/matches/4d495618/Eintracht-Frankfurt-Werder-Bremen-September-1-2018-Bundesliga,1,2
Bundesliga,2018-2019,Regular Season,2,Sat,2018-09-01,15:30,Leverkusen,1.5,1.2,Wolfsburg,26247,BayArena,Sven Jablonski,https://fbref.com/en/matches/509c4a57/Bayer-Leverkusen-Wolfsburg-September-1-2018-Bundesliga,1,3
Bundesliga,2018-2019,Regular Season,2,Sat,2018-09-01,15:30,Augsburg,1.1,1.1,M'Gladbach,29580,WWK Arena,Frank Willenborg,https://fbref.com/en/matches/16fe4fac/Augsburg-Monchengladbach-September-1-2018-Bundesliga,1,1
Bundesliga,2018-2019,Regular Season,2,Sat,2018-09-01,15:30,Nürnberg,1.2,0.4,Mainz 05,37781,Max-Morlock-Stadion,Guido Winkmann,https://fbref.com/en/matches/1957ced0/Nurnberg-Mainz-05-September-1-2018-Bundesliga,1,1
Bundesliga,2018-2019,Regular Season,2,Sat,2018-09-01,15:30,Hoffenheim,3.5,2.7,Freiburg,28619,PreZero Arena,Robert Hartmann,https://fbref.com/en/matches/4336e7ef/Hoffenheim-Freiburg-September-1-2018-Bundesliga,3,1
Bundesliga,2018-2019,Regular Season,2,Sat,2018-09-01,18:30,Stuttgart,0.2,1.8,Bayern Munich,58680,Mercedes-Benz Arena,Harm Osmers,https://fbref.com/en/matches/c3e88598/Stuttgart-Bayern-Munich-September-1-2018-Bundesliga,0,3
Bundesliga,2018-2019,Regular Season,2,Sun,2018-09-02,15:30,RB Leipzig,1.8,1.2,Düsseldorf,34975,Red Bull Arena,Marco Fritz,https://fbref.com/en/matches/a3d02ead/RB-Leipzig-Dusseldorf-September-2-2018-Bundesliga,1,1
Bundesliga,2018-2019,Regular Season,2,Sun,2018-09-02,18:00,Schalke 04,1.8,0.6,Hertha BSC,60181,Veltins-Arena,Sascha Stegemann,https://fbref.com/en/matches/bd1b09d2/Schalke-04-Hertha-BSC-September-2-2018-Bundesliga,0,2
Bundesliga,2018-2019,Regular Season,3,Fri,2018-09-14,20:30,Dortmund,0.9,0.3,Eint Frankfurt,81000,Signal Iduna Park,Benjamin Cortus,https://fbref.com/en/matches/2e9e9b3d/Dortmund-Eintracht-Frankfurt-September-14-2018-Bundesliga,3,1
Bundesliga,2018-2019,Regular Season,3,Sat,2018-09-15,15:30,Düsseldorf,1.5,2.3,Hoffenheim,40111,Merkur Spielarena,Tobias Stieler,https://fbref.com/en/matches/dfc19f6c/Dusseldorf-Hoffenheim-September-15-2018-Bundesliga,2,1
Bundesliga,2018-2019,Regular Season,3,Sat,2018-09-15,15:30,Mainz 05,2.8,0.7,Augsburg,21105,Opel Arena,Martin Petersen,https://fbref.com/en/matches/fca3b92a/Mainz-05-Augsburg-September-15-2018-Bundesliga,2,1
Bundesliga,2018-2019,Regular Season,3,Sat,2018-09-15,15:30,Bayern Munich,1.3,0.8,Leverkusen,75000,Allianz Arena,Tobias Welz,https://fbref.com/en/matches/46d956ee/Bayern-Munich-Bayer-Leverkusen-September-15-2018-Bundesliga,3,1
Bundesliga,2018-2019,Regular Season,3,Sat,2018-09-15,15:30,Wolfsburg,2.0,0.8,Hertha BSC,25090,Volkswagen Arena,Christian Dingert,https://fbref.com/en/matches/2158228d/Wolfsburg-Hertha-BSC-September-15-2018-Bundesliga,2,2
Bundesliga,2018-2019,Regular Season,3,Sat,2018-09-15,15:30,RB Leipzig,2.3,1.2,Hannover 96,38937,Red Bull Arena,Robert Kampka,https://fbref.com/en/matches/2ea0f5ef/RB-Leipzig-Hannover-96-September-15-2018-Bundesliga,3,2
Bundesliga,2018-2019,Regular Season,3,Sat,2018-09-15,18:30,M'Gladbach,1.3,1.6,Schalke 04,54022,Stadion im Borussia-Park,Manuel Gräfe,https://fbref.com/en/matches/4edf61e8/Monchengladbach-Schalke-04-September-15-2018-Bundesliga,2,1
Bundesliga,2018-2019,Regular Season,3,Sun,2018-09-16,15:30,Werder Bremen,0.7,1.0,Nürnberg,42100,Weserstadion,Daniel Schlager,https://fbref.com/en/matches/245a034e/Werder-Bremen-Nurnberg-September-16-2018-Bundesliga,1,1
Bundesliga,2018-2019,Regular Season,3,Sun,2018-09-16,18:00,Freiburg,1.1,1.0,Stuttgart,24000,Schwarzwald-Stadion,Deniz Aytekin,https://fbref.com/en/matches/0109e2f9/Freiburg-Stuttgart-September-16-2018-Bundesliga,3,3
Bundesliga,2018-2019,Regular Season,4,Fri,2018-09-21,20:30,Stuttgart,1.4,0.9,Düsseldorf,54410,Mercedes-Benz Arena,Robert Hartmann,https://fbref.com/en/matches/a4d833f7/Stuttgart-Dusseldorf-September-21-2018-Bundesliga,0,0
Bundesliga,2018-2019,Regular Season,4,Sat,2018-09-22,15:30,Augsburg,2.2,1.5,Werder Bremen,28434,WWK Arena,Felix Zwayer,https://fbref.com/en/matches/c955366f/Augsburg-Werder-Bremen-September-22-2018-Bundesliga,2,3
Bundesliga,2018-2019,Regular Season,4,Sat,2018-09-22,15:30,Hertha BSC,2.8,2.2,M'Gladbach,51852,Olympiastadion Berlin,Markus Schmidt,https://fbref.com/en/matches/35d30fee/Hertha-BSC-Monchengladbach-September-22-2018-Bundesliga,4,2
Bundesliga,2018-2019,Regular Season,4,Sat,2018-09-22,15:30,Wolfsburg,0.7,2.0,Freiburg,23011,Volkswagen Arena,Sascha Stegemann,https://fbref.com/en/matches/40ca9e78/Wolfsburg-Freiburg-September-22-2018-Bundesliga,1,3
Bundesliga,2018-2019,Regular Season,4,Sat,2018-09-22,15:30,Hoffenheim,2.1,1.3,Dortmund,30150,PreZero Arena,Harm Osmers,https://fbref.com/en/matches/c5cdb30a/Hoffenheim-Dortmund-September-22-2018-Bundesliga,1,1
Bundesliga,2018-2019,Regular Season,4,Sat,2018-09-22,15:30,Nürnberg,1.2,0.7,Hannover 96,36736,Max-Morlock-Stadion,Bastian Dankert,https://fbref.com/en/matches/90d0f261/Nurnberg-Hannover-96-September-22-2018-Bundesliga,2,0
Bundesliga,2018-2019,Regular Season,4,Sat,2018-09-22,18:30,Schalke 04,0.4,2.4,Bayern Munich,62271,Veltins-Arena,Daniel Siebert,https://fbref.com/en/matches/2bd3ce0b/Schalke-04-Bayern-Munich-September-22-2018-Bundesliga,0,2
Bundesliga,2018-2019,Regular Season,4,Sun,2018-09-23,15:30,Leverkusen,1.3,0.8,Mainz 05,27473,BayArena,Marco Fritz,https://fbref.com/en/matches/bfec2515/Bayer-Leverkusen-Mainz-05-September-23-2018-Bundesliga,1,0
Bundesliga,2018-2019,Regular Season,4,Sun,2018-09-23,18:00,Eint Frankfurt,1.6,1.5,RB Leipzig,43800,Commerzbank-Arena,Felix Brych,https://fbref.com/en/matches/5bc9ec11/Eintracht-Frankfurt-RB-Leipzig-September-23-2018-Bundesliga,1,1
Bundesliga,2018-2019,Regular Season,5,Tue,2018-09-25,18:30,Werder Bremen,2.5,1.0,Hertha BSC,39100,Weserstadion,Guido Winkmann,https://fbref.com/en/matches/25b91a32/Werder-Bremen-Hertha-BSC-September-25-2018-Bundesliga,3,1
Bundesliga,2018-2019,Regular Season,5,Tue,2018-09-25,20:30,Freiburg,1.5,0.8,Schalke 04,24000,Schwarzwald-Stadion,Frank Willenborg,https://fbref.com/en/matches/2c5a5bed/Freiburg-Schalke-04-September-25-2018-Bundesliga,1,0
Bundesliga,2018-2019,Regular Season,5,Tue,2018-09-25,20:30,Bayern Munich,1.7,1.3,Augsburg,75000,Allianz Arena,Sören Storks,https://fbref.com/en/matches/17b39dc8/Bayern-Munich-Augsburg-September-25-2018-Bundesliga,1,1
Bundesliga,2018-2019,Regular Season,5,Tue,2018-09-25,20:30,Hannover 96,1.7,1.9,Hoffenheim,33500,HDI-Arena,Christian Dingert,https://fbref.com/en/matches/2ee18252/Hannover-96-Hoffenheim-September-25-2018-Bundesliga,1,3
Bundesliga,2018-2019,Regular Season,5,Wed,2018-09-26,18:30,Düsseldorf,2.2,1.7,Leverkusen,40046,Merkur Spielarena,Manuel Gräfe,https://fbref.com/en/matches/5470a6be/Dusseldorf-Bayer-Leverkusen-September-26-2018-Bundesliga,1,2
Bundesliga,2018-2019,Regular Season,5,Wed,2018-09-26,20:30,M'Gladbach,1.6,1.3,Eint Frankfurt,41257,Stadion im Borussia-Park,Sven Jablonski,https://fbref.com/en/matches/3adcdef9/Monchengladbach-Eintracht-Frankfurt-September-26-2018-Bundesliga,3,1
Bundesliga,2018-2019,Regular Season,5,Wed,2018-09-26,20:30,Mainz 05,0.4,1.0,Wolfsburg,19205,Opel Arena,Tobias Stieler,https://fbref.com/en/matches/c3c7027a/Mainz-05-Wolfsburg-September-26-2018-Bundesliga,0,0
Bundesliga,2018-2019,Regular Season,5,Wed,2018-09-26,20:30,Dortmund,2.1,0.1,Nürnberg,75700,Signal Iduna Park,Patrick Ittrich,https://fbref.com/en/matches/77d6900c/Dortmund-Nurnberg-September-26-2018-Bundesliga,7,0
Bundesliga,2018-2019,Regular Season,5,Wed,2018-09-26,20:30,RB Leipzig,3.2,0.7,Stuttgart,32187,Red Bull Arena,Robert Schröder,https://fbref.com/en/matches/605b6da1/RB-Leipzig-Stuttgart-September-26-2018-Bundesliga,2,0
Bundesliga,2018-2019,Regular Season,6,Fri,2018-09-28,20:30,Hertha BSC,1.1,1.8,Bayern Munich,74669,Olympiastadion Berlin,Marco Fritz,https://fbref.com/en/matches/3777a8b5/Hertha-BSC-Bayern-Munich-September-28-2018-Bundesliga,2,0
Bundesliga,2018-2019,Regular Season,6,Sat,2018-09-29,15:30,Schalke 04,1.0,0.9,Mainz 05,61810,Veltins-Arena,Benjamin Cortus,https://fbref.com/en/matches/90906274/Schalke-04-Mainz-05-September-29-2018-Bundesliga,1,0
Bundesliga,2018-2019,Regular Season,6,Sat,2018-09-29,15:30,Stuttgart,2.3,1.5,Werder Bremen,58569,Mercedes-Benz Arena,Tobias Welz,https://fbref.com/en/matches/cdd2d30f/Stuttgart-Werder-Bremen-September-29-2018-Bundesliga,2,1
Bundesliga,2018-2019,Regular Season,6,Sat,2018-09-29,15:30,Hoffenheim,1.8,1.6,RB Leipzig,28115,PreZero Arena,Deniz Aytekin,https://fbref.com/en/matches/15d9bc1b/Hoffenheim-RB-Leipzig-September-29-2018-Bundesliga,1,2
Bundesliga,2018-2019,Regular Season,6,Sat,2018-09-29,15:30,Wolfsburg,1.3,0.7,M'Gladbach,24100,Volkswagen Arena,Felix Zwayer,https://fbref.com/en/matches/69f4b9a7/Wolfsburg-Monchengladbach-September-29-2018-Bundesliga,2,2
Bundesliga,2018-2019,Regular Season,6,Sat,2018-09-29,15:30,Nürnberg,2.2,1.1,Düsseldorf,36102,Max-Morlock-Stadion,Harm Osmers,https://fbref.com/en/matches/cfba1277/Nurnberg-Dusseldorf-September-29-2018-Bundesliga,3,0
Bundesliga,2018-2019,Regular Season,6,Sat,2018-09-29,18:30,Leverkusen,1.1,2.7,Dortmund,30210,BayArena,Felix Brych,https://fbref.com/en/matches/8cdb2de1/Bayer-Leverkusen-Dortmund-September-29-2018-Bundesliga,2,4
Bundesliga,2018-2019,Regular Season,6,Sun,2018-09-30,15:30,Eint Frankfurt,2.1,0.4,Hannover 96,46300,Commerzbank-Arena,Robert Hartmann,https://fbref.com/en/matches/6c561d38/Eintracht-Frankfurt-Hannover-96-September-30-2018-Bundesliga,4,1
Bundesliga,2018-2019,Regular Season,6,Sun,2018-09-30,18:00,Augsburg,3.8,1.5,Freiburg,26488,WWK Arena,Robert Kampka,https://fbref.com/en/matches/46f641e9/Augsburg-Freiburg-September-30-2018-Bundesliga,4,1
Bundesliga,2018-2019,Regular Season,7,Fri,2018-10-05,20:30,Werder Bremen,1.0,0.4,Wolfsburg,42100,Weserstadion,Martin Petersen,https://fbref.com/en/matches/7f5680df/Werder-Bremen-Wolfsburg-October-5-2018-Bundesliga,2,0
Bundesliga,2018-2019,Regular Season,7,Sat,2018-10-06,15:30,Düsseldorf,0.6,1.6,Schalke 04,52000,Merkur Spielarena,Sven Jablonski,https://fbref.com/en/matches/bbc47daf/Dusseldorf-Schalke-04-October-6-2018-Bundesliga,0,2
Bundesliga,2018-2019,Regular Season,7,Sat,2018-10-06,15:30,Dortmund,1.9,2.2,Augsburg,81365,Signal Iduna Park,Markus Schmidt,https://fbref.com/en/matches/b8631e1e/Dortmund-Augsburg-October-6-2018-Bundesliga,4,3
Bundesliga,2018-2019,Regular Season,7,Sat,2018-10-06,15:30,Mainz 05,2.1,1.5,Hertha BSC,22405,Opel Arena,Daniel Schlager,https://fbref.com/en/matches/11c5fbc6/Mainz-05-Hertha-BSC-October-6-2018-Bundesliga,0,0
Bundesliga,2018-2019,Regular Season,7,Sat,2018-10-06,15:30,Hannover 96,1.7,0.9,Stuttgart,40800,HDI-Arena,Sascha Stegemann,https://fbref.com/en/matches/8023d4f5/Hannover-96-Stuttgart-October-6-2018-Bundesliga,3,1
Bundesliga,2018-2019,Regular Season,7,Sat,2018-10-06,18:30,Bayern Munich,1.6,0.5,M'Gladbach,75000,Allianz Arena,Frank Willenborg,https://fbref.com/en/matches/fdbf07ac/Bayern-Munich-Monchengladbach-October-6-2018-Bundesliga,0,3
Bundesliga,2018-2019,Regular Season,7,Sun,2018-10-07,13:30,Freiburg,0.3,1.1,Leverkusen,23800,Schwarzwald-Stadion,Bastian Dankert,https://fbref.com/en/matches/0eb89ed8/Freiburg-Bayer-Leverkusen-October-7-2018-Bundesliga,0,0
Bundesliga,2018-2019,Regular Season,7,Sun,2018-10-07,15:30,Hoffenheim,2.2,1.0,Eint Frankfurt,29785,PreZero Arena,Daniel Siebert,https://fbref.com/en/matches/50c867b9/Hoffenheim-Eintracht-Frankfurt-October-7-2018-Bundesliga,1,2
Bundesliga,2018-2019,Regular Season,7,Sun,2018-10-07,18:00,RB Leipzig,2.1,0.2,Nürnberg,37389,Red Bull Arena,Tobias Stieler,https://fbref.com/en/matches/55dbe02c/RB-Leipzig-Nurnberg-October-7-2018-Bundesliga,6,0
Bundesliga,2018-2019,Regular Season,8,Fri,2018-10-19,20:30,Eint Frankfurt,3.7,1.0,Düsseldorf,51000,Commerzbank-Arena,Deniz Aytekin,https://fbref.com/en/matches/9b5b9f0c/Eintracht-Frankfurt-Dusseldorf-October-19-2018-Bundesliga,7,1
Bundesliga,2018-2019,Regular Season,8,Sat,2018-10-20,15:30,Augsburg,0.2,0.9,RB Leipzig,28703,WWK Arena,Tobias Welz,https://fbref.com/en/matches/e840ca88/Augsburg-RB-Leipzig-October-20-2018-Bundesliga,0,0
Bundesliga,2018-2019,Regular Season,8,Sat,2018-10-20,15:30,Stuttgart,1.0,1.2,Dortmund,59000,Mercedes-Benz Arena,Manuel Gräfe,https://fbref.com/en/matches/6ec96471/Stuttgart-Dortmund-October-20-2018-Bundesliga,0,4
Bundesliga,2018-2019,Regular Season,8,Sat,2018-10-20,15:30,Wolfsburg,1.4,2.7,Bayern Munich,30000,Volkswagen Arena,Guido Winkmann,https://fbref.com/en/matches/1c00de56/Wolfsburg-Bayern-Munich-October-20-2018-Bundesliga,1,3
Bundesliga,2018-2019,Regular Season,8,Sat,2018-10-20,15:30,Leverkusen,2.2,0.6,Hannover 96,26435,BayArena,Patrick Ittrich,https://fbref.com/en/matches/e3363230/Bayer-Leverkusen-Hannover-96-October-20-2018-Bundesliga,2,2
Bundesliga,2018-2019,Regular Season,8,Sat,2018-10-20,15:30,Nürnberg,1.3,2.2,Hoffenheim,36472,Max-Morlock-Stadion,Felix Zwayer,https://fbref.com/en/matches/f5982893/Nurnberg-Hoffenheim-October-20-2018-Bundesliga,1,3
Bundesliga,2018-2019,Regular Season,8,Sat,2018-10-20,18:30,Schalke 04,1.4,0.4,Werder Bremen,62271,Veltins-Arena,Christian Dingert,https://fbref.com/en/matches/84c45f6e/Schalke-04-Werder-Bremen-October-20-2018-Bundesliga,0,2
Bundesliga,2018-2019,Regular Season,8,Sun,2018-10-21,15:30,Hertha BSC,1.1,0.7,Freiburg,53716,Olympiastadion Berlin,Benjamin Cortus,https://fbref.com/en/matches/e07fb84a/Hertha-BSC-Freiburg-October-21-2018-Bundesliga,1,1
Bundesliga,2018-2019,Regular Season,8,Sun,2018-10-21,18:00,M'Gladbach,2.6,1.2,Mainz 05,51123,Stadion im Borussia-Park,Sören Storks,https://fbref.com/en/matches/605edc51/Monchengladbach-Mainz-05-October-21-2018-Bundesliga,4,0
Bundesliga,2018-2019,Regular Season,9,Fri,2018-10-26,20:30,Freiburg,1.5,1.2,M'Gladbach,24000,Schwarzwald-Stadion,Robert Hartmann,https://fbref.com/en/matches/8a1ab771/Freiburg-Monchengladbach-October-26-2018-Bundesliga,3,1
Bundesliga,2018-2019,Regular Season,9,Sat,2018-10-27,15:30,Mainz 05,0.3,2.2,Bayern Munich,33305,Opel Arena,Harm Osmers,https://fbref.com/en/matches/16b7b575/Mainz-05-Bayern-Munich-October-27-2018-Bundesliga,1,2
Bundesliga,2018-2019,Regular Season,9,Sat,2018-10-27,15:30,Hannover 96,0.8,1.6,Augsburg,37600,HDI-Arena,Robert Kampka,https://fbref.com/en/matches/e4c90b24/Hannover-96-Augsburg-October-27-2018-Bundesliga,1,2
Bundesliga,2018-2019,Regular Season,9,Sat,2018-10-27,15:30,Düsseldorf,0.6,2.0,Wolfsburg,38043,Merkur Spielarena,Daniel Schlager,https://fbref.com/en/matches/cbce9c5f/Dusseldorf-Wolfsburg-October-27-2018-Bundesliga,0,3
Bundesliga,2018-2019,Regular Season,9,Sat,2018-10-27,15:30,Dortmund,3.7,2.1,Hertha BSC,81000,Signal Iduna Park,Sascha Stegemann,https://fbref.com/en/matches/6998b126/Dortmund-Hertha-BSC-October-27-2018-Bundesliga,2,2
Bundesliga,2018-2019,Regular Season,9,Sat,2018-10-27,18:30,Hoffenheim,2.9,0.5,Stuttgart,30150,PreZero Arena,Frank Willenborg,https://fbref.com/en/matches/a2b5a71f/Hoffenheim-Stuttgart-October-27-2018-Bundesliga,4,0
Bundesliga,2018-2019,Regular Season,9,Sun,2018-10-28,13:30,Nürnberg,1.0,1.6,Eint Frankfurt,42154,Max-Morlock-Stadion,Robert Schröder,https://fbref.com/en/matches/09ae74b1/Nurnberg-Eintracht-Frankfurt-October-28-2018-Bundesliga,1,1
Bundesliga,2018-2019,Regular Season,9,Sun,2018-10-28,15:30,RB Leipzig,0.7,0.5,Schalke 04,41939,Red Bull Arena,Felix Brych,https://fbref.com/en/matches/95e78da6/RB-Leipzig-Schalke-04-October-28-2018-Bundesliga,0,0
Bundesliga,2018-2019,Regular Season,9,Sun,2018-10-28,18:00,Werder Bremen,1.9,3.9,Leverkusen,40400,Weserstadion,Marco Fritz,https://fbref.com/en/matches/f17a87c2/Werder-Bremen-Bayer-Leverkusen-October-28-2018-Bundesliga,2,6
Bundesliga,2018-2019,Regular Season,10,Fri,2018-11-02,20:30,Stuttgart,1.0,3.1,Eint Frankfurt,58016,Mercedes-Benz Arena,Sven Jablonski,https://fbref.com/en/matches/1593c53b/Stuttgart-Eintracht-Frankfurt-November-2-2018-Bundesliga,0,3
Bundesliga,2018-2019,Regular Season,10,Sat,2018-11-03,15:30,Bayern Munich,2.0,0.3,Freiburg,75000,Allianz Arena,Felix Zwayer,https://fbref.com/en/matches/408f6dc6/Bayern-Munich-Freiburg-November-3-2018-Bundesliga,1,1
Bundesliga,2018-2019,Regular Season,10,Sat,2018-11-03,15:30,Augsburg,1.6,1.4,Nürnberg,30660,WWK Arena,Patrick Ittrich,https://fbref.com/en/matches/1e678cd2/Augsburg-Nurnberg-November-3-2018-Bundesliga,2,2
Bundesliga,2018-2019,Regular Season,10,Sat,2018-11-03,15:30,Leverkusen,1.6,1.6,Hoffenheim,27589,BayArena,Tobias Stieler,https://fbref.com/en/matches/a1e1179b/Bayer-Leverkusen-Hoffenheim-November-3-2018-Bundesliga,1,4
Bundesliga,2018-2019,Regular Season,10,Sat,2018-11-03,15:30,Wolfsburg,0.6,1.4,Dortmund,30000,Volkswagen Arena,Daniel Siebert,https://fbref.com/en/matches/375b60fd/Wolfsburg-Dortmund-November-3-2018-Bundesliga,0,1
Bundesliga,2018-2019,Regular Season,10,Sat,2018-11-03,15:30,Schalke 04,2.8,1.9,Hannover 96,61959,Veltins-Arena,Markus Schmidt,https://fbref.com/en/matches/c93e3407/Schalke-04-Hannover-96-November-3-2018-Bundesliga,3,1
Bundesliga,2018-2019,Regular Season,10,Sat,2018-11-03,18:30,Hertha BSC,1.4,3.7,RB Leipzig,50382,Olympiastadion Berlin,Deniz Aytekin,https://fbref.com/en/matches/17aa3a1a/Hertha-BSC-RB-Leipzig-November-3-2018-Bundesliga,0,3
Bundesliga,2018-2019,Regular Season,10,Sun,2018-11-04,15:30,M'Gladbach,3.5,0.8,Düsseldorf,54022,Stadion im Borussia-Park,Felix Brych,https://fbref.com/en/matches/c29225cf/Monchengladbach-Dusseldorf-November-4-2018-Bundesliga,3,0
Bundesliga,2018-2019,Regular Season,10,Sun,2018-11-04,18:00,Mainz 05,0.8,1.6,Werder Bremen,25105,Opel Arena,Guido Winkmann,https://fbref.com/en/matches/cdadcded/Mainz-05-Werder-Bremen-November-4-2018-Bundesliga,2,1
Bundesliga,2018-2019,Regular Season,11,Fri,2018-11-09,20:30,Hannover 96,2.1,3.2,Wolfsburg,35800,HDI-Arena,Marco Fritz,https://fbref.com/en/matches/0909b53d/Hannover-96-Wolfsburg-November-9-2018-Bundesliga,2,1
Bundesliga,2018-2019,Regular Season,11,Sat,2018-11-10,15:30,Freiburg,1.3,0.9,Mainz 05,24000,Schwarzwald-Stadion,Sascha Stegemann,https://fbref.com/en/matches/3fdf54f5/Freiburg-Mainz-05-November-10-2018-Bundesliga,1,3
Bundesliga,2018-2019,Regular Season,11,Sat,2018-11-10,15:30,Hoffenheim,2.3,1.3,Augsburg,27009,PreZero Arena,Robert Schröder,https://fbref.com/en/matches/56b0ce56/Hoffenheim-Augsburg-November-10-2018-Bundesliga,2,1
Bundesliga,2018-2019,Regular Season,11,Sat,2018-11-10,15:30,Werder Bremen,1.4,2.0,M'Gladbach,42100,Weserstadion,Sören Storks,https://fbref.com/en/matches/2fbfcdf0/Werder-Bremen-Monchengladbach-November-10-2018-Bundesliga,1,3
Bundesliga,2018-2019,Regular Season,11,Sat,2018-11-10,15:30,Düsseldorf,2.7,0.8,Hertha BSC,38743,Merkur Spielarena,Robert Hartmann,https://fbref.com/en/matches/dc45d2c0/Dusseldorf-Hertha-BSC-November-10-2018-Bundesliga,4,1
Bundesliga,2018-2019,Regular Season,11,Sat,2018-11-10,15:30,Nürnberg,0.5,1.5,Stuttgart,50000,Max-Morlock-Stadion,Christian Dingert,https://fbref.com/en/matches/dca51b78/Nurnberg-Stuttgart-November-10-2018-Bundesliga,0,2
Bundesliga,2018-2019,Regular Season,11,Sat,2018-11-10,18:30,Dortmund,2.5,2.1,Bayern Munich,81365,Signal Iduna Park,Manuel Gräfe,https://fbref.com/en/matches/80e16d9f/Der-Klassiker-Dortmund-Bayern-Munich-November-10-2018-Bundesliga,3,2
Bundesliga,2018-2019,Regular Season,11,Sun,2018-11-11,15:30,RB Leipzig,2.2,0.4,Leverkusen,36155,Red Bull Arena,Martin Petersen,https://fbref.com/en/matches/160d8be8/RB-Leipzig-Bayer-Leverkusen-November-11-2018-Bundesliga,3,0
Bundesliga,2018-2019,Regular Season,11,Sun,2018-11-11,18:00,Eint Frankfurt,1.7,0.8,Schalke 04,50700,Commerzbank-Arena,Benjamin Cortus,https://fbref.com/en/matches/901aa2bf/Eintracht-Frankfurt-Schalke-04-November-11-2018-Bundesliga,3,0
Bundesliga,2018-2019,Regular Season,12,Fri,2018-11-23,20:30,Leverkusen,2.9,0.6,Stuttgart,24632,BayArena,Robert Schröder,https://fbref.com/en/matches/cdcf899e/Bayer-Leverkusen-Stuttgart-November-23-2018-Bundesliga,2,0
Bundesliga,2018-2019,Regular Season,12,Sat,2018-11-24,15:30,Mainz 05,1.0,1.2,Dortmund,33305,Opel Arena,Deniz Aytekin,https://fbref.com/en/matches/8483dbb6/Mainz-05-Dortmund-November-24-2018-Bundesliga,1,2
Bundesliga,2018-2019,Regular Season,12,Sat,2018-11-24,15:30,Wolfsburg,1.7,0.5,RB Leipzig,22832,Volkswagen Arena,Tobias Stieler,https://fbref.com/en/matches/e10ce14b/Wolfsburg-RB-Leipzig-November-24-2018-Bundesliga,1,0
Bundesliga,2018-2019,Regular Season,12,Sat,2018-11-24,15:30,Bayern Munich,2.6,1.5,Düsseldorf,75000,Allianz Arena,Sven Jablonski,https://fbref.com/en/matches/e3cafb23/Bayern-Munich-Dusseldorf-November-24-2018-Bundesliga,3,3
