League,Season,Wk,Day,Date,Time,HomeTeam,xG_Home,xG_Away,AwayTeam,Attendance,Venue,Referee,Match Report,HomeScore,AwayScore
SerieA,2020-2021,9,Sat,2020-11-28,18:00,Benevento,0.4,1.6,Juventus,,Stadio Ciro Vigorito,Fabrizio Pasqua,https://fbref.com/en/matches/6fe2a910/Benevento-Juventus-November-28-2020-Serie-A,1,1
SerieA,2020-2021,9,Sat,2020-11-28,20:45,Atalanta,1.8,1.7,Hellas Verona,,Stadio Atleti Azzurri d'Italia,Davide Massa,https://fbref.com/en/matches/bdbd3cea/Atalanta-Hellas-Verona-November-28-2020-Serie-A,0,2
SerieA,2020-2021,9,Sun,2020-11-29,12:30,Lazio,1.3,1.1,Udinese,,Stadio Olimpico,Gianluca Aureliano,https://fbref.com/en/matches/4b30dfa6/Lazio-Udinese-November-29-2020-Serie-A,1,3
SerieA,2020-2021,9,Sun,2020-11-29,15:00,Milan,2.6,0.3,Fiorentina,,Stadio Giuseppe Meazza,Rosario Abisso,https://fbref.com/en/matches/dac00d76/Milan-Fiorentina-November-29-2020-Serie-A,2,0
SerieA,2020-2021,9,Sun,2020-11-29,15:00,Bologna,1.5,0.4,Crotone,,Stadio Renato Dall'Ara,Marco Serra,https://fbref.com/en/matches/529dc319/Bologna-Crotone-November-29-2020-Serie-A,1,0
SerieA,2020-2021,9,Sun,2020-11-29,18:00,Cagliari,2.3,2.8,Spezia,,Sardegna Arena,Valerio Marini,https://fbref.com/en/matches/7ef8ee8f/Cagliari-Spezia-November-29-2020-Serie-A,2,2
SerieA,2020-2021,9,Sun,2020-11-29,20:45,Napoli,1.9,0.3,Roma,,Stadio San Paolo,Marco Di Bello,https://fbref.com/en/matches/2813d64e/Napoli-Roma-November-29-2020-Serie-A,4,0
SerieA,2020-2021,9,Mon,2020-11-30,18:30,Torino,1.6,1.1,Sampdoria,,Stadio Olimpico di Torino,Daniele Doveri,https://fbref.com/en/matches/52feedf3/Torino-Sampdoria-November-30-2020-Serie-A,2,2
SerieA,2020-2021,9,Mon,2020-11-30,20:45,Genoa,1.4,1.1,Parma,,Stadio Comunale Luigi Ferraris,Maurizio Mariani,https://fbref.com/en/matches/d930fb08/Genoa-Parma-November-30-2020-Serie-A,1,2
SerieA,2020-2021,10,Sat,2020-12-05,15:00,Spezia,1.7,0.3,Lazio,,Stadio Dino Manuzzi,Daniele Chiffi,https://fbref.com/en/matches/3dbc3efe/Spezia-Lazio-December-5-2020-Serie-A,1,2
SerieA,2020-2021,10,Sat,2020-12-05,18:00,Juventus,1.6,0.8,Torino,,Allianz Stadium,Daniele Orsato,https://fbref.com/en/matches/bbc484d9/Juventus-Torino-December-5-2020-Serie-A,2,1
SerieA,2020-2021,10,Sat,2020-12-05,20:45,Inter,1.5,1.3,Bologna,,Stadio Giuseppe Meazza,Paolo Valeri,https://fbref.com/en/matches/f124eb7b/Internazionale-Bologna-December-5-2020-Serie-A,3,1
SerieA,2020-2021,10,Sun,2020-12-06,12:30,Hellas Verona,2.8,1.2,Cagliari,,Stadio Marc'Antonio Bentegodi,Gianluca Manganiello,https://fbref.com/en/matches/93ef5099/Hellas-Verona-Cagliari-December-6-2020-Serie-A,1,1
SerieA,2020-2021,10,Sun,2020-12-06,15:00,Parma,0.4,0.3,Benevento,,Stadio Ennio Tardini,Juan Sacchi,https://fbref.com/en/matches/7b689c67/Parma-Benevento-December-6-2020-Serie-A,0,0
SerieA,2020-2021,10,Sun,2020-12-06,15:00,Roma,1.2,0.4,Sassuolo,,Stadio Olimpico,Fabio Maresca,https://fbref.com/en/matches/930b2d30/Roma-Sassuolo-December-6-2020-Serie-A,0,0
SerieA,2020-2021,10,Sun,2020-12-06,18:00,Crotone,0.5,2.2,Napoli,,Stadio Ezio Scida,Livio Marinelli,https://fbref.com/en/matches/325e496e/Crotone-Napoli-December-6-2020-Serie-A,0,4
SerieA,2020-2021,10,Sun,2020-12-06,20:45,Sampdoria,1.1,2.5,Milan,,Stadio Comunale Luigi Ferraris,Giampaolo Calvarese,https://fbref.com/en/matches/a4e5ebed/Sampdoria-Milan-December-6-2020-Serie-A,1,2
SerieA,2020-2021,10,Mon,2020-12-07,20:45,Fiorentina,2.7,1.2,Genoa,,Stadio Artemio Franchi,Daniele Doveri,https://fbref.com/en/matches/50ad79b4/Fiorentina-Genoa-December-7-2020-Serie-A,1,1
