League,Season,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2020-2021,293,Nemanja Matić,rs SRB,MF,Manchester Utd,32-266,1988,https://fbref.com/en/players/eb7822d7/matchlogs/2020-2021/summary/Nemanja-Matic-Match-Logs
EPL,2020-2021,294,Joël Matip,cm CMR,DF,Liverpool,29-259,1991,https://fbref.com/en/players/b217ef29/matchlogs/2020-2021/summary/Joel-Matip-Match-Logs
EPL,2020-2021,295,Neal Maupay,fr FRA,"FW,MF",Brighton,24-253,1996,https://fbref.com/en/players/4bcf39f6/matchlogs/2020-2021/summary/Neal-Maupay-Match-Logs
EPL,2020-2021,296,James McArthur,sco SCO,MF,Crystal Palace,33-199,1987,https://fbref.com/en/players/cee31595/matchlogs/2020-2021/summary/James-McArthur-Match-Logs
EPL,2020-2021,297,Oliver McBurnie,sco SCO,FW,Sheffield Utd,24-324,1996,https://fbref.com/en/players/78b8ac63/matchlogs/2020-2021/summary/Oliver-McBurnie-Match-Logs
EPL,2020-2021,298,Alex McCarthy,eng ENG,GK,Southampton,31-142,1989,https://fbref.com/en/players/36c2ca73/matchlogs/2020-2021/summary/Alex-McCarthy-Match-Logs
EPL,2020-2021,299,James McCarthy,ie IRL,MF,Crystal Palace,30-163,1990,https://fbref.com/en/players/64b08de7/matchlogs/2020-2021/summary/James-McCarthy-Match-Logs
EPL,2020-2021,300,John McGinn,sco SCO,MF,Aston Villa,26-188,1994,https://fbref.com/en/players/90f91999/matchlogs/2020-2021/summary/John-McGinn-Match-Logs
EPL,2020-2021,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2020-2021,301,David McGoldrick,ie IRL,"FW,MF",Sheffield Utd,33-146,1987,https://fbref.com/en/players/dbe56a33/matchlogs/2020-2021/summary/David-McGoldrick-Match-Logs
EPL,2020-2021,302,Dwight McNeil,eng ENG,MF,Burnley,21-153,1999,https://fbref.com/en/players/fc15fb84/matchlogs/2020-2021/summary/Dwight-McNeil-Match-Logs
EPL,2020-2021,303,Scott McTominay,sco SCO,MF,Manchester Utd,24-137,1996,https://fbref.com/en/players/d93c2511/matchlogs/2020-2021/summary/Scott-McTominay-Match-Logs
EPL,2020-2021,304,Ben Mee,eng ENG,DF,Burnley,31-213,1989,https://fbref.com/en/players/8df7a2fb/matchlogs/2020-2021/summary/Ben-Mee-Match-Logs
EPL,2020-2021,305,Benjamin Mendy,fr FRA,DF,Manchester City,26-281,1994,https://fbref.com/en/players/5271c8f1/matchlogs/2020-2021/summary/Benjamin-Mendy-Match-Logs
EPL,2020-2021,306,Edouard Mendy,sn SEN,GK,Chelsea,29-054,1992,https://fbref.com/en/players/33887998/matchlogs/2020-2021/summary/Edouard-Mendy-Match-Logs
EPL,2020-2021,307,Nampalys Mendy,sn SEN,MF,Leicester City,28-305,1992,https://fbref.com/en/players/1598599e/matchlogs/2020-2021/summary/Nampalys-Mendy-Match-Logs
EPL,2020-2021,308,Illan Meslier,fr FRA,GK,Leeds United,21-053,2000,https://fbref.com/en/players/6b625ac2/matchlogs/2020-2021/summary/Illan-Meslier-Match-Logs
EPL,2020-2021,309,Luka Milivojević,rs SRB,MF,Crystal Palace,30-017,1991,https://fbref.com/en/players/2ce2508a/matchlogs/2020-2021/summary/Luka-Milivojevic-Match-Logs
EPL,2020-2021,310,James Milner,eng ENG,"MF,DF",Liverpool,35-110,1986,https://fbref.com/en/players/2f90f6b8/matchlogs/2020-2021/summary/James-Milner-Match-Logs
EPL,2020-2021,311,Yerry Mina,co COL,DF,Everton,26-213,1994,https://fbref.com/en/players/6d5701f2/matchlogs/2020-2021/summary/Yerry-Mina-Match-Logs
EPL,2020-2021,312,Takumi Minamino,jp JPN,"MF,FW",Liverpool,26-098,1995,https://fbref.com/en/players/f833a830/matchlogs/2020-2021/summary/Takumi-Minamino-Match-Logs
EPL,2020-2021,313,Takumi Minamino,jp JPN,"MF,FW",Southampton,26-098,1995,https://fbref.com/en/players/f833a830/matchlogs/2020-2021/summary/Takumi-Minamino-Match-Logs
EPL,2020-2021,314,Tyrone Mings,eng ENG,DF,Aston Villa,28-042,1993,https://fbref.com/en/players/8397a50c/matchlogs/2020-2021/summary/Tyrone-Mings-Match-Logs
EPL,2020-2021,315,Tyrick Mitchell,eng ENG,DF,Crystal Palace,21-235,1999,https://fbref.com/en/players/5cbd1eb0/matchlogs/2020-2021/summary/Tyrick-Mitchell-Match-Logs
EPL,2020-2021,316,Aleksandar Mitrović,rs SRB,FW,Fulham,26-220,1994,https://fbref.com/en/players/3925dbd6/matchlogs/2020-2021/summary/Aleksandar-Mitrovic-Match-Logs
EPL,2020-2021,317,Jakub Moder,pl POL,DF,Brighton,22-017,1999,https://fbref.com/en/players/f230bc30/matchlogs/2020-2021/summary/Jakub-Moder-Match-Logs
EPL,2020-2021,318,Jayson Molumby,ie IRL,MF,Brighton,21-261,1999,https://fbref.com/en/players/c908a1bc/matchlogs/2020-2021/summary/Jayson-Molumby-Match-Logs
EPL,2020-2021,319,Wes Morgan,jm JAM,DF,Leicester City,37-093,1984,https://fbref.com/en/players/80c31c97/matchlogs/2020-2021/summary/Wes-Morgan-Match-Logs
EPL,2020-2021,320,Mason Mount,eng ENG,"MF,FW",Chelsea,22-104,1999,https://fbref.com/en/players/9674002f/matchlogs/2020-2021/summary/Mason-Mount-Match-Logs
EPL,2020-2021,321,Lucas Moura,br BRA,"FW,MF",Tottenham,28-254,1992,https://fbref.com/en/players/2b622f01/matchlogs/2020-2021/summary/Lucas-Moura-Match-Logs
EPL,2020-2021,322,Lys Mousset,fr FRA,"FW,MF",Sheffield Utd,25-075,1996,https://fbref.com/en/players/d9cfca3d/matchlogs/2020-2021/summary/Lys-Mousset-Match-Logs
EPL,2020-2021,323,João Moutinho,pt POR,MF,Wolves,34-228,1986,https://fbref.com/en/players/f5a00fa4/matchlogs/2020-2021/summary/Joao-Moutinho-Match-Logs
EPL,2020-2021,324,Joel Mumbongo,se SWE,FW,Burnley,22-105,1999,https://fbref.com/en/players/f8e588df/matchlogs/2020-2021/summary/Joel-Mumbongo-Match-Logs
EPL,2020-2021,325,Jacob Murphy,eng ENG,"DF,MF",Newcastle Utd,26-059,1995,https://fbref.com/en/players/de112b84/matchlogs/2020-2021/summary/Jacob-Murphy-Match-Logs
EPL,2020-2021,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2020-2021,326,Shkodran Mustafi,de GER,DF,Arsenal,29-007,1992,https://fbref.com/en/players/3f2d59fe/matchlogs/2020-2021/summary/Shkodran-Mustafi-Match-Logs
EPL,2020-2021,327,Marvelous Nakamba,zw ZIM,MF,Aston Villa,27-095,1994,https://fbref.com/en/players/de5b5570/matchlogs/2020-2021/summary/Marvelous-Nakamba-Match-Logs
EPL,2020-2021,328,Iliman Ndiaye,fr FRA,MF,Sheffield Utd,21-276,1999,https://fbref.com/en/players/5ed97752/matchlogs/2020-2021/summary/Iliman-Ndiaye-Match-Logs
EPL,2020-2021,329,Wilfred Ndidi,ng NGA,"MF,DF",Leicester City,24-129,1996,https://fbref.com/en/players/6b47c5db/matchlogs/2020-2021/summary/Wilfred-Ndidi-Match-Logs
EPL,2020-2021,330,Tanguy Ndombele,fr FRA,MF,Tottenham,24-117,1996,https://fbref.com/en/players/5cdddffa/matchlogs/2020-2021/summary/Tanguy-Ndombele-Match-Logs
EPL,2020-2021,331,Reiss Nelson,eng ENG,FW,Arsenal,21-135,1999,https://fbref.com/en/players/c5bdb6e3/matchlogs/2020-2021/summary/Reiss-Nelson-Match-Logs
EPL,2020-2021,332,Pedro Neto,pt POR,"FW,MF",Wolves,21-046,2000,https://fbref.com/en/players/7ba2eaa9/matchlogs/2020-2021/summary/Pedro-Neto-Match-Logs
EPL,2020-2021,333,Rúben Neves,pt POR,MF,Wolves,24-042,1997,https://fbref.com/en/players/44bfb6c5/matchlogs/2020-2021/summary/Ruben-Neves-Match-Logs
EPL,2020-2021,334,Eddie Nketiah,eng ENG,FW,Arsenal,21-329,1999,https://fbref.com/en/players/a53649b7/matchlogs/2020-2021/summary/Eddie-Nketiah-Match-Logs
EPL,2020-2021,335,Niels Nkounkou,fr FRA,DF,Everton,20-174,2000,https://fbref.com/en/players/f5b281e7/matchlogs/2020-2021/summary/Niels-Nkounkou-Match-Logs
EPL,2020-2021,336,Dan Nlundulu,eng ENG,FW,Southampton,22-078,1999,https://fbref.com/en/players/30040f5d/matchlogs/2020-2021/summary/Dan-Nlundulu-Match-Logs
EPL,2020-2021,337,Mark Noble,eng ENG,MF,West Ham,33-351,1987,https://fbref.com/en/players/ff527768/matchlogs/2020-2021/summary/Mark-Noble-Match-Logs
EPL,2020-2021,338,Oliver Norwood,nir NIR,MF,Sheffield Utd,30-012,1991,https://fbref.com/en/players/43439614/matchlogs/2020-2021/summary/Oliver-Norwood-Match-Logs
EPL,2020-2021,339,Jack O'Connell,eng ENG,DF,Sheffield Utd,27-026,1994,https://fbref.com/en/players/312626c1/matchlogs/2020-2021/summary/Jack-OConnell-Match-Logs
EPL,2020-2021,340,Dara O'Shea,ie IRL,DF,West Brom,22-051,1999,https://fbref.com/en/players/1d042188/matchlogs/2020-2021/summary/Dara-OShea-Match-Logs
EPL,2020-2021,341,Michael Obafemi,ie IRL,FW,Southampton,20-292,2000,https://fbref.com/en/players/caa1a7f0/matchlogs/2020-2021/summary/Michael-Obafemi-Match-Logs
EPL,2020-2021,342,Denis Odoi,be BEL,DF,Fulham,32-332,1988,https://fbref.com/en/players/f7750aa0/matchlogs/2020-2021/summary/Denis-Odoi-Match-Logs
EPL,2020-2021,343,Angelo Ogbonna,it ITA,DF,West Ham,32-336,1988,https://fbref.com/en/players/74b2cd7e/matchlogs/2020-2021/summary/Angelo-Ogbonna-Match-Logs
EPL,2020-2021,344,Robin Olsen,se SWE,GK,Everton,31-106,1990,https://fbref.com/en/players/e7ee38c3/matchlogs/2020-2021/summary/Robin-Olsen-Match-Logs
EPL,2020-2021,345,Josh Onomah,eng ENG,MF,Fulham,23-362,1997,https://fbref.com/en/players/6612cd8c/matchlogs/2020-2021/summary/Josh-Onomah-Match-Logs
EPL,2020-2021,346,Divock Origi,be BEL,FW,Liverpool,26-006,1995,https://fbref.com/en/players/43a166b4/matchlogs/2020-2021/summary/Divock-Origi-Match-Logs
EPL,2020-2021,347,Ben Osborn,eng ENG,"MF,DF",Sheffield Utd,26-262,1994,https://fbref.com/en/players/79bc4c45/matchlogs/2020-2021/summary/Ben-Osborn-Match-Logs
EPL,2020-2021,348,Owen Otasowie,us USA,MF,Wolves,20-004,2001,https://fbref.com/en/players/6956ff08/matchlogs/2020-2021/summary/Owen-Otasowie-Match-Logs
EPL,2020-2021,349,Alex Oxlade-Chamberlain,eng ENG,"MF,FW",Liverpool,27-252,1993,https://fbref.com/en/players/38c7feef/matchlogs/2020-2021/summary/Alex-Oxlade-Chamberlain-Match-Logs
EPL,2020-2021,350,Emerson Palmieri,it ITA,DF,Chelsea,26-264,1994,https://fbref.com/en/players/e0bc6fdc/matchlogs/2020-2021/summary/Emerson-Palmieri-Match-Logs
EPL,2020-2021,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2020-2021,351,Thomas Partey,gh GHA,MF,Arsenal,27-315,1993,https://fbref.com/en/players/529f49ab/matchlogs/2020-2021/summary/Thomas-Partey-Match-Logs
EPL,2020-2021,352,Rui Patrício,pt POR,GK,Wolves,33-068,1988,https://fbref.com/en/players/79b0d6a0/matchlogs/2020-2021/summary/Rui-Patricio-Match-Logs
EPL,2020-2021,353,Bailey Peacock-Farrell,nir NIR,GK,Burnley,24-177,1996,https://fbref.com/en/players/4879f8cb/matchlogs/2020-2021/summary/Bailey-Peacock-Farrell-Match-Logs
EPL,2020-2021,354,Lee Peltier,eng ENG,DF,West Brom,34-134,1986,https://fbref.com/en/players/af341b88/matchlogs/2020-2021/summary/Lee-Peltier-Match-Logs
EPL,2020-2021,355,Nicolas Pépé,ci CIV,FW,Arsenal,25-330,1995,https://fbref.com/en/players/57e3f0c7/matchlogs/2020-2021/summary/Nicolas-Pepe-Match-Logs
EPL,2020-2021,356,Matheus Pereira,br BRA,"MF,FW",West Brom,24-354,1996,https://fbref.com/en/players/b04ee927/matchlogs/2020-2021/summary/Matheus-Pereira-Match-Logs
EPL,2020-2021,357,Ricardo Pereira,pt POR,DF,Leicester City,27-200,1993,https://fbref.com/en/players/75a72a99/matchlogs/2020-2021/summary/Ricardo-Pereira-Match-Logs
EPL,2020-2021,358,Ayoze Pérez,es ESP,"FW,MF",Leicester City,27-275,1993,https://fbref.com/en/players/819aa8e7/matchlogs/2020-2021/summary/Ayoze-Perez-Match-Logs
EPL,2020-2021,359,Kalvin Phillips,eng ENG,MF,Leeds United,25-143,1995,https://fbref.com/en/players/4f565d77/matchlogs/2020-2021/summary/Kalvin-Phillips-Match-Logs
EPL,2020-2021,360,Matt Phillips,sco SCO,"MF,DF",West Brom,30-042,1991,https://fbref.com/en/players/7bb5f40e/matchlogs/2020-2021/summary/Matt-Phillips-Match-Logs
EPL,2020-2021,361,Nathaniel Phillips,eng ENG,DF,Liverpool,24-034,1997,https://fbref.com/en/players/515ebe8d/matchlogs/2020-2021/summary/Nathaniel-Phillips-Match-Logs
EPL,2020-2021,362,Jordan Pickford,eng ENG,GK,Everton,27-048,1994,https://fbref.com/en/players/4806ec67/matchlogs/2020-2021/summary/Jordan-Pickford-Match-Logs
EPL,2020-2021,363,Erik Pieters,nl NED,"DF,MF",Burnley,32-260,1988,https://fbref.com/en/players/1ef37668/matchlogs/2020-2021/summary/Erik-Pieters-Match-Logs
EPL,2020-2021,364,Daniel Podence,pt POR,"FW,MF",Wolves,25-185,1995,https://fbref.com/en/players/7fcc71d8/matchlogs/2020-2021/summary/Daniel-Podence-Match-Logs
EPL,2020-2021,365,Paul Pogba,fr FRA,"MF,FW",Manchester Utd,28-040,1993,https://fbref.com/en/players/867239d3/matchlogs/2020-2021/summary/Paul-Pogba-Match-Logs
EPL,2020-2021,366,Nick Pope,eng ENG,GK,Burnley,29-005,1992,https://fbref.com/en/players/4b40d9ca/matchlogs/2020-2021/summary/Nick-Pope-Match-Logs
EPL,2020-2021,367,Dennis Praet,be BEL,"MF,FW",Leicester City,26-345,1994,https://fbref.com/en/players/86695068/matchlogs/2020-2021/summary/Dennis-Praet-Match-Logs
EPL,2020-2021,368,Davy Pröpper,nl NED,MF,Brighton,29-234,1991,https://fbref.com/en/players/fdd85f94/matchlogs/2020-2021/summary/Davy-Propper-Match-Logs
EPL,2020-2021,369,Christian Pulisic,us USA,"FW,MF",Chelsea,22-218,1998,https://fbref.com/en/players/1bf33a9a/matchlogs/2020-2021/summary/Christian-Pulisic-Match-Logs
EPL,2020-2021,370,Aaron Ramsdale,eng ENG,GK,Sheffield Utd,22-345,1998,https://fbref.com/en/players/466fb2c5/matchlogs/2020-2021/summary/Aaron-Ramsdale-Match-Logs
EPL,2020-2021,371,Jacob Ramsey,eng ENG,MF,Aston Villa,19-331,2001,https://fbref.com/en/players/1544f145/matchlogs/2020-2021/summary/Jacob-Ramsey-Match-Logs
EPL,2020-2021,372,Kayne Ramsey,eng ENG,DF,Southampton,20-196,2000,https://fbref.com/en/players/dc31b84c/matchlogs/2020-2021/summary/Kayne-Ramsey-Match-Logs
EPL,2020-2021,373,Darren Randolph,ie IRL,GK,West Ham,33-347,1987,https://fbref.com/en/players/6385ebfb/matchlogs/2020-2021/summary/Darren-Randolph-Match-Logs
EPL,2020-2021,374,Marcus Rashford,eng ENG,FW,Manchester Utd,23-175,1997,https://fbref.com/en/players/a1d5bd30/matchlogs/2020-2021/summary/Marcus-Rashford-Match-Logs
EPL,2020-2021,375,Tim Ream,us USA,DF,Fulham,33-201,1987,https://fbref.com/en/players/28b40c9c/matchlogs/2020-2021/summary/Tim-Ream-Match-Logs
EPL,2020-2021,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2020-2021,376,Nathan Redmond,eng ENG,"MF,FW",Southampton,27-049,1994,https://fbref.com/en/players/ab651565/matchlogs/2020-2021/summary/Nathan-Redmond-Match-Logs
EPL,2020-2021,377,Harrison Reed,eng ENG,MF,Fulham,26-087,1995,https://fbref.com/en/players/803ae100/matchlogs/2020-2021/summary/Harrison-Reed-Match-Logs
EPL,2020-2021,378,Sergio Reguilón,es ESP,DF,Tottenham,24-129,1996,https://fbref.com/en/players/3353737a/matchlogs/2020-2021/summary/Sergio-Reguilon-Match-Logs
EPL,2020-2021,379,Bobby Reid,jm JAM,"FW,MF",Fulham,28-081,1993,https://fbref.com/en/players/0f7533cd/matchlogs/2020-2021/summary/Bobby-Reid-Match-Logs
EPL,2020-2021,380,Declan Rice,eng ENG,MF,West Ham,22-100,1999,https://fbref.com/en/players/1c7012b8/matchlogs/2020-2021/summary/Declan-Rice-Match-Logs
EPL,2020-2021,381,Lewis Richardson,eng ENG,"FW,MF",Burnley,18-076,2003,https://fbref.com/en/players/4fa62ae4/matchlogs/2020-2021/summary/Lewis-Richardson-Match-Logs
EPL,2020-2021,382,Richarlison,br BRA,FW,Everton,23-349,1997,https://fbref.com/en/players/fa031b34/matchlogs/2020-2021/summary/Richarlison-Match-Logs
EPL,2020-2021,383,Jaïro Riedewald,nl NED,MF,Crystal Palace,24-227,1996,https://fbref.com/en/players/7a1f2c08/matchlogs/2020-2021/summary/Jairo-Riedewald-Match-Logs
EPL,2020-2021,384,Matt Ritchie,sco SCO,"DF,MF",Newcastle Utd,31-226,1989,https://fbref.com/en/players/71ef519e/matchlogs/2020-2021/summary/Matt-Ritchie-Match-Logs
EPL,2020-2021,385,Tyler Roberts,wal WAL,"MF,FW",Leeds United,22-102,1999,https://fbref.com/en/players/6c17e046/matchlogs/2020-2021/summary/Tyler-Roberts-Match-Logs
EPL,2020-2021,386,Andrew Robertson,sco SCO,DF,Liverpool,27-044,1994,https://fbref.com/en/players/2e4f5f03/matchlogs/2020-2021/summary/Andrew-Robertson-Match-Logs
EPL,2020-2021,387,Antonee Robinson,us USA,DF,Fulham,23-259,1997,https://fbref.com/en/players/289601e6/matchlogs/2020-2021/summary/Antonee-Robinson-Match-Logs
EPL,2020-2021,388,Callum Robinson,ie IRL,"FW,MF",West Brom,26-081,1995,https://fbref.com/en/players/e75750a3/matchlogs/2020-2021/summary/Callum-Robinson-Match-Logs
EPL,2020-2021,389,Jack Robinson,eng ENG,DF,Sheffield Utd,27-235,1993,https://fbref.com/en/players/7399c7a8/matchlogs/2020-2021/summary/Jack-Robinson-Match-Logs
EPL,2020-2021,390,Hal Robson-Kanu,wal WAL,"FW,MF",West Brom,31-338,1989,https://fbref.com/en/players/fb2dec57/matchlogs/2020-2021/summary/Hal-Robson-Kanu-Match-Logs
EPL,2020-2021,391,Marek Rodák,sk SVK,GK,Fulham,24-132,1996,https://fbref.com/en/players/17acc2ed/matchlogs/2020-2021/summary/Marek-Rodak-Match-Logs
EPL,2020-2021,392,Joe Rodon,wal WAL,DF,Tottenham,23-184,1997,https://fbref.com/en/players/8d62d31a/matchlogs/2020-2021/summary/Joe-Rodon-Match-Logs
EPL,2020-2021,393,Rodri,es ESP,MF,Manchester City,24-306,1996,https://fbref.com/en/players/6434f10d/matchlogs/2020-2021/summary/Rodri-Match-Logs
EPL,2020-2021,394,Rodrigo,es ESP,"MF,FW",Leeds United,30-049,1991,https://fbref.com/en/players/1fb1c435/matchlogs/2020-2021/summary/Rodrigo-Match-Logs
EPL,2020-2021,395,James Rodríguez,co COL,"FW,MF",Everton,29-286,1991,https://fbref.com/en/players/715bf047/matchlogs/2020-2021/summary/James-Rodriguez-Match-Logs
EPL,2020-2021,396,Jay Rodriguez,eng ENG,"FW,MF",Burnley,31-269,1989,https://fbref.com/en/players/4ab53cdb/matchlogs/2020-2021/summary/Jay-Rodriguez-Match-Logs
EPL,2020-2021,397,Oriol Romeu,es ESP,MF,Southampton,29-212,1991,https://fbref.com/en/players/4b511457/matchlogs/2020-2021/summary/Oriol-Romeu-Match-Logs
EPL,2020-2021,398,John Ruddy,eng ENG,GK,Wolves,34-182,1986,https://fbref.com/en/players/da8b19e2/matchlogs/2020-2021/summary/John-Ruddy-Match-Logs
EPL,2020-2021,399,Antonio Rüdiger,de GER,DF,Chelsea,28-052,1993,https://fbref.com/en/players/18b896d6/matchlogs/2020-2021/summary/Antonio-Rudiger-Match-Logs
EPL,2020-2021,400,Mathew Ryan,au AUS,GK,Brighton,29-016,1992,https://fbref.com/en/players/4535e4bb/matchlogs/2020-2021/summary/Mathew-Ryan-Match-Logs
EPL,2020-2021,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2020-2021,401,Mathew Ryan,au AUS,GK,Arsenal,29-016,1992,https://fbref.com/en/players/4535e4bb/matchlogs/2020-2021/summary/Mathew-Ryan-Match-Logs
EPL,2020-2021,402,Allan Saint-Maximin,fr FRA,"FW,MF",Newcastle Utd,24-043,1997,https://fbref.com/en/players/2b16cb1a/matchlogs/2020-2021/summary/Allan-Saint-Maximin-Match-Logs
EPL,2020-2021,403,Romain Saïss,ma MAR,DF,Wolves,31-029,1990,https://fbref.com/en/players/9fbbcf39/matchlogs/2020-2021/summary/Romain-Saiss-Match-Logs
EPL,2020-2021,404,Bukayo Saka,eng ENG,"FW,DF",Arsenal,19-231,2001,https://fbref.com/en/players/bc7dc64d/matchlogs/2020-2021/summary/Bukayo-Saka-Match-Logs
EPL,2020-2021,405,Mamadou Sakho,fr FRA,DF,Crystal Palace,31-070,1990,https://fbref.com/en/players/87935cf3/matchlogs/2020-2021/summary/Mamadou-Sakho-Match-Logs
EPL,2020-2021,406,Mohamed Salah,eg EGY,FW,Liverpool,28-313,1992,https://fbref.com/en/players/e342ad68/matchlogs/2020-2021/summary/Mohamed-Salah-Match-Logs
EPL,2020-2021,407,Mohammed Salisu,gh GHA,DF,Southampton,22-007,1999,https://fbref.com/en/players/0b33f6ad/matchlogs/2020-2021/summary/Mohammed-Salisu-Match-Logs
EPL,2020-2021,408,Davinson Sánchez,co COL,DF,Tottenham,24-316,1996,https://fbref.com/en/players/da7b447d/matchlogs/2020-2021/summary/Davinson-Sanchez-Match-Logs
EPL,2020-2021,409,Robert Sánchez,es ESP,GK,Brighton,23-157,1997,https://fbref.com/en/players/6a713852/matchlogs/2020-2021/summary/Robert-Sanchez-Match-Logs
EPL,2020-2021,410,Morgan Sanson,fr FRA,MF,Aston Villa,26-249,1994,https://fbref.com/en/players/6e7f1353/matchlogs/2020-2021/summary/Morgan-Sanson-Match-Logs
EPL,2020-2021,411,Romaine Sawyers,kn SKN,MF,West Brom,29-173,1991,https://fbref.com/en/players/77bb1522/matchlogs/2020-2021/summary/Romaine-Sawyers-Match-Logs
EPL,2020-2021,412,Dane Scarlett,eng ENG,FW,Tottenham,17-031,2004,https://fbref.com/en/players/21945a9e/matchlogs/2020-2021/summary/Dane-Scarlett-Match-Logs
EPL,2020-2021,413,Fabian Schär,ch SUI,DF,Newcastle Utd,29-125,1991,https://fbref.com/en/players/c8aa95da/matchlogs/2020-2021/summary/Fabian-Schar-Match-Logs
EPL,2020-2021,414,Jeffrey Schlupp,gh GHA,MF,Crystal Palace,28-122,1992,https://fbref.com/en/players/3312f911/matchlogs/2020-2021/summary/Jeffrey-Schlupp-Match-Logs
EPL,2020-2021,415,Kasper Schmeichel,dk DEN,GK,Leicester City,34-170,1986,https://fbref.com/en/players/53af52f3/matchlogs/2020-2021/summary/Kasper-Schmeichel-Match-Logs
EPL,2020-2021,416,Nélson Semedo,pt POR,DF,Wolves,27-159,1993,https://fbref.com/en/players/d04b94db/matchlogs/2020-2021/summary/Nelson-Semedo-Match-Logs
EPL,2020-2021,417,Jamie Shackleton,eng ENG,"MF,DF",Leeds United,21-198,1999,https://fbref.com/en/players/8d03ca5a/matchlogs/2020-2021/summary/Jamie-Shackleton-Match-Logs
EPL,2020-2021,418,Xherdan Shaqiri,ch SUI,"MF,FW",Liverpool,29-196,1991,https://fbref.com/en/players/6421ec64/matchlogs/2020-2021/summary/Xherdan-Shaqiri-Match-Logs
EPL,2020-2021,419,Billy Sharp,eng ENG,FW,Sheffield Utd,35-078,1986,https://fbref.com/en/players/e8c9f4e9/matchlogs/2020-2021/summary/Billy-Sharp-Match-Logs
EPL,2020-2021,420,Luke Shaw,eng ENG,DF,Manchester Utd,25-286,1995,https://fbref.com/en/players/9c94165b/matchlogs/2020-2021/summary/Luke-Shaw-Match-Logs
EPL,2020-2021,421,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,29-056,1992,https://fbref.com/en/players/3727dd3c/matchlogs/2020-2021/summary/Jonjo-Shelvey-Match-Logs
EPL,2020-2021,422,Shola Shoretire,eng ENG,FW,Manchester Utd,17-081,2004,https://fbref.com/en/players/00f0482f/matchlogs/2020-2021/summary/Shola-Shoretire-Match-Logs
EPL,2020-2021,423,Gylfi Sigurðsson,is ISL,MF,Everton,31-228,1989,https://fbref.com/en/players/76dd1480/matchlogs/2020-2021/summary/Gylfi-Sigurdsson-Match-Logs
EPL,2020-2021,424,Bernardo Silva,pt POR,"MF,FW",Manchester City,26-257,1994,https://fbref.com/en/players/3eb22ec9/matchlogs/2020-2021/summary/Bernardo-Silva-Match-Logs
EPL,2020-2021,425,Fábio Silva,pt POR,FW,Wolves,18-279,2002,https://fbref.com/en/players/e7aa9d7c/matchlogs/2020-2021/summary/Fabio-Silva-Match-Logs
EPL,2020-2021,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2020-2021,426,Thiago Silva,br BRA,DF,Chelsea,36-214,1984,https://fbref.com/en/players/86e7deaf/matchlogs/2020-2021/summary/Thiago-Silva-Match-Logs
EPL,2020-2021,427,Moussa Sissoko,fr FRA,MF,Tottenham,31-251,1989,https://fbref.com/en/players/2acd49b9/matchlogs/2020-2021/summary/Moussa-Sissoko-Match-Logs
EPL,2020-2021,428,Islam Slimani,dz ALG,FW,Leicester City,32-310,1988,https://fbref.com/en/players/ffec9769/matchlogs/2020-2021/summary/Islam-Slimani-Match-Logs
EPL,2020-2021,429,William Smallbone,ie IRL,MF,Southampton,21-062,2000,https://fbref.com/en/players/5e105217/matchlogs/2020-2021/summary/William-Smallbone-Match-Logs
EPL,2020-2021,430,Emile Smith-Rowe,eng ENG,"MF,FW",Arsenal,20-270,2000,https://fbref.com/en/players/17695062/matchlogs/2020-2021/summary/Emile-Smith-Rowe-Match-Logs
EPL,2020-2021,431,Robert Snodgrass,sco SCO,"MF,FW",West Brom,33-229,1987,https://fbref.com/en/players/9f4647e9/matchlogs/2020-2021/summary/Robert-Snodgrass-Match-Logs
EPL,2020-2021,432,Robert Snodgrass,sco SCO,"FW,DF",West Ham,33-229,1987,https://fbref.com/en/players/9f4647e9/matchlogs/2020-2021/summary/Robert-Snodgrass-Match-Logs
EPL,2020-2021,433,Cédric Soares,pt POR,DF,Arsenal,29-236,1991,https://fbref.com/en/players/839c14e1/matchlogs/2020-2021/summary/Cedric-Soares-Match-Logs
EPL,2020-2021,434,Tomáš Souček,cz CZE,MF,West Ham,26-056,1995,https://fbref.com/en/players/6613c819/matchlogs/2020-2021/summary/Tomas-Soucek-Match-Logs
EPL,2020-2021,435,Çağlar Söyüncü,tr TUR,DF,Leicester City,24-336,1996,https://fbref.com/en/players/21166ff4/matchlogs/2020-2021/summary/Caglar-Soyuncu-Match-Logs
EPL,2020-2021,436,Zack Steffen,us USA,GK,Manchester City,26-022,1995,https://fbref.com/en/players/42130443/matchlogs/2020-2021/summary/Zack-Steffen-Match-Logs
EPL,2020-2021,437,Dale Stephens,eng ENG,MF,Burnley,31-316,1989,https://fbref.com/en/players/653ee42d/matchlogs/2020-2021/summary/Dale-Stephens-Match-Logs
