League,Season,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2017-2018,298,Sadio Mané,sn SEN,"FW,MF",Liverpool,25,1992,https://fbref.com/en/players/c691bfe2/matchlogs/2017-2018/summary/Sadio-Mane-Match-Logs
EPL,2017-2018,299,Eliaquim Mangala,fr FRA,DF,Everton,26,1991,https://fbref.com/en/players/f520049f/matchlogs/2017-2018/summary/Eliaquim-Mangala-Match-Logs
EPL,2017-2018,300,Eliaquim Mangala,fr FRA,DF,Manchester City,26,1991,https://fbref.com/en/players/f520049f/matchlogs/2017-2018/summary/Eliaquim-Mangala-Match-Logs
EPL,2017-2018,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2017-2018,301,Javier Manquillo,es ESP,DF,Newcastle Utd,23,1994,https://fbref.com/en/players/758dd7f0/matchlogs/2017-2018/summary/Javier-Manquillo-Match-Logs
EPL,2017-2018,302,Solly March,eng ENG,"MF,FW",Brighton,23,1994,https://fbref.com/en/players/bb5fbd2b/matchlogs/2017-2018/summary/Solly-March-Match-Logs
EPL,2017-2018,303,Adrian Mariappa,jm JAM,DF,Watford,30,1986,https://fbref.com/en/players/8aa5f52c/matchlogs/2017-2018/summary/Adrian-Mariappa-Match-Logs
EPL,2017-2018,304,João Mário,pt POR,"MF,FW",West Ham,24,1993,https://fbref.com/en/players/f0021247/matchlogs/2017-2018/summary/Joao-Mario-Match-Logs
EPL,2017-2018,305,Anthony Martial,fr FRA,"FW,MF",Manchester Utd,21,1995,https://fbref.com/en/players/8b788c01/matchlogs/2017-2018/summary/Anthony-Martial-Match-Logs
EPL,2017-2018,306,Cuco Martina,cw CUW,DF,Everton,27,1989,https://fbref.com/en/players/22551915/matchlogs/2017-2018/summary/Cuco-Martina-Match-Logs
EPL,2017-2018,307,Bruno Martins Indi,nl NED,DF,Stoke City,25,1992,https://fbref.com/en/players/7bc34048/matchlogs/2017-2018/summary/Bruno-Martins-Indi-Match-Logs
EPL,2017-2018,308,Arthur Masuaku,cd COD,"MF,DF",West Ham,23,1993,https://fbref.com/en/players/57df7a11/matchlogs/2017-2018/summary/Arthur-Masuaku-Match-Logs
EPL,2017-2018,309,Juan Mata,es ESP,"FW,MF",Manchester Utd,29,1988,https://fbref.com/en/players/29733c72/matchlogs/2017-2018/summary/Juan-Mata-Match-Logs
EPL,2017-2018,310,Nemanja Matić,rs SRB,MF,Manchester Utd,28,1988,https://fbref.com/en/players/eb7822d7/matchlogs/2017-2018/summary/Nemanja-Matic-Match-Logs
EPL,2017-2018,311,Joël Matip,cm CMR,DF,Liverpool,25,1991,https://fbref.com/en/players/b217ef29/matchlogs/2017-2018/summary/Joel-Matip-Match-Logs
EPL,2017-2018,312,Konstantinos Mavropanos,gr GRE,"DF,MF",Arsenal,19,1997,https://fbref.com/en/players/00963611/matchlogs/2017-2018/summary/Konstantinos-Mavropanos-Match-Logs
EPL,2017-2018,313,Alfie Mawson,eng ENG,DF,Swansea City,23,1994,https://fbref.com/en/players/d368feb8/matchlogs/2017-2018/summary/Alfie-Mawson-Match-Logs
EPL,2017-2018,314,Eric Maxim Choupo-Moting,cm CMR,"FW,MF",Stoke City,28,1989,https://fbref.com/en/players/0e6bc38c/matchlogs/2017-2018/summary/Eric-Maxim-Choupo-Moting-Match-Logs
EPL,2017-2018,315,Chancel Mbemba,cd COD,DF,Newcastle Utd,22,1994,https://fbref.com/en/players/e76cb9cc/matchlogs/2017-2018/summary/Chancel-Mbemba-Match-Logs
EPL,2017-2018,316,James McArthur,sco SCO,"MF,FW",Crystal Palace,29,1987,https://fbref.com/en/players/cee31595/matchlogs/2017-2018/summary/James-McArthur-Match-Logs
EPL,2017-2018,317,Gareth McAuley,nir NIR,DF,West Brom,37,1979,https://fbref.com/en/players/ac7d7378/matchlogs/2017-2018/summary/Gareth-McAuley-Match-Logs
EPL,2017-2018,318,Oliver McBurnie,sco SCO,FW,Swansea City,21,1996,https://fbref.com/en/players/78b8ac63/matchlogs/2017-2018/summary/Oliver-McBurnie-Match-Logs
EPL,2017-2018,319,Alex McCarthy,eng ENG,GK,Southampton,27,1989,https://fbref.com/en/players/36c2ca73/matchlogs/2017-2018/summary/Alex-McCarthy-Match-Logs
EPL,2017-2018,320,James McCarthy,ie IRL,MF,Everton,26,1990,https://fbref.com/en/players/64b08de7/matchlogs/2017-2018/summary/James-McCarthy-Match-Logs
EPL,2017-2018,321,James McClean,ie IRL,"MF,FW",West Brom,28,1989,https://fbref.com/en/players/53538b39/matchlogs/2017-2018/summary/James-McClean-Match-Logs
EPL,2017-2018,322,Sam McQueen,eng ENG,"DF,FW",Southampton,22,1995,https://fbref.com/en/players/b27b49b4/matchlogs/2017-2018/summary/Sam-McQueen-Match-Logs
EPL,2017-2018,323,Scott McTominay,sco SCO,MF,Manchester Utd,20,1996,https://fbref.com/en/players/d93c2511/matchlogs/2017-2018/summary/Scott-McTominay-Match-Logs
EPL,2017-2018,324,Ben Mee,eng ENG,DF,Burnley,27,1989,https://fbref.com/en/players/8df7a2fb/matchlogs/2017-2018/summary/Ben-Mee-Match-Logs
EPL,2017-2018,325,Benjamin Mendy,fr FRA,DF,Manchester City,23,1994,https://fbref.com/en/players/5271c8f1/matchlogs/2017-2018/summary/Benjamin-Mendy-Match-Logs
EPL,2017-2018,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2017-2018,326,Mikel Merino,es ESP,MF,Newcastle Utd,21,1996,https://fbref.com/en/players/d080ed5e/matchlogs/2017-2018/summary/Mikel-Merino-Match-Logs
EPL,2017-2018,327,Per Mertesacker,de GER,DF,Arsenal,32,1984,https://fbref.com/en/players/5be28712/matchlogs/2017-2018/summary/Per-Mertesacker-Match-Logs
EPL,2017-2018,328,Roque Mesa,es ESP,MF,Swansea City,28,1989,https://fbref.com/en/players/7c4243d4/matchlogs/2017-2018/summary/Roque-Mesa-Match-Logs
EPL,2017-2018,329,Simon Mignolet,be BEL,GK,Liverpool,29,1988,https://fbref.com/en/players/d436eb94/matchlogs/2017-2018/summary/Simon-Mignolet-Match-Logs
EPL,2017-2018,330,Luka Milivojević,rs SRB,MF,Crystal Palace,26,1991,https://fbref.com/en/players/2ce2508a/matchlogs/2017-2018/summary/Luka-Milivojevic-Match-Logs
EPL,2017-2018,331,James Milner,eng ENG,MF,Liverpool,31,1986,https://fbref.com/en/players/2f90f6b8/matchlogs/2017-2018/summary/James-Milner-Match-Logs
EPL,2017-2018,332,Tyrone Mings,eng ENG,DF,Bournemouth,24,1993,https://fbref.com/en/players/8397a50c/matchlogs/2017-2018/summary/Tyrone-Mings-Match-Logs
EPL,2017-2018,333,Kevin Mirallas,be BEL,"FW,MF",Everton,29,1987,https://fbref.com/en/players/aa51343f/matchlogs/2017-2018/summary/Kevin-Mirallas-Match-Logs
EPL,2017-2018,334,Aleksandar Mitrović,rs SRB,FW,Newcastle Utd,22,1994,https://fbref.com/en/players/3925dbd6/matchlogs/2017-2018/summary/Aleksandar-Mitrovic-Match-Logs
EPL,2017-2018,335,Henrikh Mkhitaryan,am ARM,"FW,MF",Arsenal,28,1989,https://fbref.com/en/players/dd0daf32/matchlogs/2017-2018/summary/Henrikh-Mkhitaryan-Match-Logs
EPL,2017-2018,336,Henrikh Mkhitaryan,am ARM,"MF,FW",Manchester Utd,28,1989,https://fbref.com/en/players/dd0daf32/matchlogs/2017-2018/summary/Henrikh-Mkhitaryan-Match-Logs
EPL,2017-2018,337,Nacho Monreal,es ESP,DF,Arsenal,31,1986,https://fbref.com/en/players/d4cb83cc/matchlogs/2017-2018/summary/Nacho-Monreal-Match-Logs
EPL,2017-2018,338,Aaron Mooy,au AUS,MF,Huddersfield,26,1990,https://fbref.com/en/players/47b7e3af/matchlogs/2017-2018/summary/Aaron-Mooy-Match-Logs
EPL,2017-2018,339,Álvaro Morata,es ESP,FW,Chelsea,24,1992,https://fbref.com/en/players/129af0db/matchlogs/2017-2018/summary/Alvaro-Morata-Match-Logs
EPL,2017-2018,340,Alberto Moreno,es ESP,DF,Liverpool,25,1992,https://fbref.com/en/players/11b9265b/matchlogs/2017-2018/summary/Alberto-Moreno-Match-Logs
EPL,2017-2018,341,Wes Morgan,jm JAM,DF,Leicester City,33,1984,https://fbref.com/en/players/80c31c97/matchlogs/2017-2018/summary/Wes-Morgan-Match-Logs
EPL,2017-2018,342,James Morrison,sco SCO,MF,West Brom,31,1986,https://fbref.com/en/players/21a66e33/matchlogs/2017-2018/summary/James-Morrison-Match-Logs
EPL,2017-2018,343,Victor Moses,ng NGA,"DF,MF",Chelsea,26,1990,https://fbref.com/en/players/e726e11e/matchlogs/2017-2018/summary/Victor-Moses-Match-Logs
EPL,2017-2018,344,Steve Mounié,bj BEN,FW,Huddersfield,22,1994,https://fbref.com/en/players/19ba6c6d/matchlogs/2017-2018/summary/Steve-Mounie-Match-Logs
EPL,2017-2018,345,Lucas Moura,br BRA,FW,Tottenham,24,1992,https://fbref.com/en/players/2b622f01/matchlogs/2017-2018/summary/Lucas-Moura-Match-Logs
EPL,2017-2018,346,Lys Mousset,fr FRA,"FW,MF",Bournemouth,21,1996,https://fbref.com/en/players/d9cfca3d/matchlogs/2017-2018/summary/Lys-Mousset-Match-Logs
EPL,2017-2018,347,Jacob Murphy,eng ENG,"FW,MF",Newcastle Utd,22,1995,https://fbref.com/en/players/de112b84/matchlogs/2017-2018/summary/Jacob-Murphy-Match-Logs
EPL,2017-2018,348,Jamie Murphy,sco SCO,MF,Brighton,27,1989,https://fbref.com/en/players/6c96b263/matchlogs/2017-2018/summary/Jamie-Murphy-Match-Logs
EPL,2017-2018,349,Glenn Murray,eng ENG,FW,Brighton,33,1983,https://fbref.com/en/players/f2f29dda/matchlogs/2017-2018/summary/Glenn-Murray-Match-Logs
EPL,2017-2018,350,Charly Musonda Jr.,be BEL,FW,Chelsea,20,1996,https://fbref.com/en/players/62a0089e/matchlogs/2017-2018/summary/Charly-Musonda-Jr-Match-Logs
EPL,2017-2018,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2017-2018,351,Shkodran Mustafi,de GER,DF,Arsenal,25,1992,https://fbref.com/en/players/3f2d59fe/matchlogs/2017-2018/summary/Shkodran-Mustafi-Match-Logs
EPL,2017-2018,352,Boaz Myhill,wal WAL,GK,West Brom,34,1982,https://fbref.com/en/players/7ca2d989/matchlogs/2017-2018/summary/Boaz-Myhill-Match-Logs
EPL,2017-2018,353,Georges-Kévin N'Koudou,fr FRA,MF,Tottenham,22,1995,https://fbref.com/en/players/76c131da/matchlogs/2017-2018/summary/Georges-Kevin-NKoudou-Match-Logs
EPL,2017-2018,354,Georges-Kévin N'Koudou,fr FRA,MF,Burnley,22,1995,https://fbref.com/en/players/76c131da/matchlogs/2017-2018/summary/Georges-Kevin-NKoudou-Match-Logs
EPL,2017-2018,355,Luciano Narsingh,nl NED,"FW,MF",Swansea City,26,1990,https://fbref.com/en/players/977ffc24/matchlogs/2017-2018/summary/Luciano-Narsingh-Match-Logs
EPL,2017-2018,356,Kyle Naughton,eng ENG,DF,Swansea City,28,1988,https://fbref.com/en/players/e860c42f/matchlogs/2017-2018/summary/Kyle-Naughton-Match-Logs
EPL,2017-2018,357,Badou Ndiaye,sn SEN,MF,Stoke City,26,1990,https://fbref.com/en/players/960acc0a/matchlogs/2017-2018/summary/Badou-Ndiaye-Match-Logs
EPL,2017-2018,358,Wilfred Ndidi,ng NGA,MF,Leicester City,20,1996,https://fbref.com/en/players/6b47c5db/matchlogs/2017-2018/summary/Wilfred-Ndidi-Match-Logs
EPL,2017-2018,359,Reiss Nelson,eng ENG,"MF,FW",Arsenal,17,1999,https://fbref.com/en/players/c5bdb6e3/matchlogs/2017-2018/summary/Reiss-Nelson-Match-Logs
EPL,2017-2018,360,Julien Ngoy,be BEL,"FW,MF",Stoke City,19,1997,https://fbref.com/en/players/87449a74/matchlogs/2017-2018/summary/Julien-Ngoy-Match-Logs
EPL,2017-2018,361,Oumar Niasse,sn SEN,FW,Everton,27,1990,https://fbref.com/en/players/af721f98/matchlogs/2017-2018/summary/Oumar-Niasse-Match-Logs
EPL,2017-2018,362,Eddie Nketiah,eng ENG,"FW,MF",Arsenal,18,1999,https://fbref.com/en/players/a53649b7/matchlogs/2017-2018/summary/Eddie-Nketiah-Match-Logs
EPL,2017-2018,363,Lukas Nmecha,de GER,FW,Manchester City,18,1998,https://fbref.com/en/players/0cc5f4a5/matchlogs/2017-2018/summary/Lukas-Nmecha-Match-Logs
EPL,2017-2018,364,Mark Noble,eng ENG,MF,West Ham,30,1987,https://fbref.com/en/players/ff527768/matchlogs/2017-2018/summary/Mark-Noble-Match-Logs
EPL,2017-2018,365,Allan Nyom,cm CMR,DF,West Brom,29,1988,https://fbref.com/en/players/97572117/matchlogs/2017-2018/summary/Allan-Nyom-Match-Logs
EPL,2017-2018,366,Aiden O'Neill,au AUS,MF,Burnley,19,1998,https://fbref.com/en/players/c7aee75b/matchlogs/2017-2018/summary/Aiden-ONeill-Match-Logs
EPL,2017-2018,367,Michael Obafemi,ie IRL,FW,Southampton,17,2000,https://fbref.com/en/players/caa1a7f0/matchlogs/2017-2018/summary/Michael-Obafemi-Match-Logs
EPL,2017-2018,368,Pedro Obiang,gq EQG,MF,West Ham,25,1992,https://fbref.com/en/players/ba1e04b3/matchlogs/2017-2018/summary/Pedro-Obiang-Match-Logs
EPL,2017-2018,369,Angelo Ogbonna,it ITA,DF,West Ham,29,1988,https://fbref.com/en/players/74b2cd7e/matchlogs/2017-2018/summary/Angelo-Ogbonna-Match-Logs
EPL,2017-2018,370,Stefano Okaka,it ITA,"FW,MF",Watford,27,1989,https://fbref.com/en/players/601ef102/matchlogs/2017-2018/summary/Stefano-Okaka-Match-Logs
EPL,2017-2018,371,Shinji Okazaki,jp JPN,"MF,FW",Leicester City,31,1986,https://fbref.com/en/players/68796d61/matchlogs/2017-2018/summary/Shinji-Okazaki-Match-Logs
EPL,2017-2018,372,Martin Olsson,se SWE,"DF,MF",Swansea City,29,1988,https://fbref.com/en/players/2f72f79e/matchlogs/2017-2018/summary/Martin-Olsson-Match-Logs
EPL,2017-2018,373,Divock Origi,be BEL,FW,Liverpool,22,1995,https://fbref.com/en/players/43a166b4/matchlogs/2017-2018/summary/Divock-Origi-Match-Logs
EPL,2017-2018,374,David Ospina,co COL,GK,Arsenal,28,1988,https://fbref.com/en/players/82b1198a/matchlogs/2017-2018/summary/David-Ospina-Match-Logs
EPL,2017-2018,375,Nicolás Otamendi,ar ARG,DF,Manchester City,29,1988,https://fbref.com/en/players/0d267745/matchlogs/2017-2018/summary/Nicolas-Otamendi-Match-Logs
EPL,2017-2018,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2017-2018,376,Reece Oxford,eng ENG,MF,West Ham,18,1998,https://fbref.com/en/players/8b6e0db2/matchlogs/2017-2018/summary/Reece-Oxford-Match-Logs
EPL,2017-2018,377,Alex Oxlade-Chamberlain,eng ENG,"MF,DF",Arsenal,23,1993,https://fbref.com/en/players/38c7feef/matchlogs/2017-2018/summary/Alex-Oxlade-Chamberlain-Match-Logs
EPL,2017-2018,378,Alex Oxlade-Chamberlain,eng ENG,"MF,FW",Liverpool,23,1993,https://fbref.com/en/players/38c7feef/matchlogs/2017-2018/summary/Alex-Oxlade-Chamberlain-Match-Logs
EPL,2017-2018,379,Mesut Özil,de GER,"MF,FW",Arsenal,28,1988,https://fbref.com/en/players/16380240/matchlogs/2017-2018/summary/Mesut-Ozil-Match-Logs
EPL,2017-2018,380,Kasey Palmer,jm JAM,"MF,FW",Huddersfield,20,1996,https://fbref.com/en/players/453f566a/matchlogs/2017-2018/summary/Kasey-Palmer-Match-Logs
EPL,2017-2018,381,Emerson Palmieri,it ITA,"DF,MF",Chelsea,22,1994,https://fbref.com/en/players/e0bc6fdc/matchlogs/2017-2018/summary/Emerson-Palmieri-Match-Logs
EPL,2017-2018,382,Pedro,es ESP,"FW,MF",Chelsea,30,1987,https://fbref.com/en/players/3ca7254a/matchlogs/2017-2018/summary/Pedro-Match-Logs
EPL,2017-2018,383,Roberto Pereyra,ar ARG,"MF,FW",Watford,26,1991,https://fbref.com/en/players/75f2c59f/matchlogs/2017-2018/summary/Roberto-Pereyra-Match-Logs
EPL,2017-2018,384,Ayoze Pérez,es ESP,"MF,FW",Newcastle Utd,24,1993,https://fbref.com/en/players/819aa8e7/matchlogs/2017-2018/summary/Ayoze-Perez-Match-Logs
EPL,2017-2018,385,Matt Phillips,sco SCO,"MF,FW",West Brom,26,1991,https://fbref.com/en/players/7bb5f40e/matchlogs/2017-2018/summary/Matt-Phillips-Match-Logs
EPL,2017-2018,386,Jordan Pickford,eng ENG,GK,Everton,23,1994,https://fbref.com/en/players/4806ec67/matchlogs/2017-2018/summary/Jordan-Pickford-Match-Logs
EPL,2017-2018,387,Jérémy Pied,fr FRA,DF,Southampton,28,1989,https://fbref.com/en/players/a634b9d2/matchlogs/2017-2018/summary/Jeremy-Pied-Match-Logs
EPL,2017-2018,388,Erik Pieters,nl NED,"DF,MF",Stoke City,28,1988,https://fbref.com/en/players/1ef37668/matchlogs/2017-2018/summary/Erik-Pieters-Match-Logs
EPL,2017-2018,389,Paul Pogba,fr FRA,MF,Manchester Utd,24,1993,https://fbref.com/en/players/867239d3/matchlogs/2017-2018/summary/Paul-Pogba-Match-Logs
EPL,2017-2018,390,Nick Pope,eng ENG,GK,Burnley,25,1992,https://fbref.com/en/players/4b40d9ca/matchlogs/2017-2018/summary/Nick-Pope-Match-Logs
EPL,2017-2018,391,Alex Pritchard,eng ENG,"MF,FW",Huddersfield,24,1993,https://fbref.com/en/players/ff9fcd4d/matchlogs/2017-2018/summary/Alex-Pritchard-Match-Logs
EPL,2017-2018,392,Sebastian Prödl,at AUT,DF,Watford,30,1987,https://fbref.com/en/players/f5e6d08d/matchlogs/2017-2018/summary/Sebastian-Prodl-Match-Logs
EPL,2017-2018,393,Davy Pröpper,nl NED,MF,Brighton,25,1991,https://fbref.com/en/players/fdd85f94/matchlogs/2017-2018/summary/Davy-Propper-Match-Logs
EPL,2017-2018,394,Marc Pugh,eng ENG,"MF,FW",Bournemouth,30,1987,https://fbref.com/en/players/9aacb284/matchlogs/2017-2018/summary/Marc-Pugh-Match-Logs
EPL,2017-2018,395,Jason Puncheon,eng ENG,"MF,FW",Crystal Palace,31,1986,https://fbref.com/en/players/fd3f57ce/matchlogs/2017-2018/summary/Jason-Puncheon-Match-Logs
EPL,2017-2018,396,Collin Quaner,de GER,"FW,MF",Huddersfield,26,1991,https://fbref.com/en/players/19b8b0b9/matchlogs/2017-2018/summary/Collin-Quaner-Match-Logs
EPL,2017-2018,397,Sandro Ramírez,es ESP,"FW,MF",Everton,22,1995,https://fbref.com/en/players/833fb62e/matchlogs/2017-2018/summary/Sandro-Ramirez-Match-Logs
EPL,2017-2018,398,Aaron Ramsey,wal WAL,MF,Arsenal,26,1990,https://fbref.com/en/players/ef619b0b/matchlogs/2017-2018/summary/Aaron-Ramsey-Match-Logs
EPL,2017-2018,399,Àngel Rangel,es ESP,DF,Swansea City,34,1982,https://fbref.com/en/players/93ee387c/matchlogs/2017-2018/summary/Angel-Rangel-Match-Logs
EPL,2017-2018,400,Marcus Rashford,eng ENG,"FW,MF",Manchester Utd,19,1997,https://fbref.com/en/players/a1d5bd30/matchlogs/2017-2018/summary/Marcus-Rashford-Match-Logs
EPL,2017-2018,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2017-2018,401,Nathan Redmond,eng ENG,"FW,MF",Southampton,23,1994,https://fbref.com/en/players/ab651565/matchlogs/2017-2018/summary/Nathan-Redmond-Match-Logs
EPL,2017-2018,402,Winston Reid,nz NZL,DF,West Ham,29,1988,https://fbref.com/en/players/562eed5c/matchlogs/2017-2018/summary/Winston-Reid-Match-Logs
EPL,2017-2018,403,Declan Rice,eng ENG,"DF,MF",West Ham,18,1999,https://fbref.com/en/players/1c7012b8/matchlogs/2017-2018/summary/Declan-Rice-Match-Logs
EPL,2017-2018,404,Richarlison,br BRA,"FW,MF",Watford,20,1997,https://fbref.com/en/players/fa031b34/matchlogs/2017-2018/summary/Richarlison-Match-Logs
EPL,2017-2018,405,Jaïro Riedewald,nl NED,"MF,DF",Crystal Palace,20,1996,https://fbref.com/en/players/7a1f2c08/matchlogs/2017-2018/summary/Jairo-Riedewald-Match-Logs
EPL,2017-2018,406,Matt Ritchie,sco SCO,"MF,FW",Newcastle Utd,27,1989,https://fbref.com/en/players/71ef519e/matchlogs/2017-2018/summary/Matt-Ritchie-Match-Logs
EPL,2017-2018,407,Connor Roberts,wal WAL,MF,Swansea City,21,1995,https://fbref.com/en/players/24fae784/matchlogs/2017-2018/summary/Connor-Roberts-Match-Logs
EPL,2017-2018,408,Andrew Robertson,sco SCO,DF,Liverpool,23,1994,https://fbref.com/en/players/2e4f5f03/matchlogs/2017-2018/summary/Andrew-Robertson-Match-Logs
EPL,2017-2018,409,Hal Robson-Kanu,wal WAL,"FW,MF",West Brom,28,1989,https://fbref.com/en/players/fb2dec57/matchlogs/2017-2018/summary/Hal-Robson-Kanu-Match-Logs
EPL,2017-2018,410,Jay Rodriguez,eng ENG,"FW,MF",West Brom,28,1989,https://fbref.com/en/players/4ab53cdb/matchlogs/2017-2018/summary/Jay-Rodriguez-Match-Logs
EPL,2017-2018,411,Marcos Rojo,ar ARG,DF,Manchester Utd,27,1990,https://fbref.com/en/players/e0991c04/matchlogs/2017-2018/summary/Marcos-Rojo-Match-Logs
EPL,2017-2018,412,Sergio Romero,ar ARG,GK,Manchester Utd,30,1987,https://fbref.com/en/players/1e26e376/matchlogs/2017-2018/summary/Sergio-Romero-Match-Logs
EPL,2017-2018,413,Oriol Romeu,es ESP,MF,Southampton,25,1991,https://fbref.com/en/players/4b511457/matchlogs/2017-2018/summary/Oriol-Romeu-Match-Logs
EPL,2017-2018,414,Salomón Rondón,ve VEN,FW,West Brom,27,1989,https://fbref.com/en/players/b318a643/matchlogs/2017-2018/summary/Salomon-Rondon-Match-Logs
EPL,2017-2018,415,Wayne Rooney,eng ENG,"MF,FW",Everton,31,1985,https://fbref.com/en/players/f07be45a/matchlogs/2017-2018/summary/Wayne-Rooney-Match-Logs
EPL,2017-2018,416,Danny Rose,eng ENG,"DF,MF",Tottenham,27,1990,https://fbref.com/en/players/89d10e53/matchlogs/2017-2018/summary/Danny-Rose-Match-Logs
EPL,2017-2018,417,Liam Rosenior,eng ENG,DF,Brighton,33,1984,https://fbref.com/en/players/8b0d6fe9/matchlogs/2017-2018/summary/Liam-Rosenior-Match-Logs
EPL,2017-2018,418,Wayne Routledge,eng ENG,"MF,FW",Swansea City,32,1985,https://fbref.com/en/players/1d387eee/matchlogs/2017-2018/summary/Wayne-Routledge-Match-Logs
EPL,2017-2018,419,Antonio Rüdiger,de GER,DF,Chelsea,24,1993,https://fbref.com/en/players/18b896d6/matchlogs/2017-2018/summary/Antonio-Rudiger-Match-Logs
EPL,2017-2018,420,Mathew Ryan,au AUS,GK,Brighton,25,1992,https://fbref.com/en/players/4535e4bb/matchlogs/2017-2018/summary/Mathew-Ryan-Match-Logs
EPL,2017-2018,421,Abdelhamid Sabiri,de GER,"MF,DF",Huddersfield,20,1996,https://fbref.com/en/players/4830e0af/matchlogs/2017-2018/summary/Abdelhamid-Sabiri-Match-Logs
EPL,2017-2018,422,Henri Saivet,sn SEN,MF,Newcastle Utd,26,1990,https://fbref.com/en/players/f3709655/matchlogs/2017-2018/summary/Henri-Saivet-Match-Logs
EPL,2017-2018,423,Diafra Sakho,sn SEN,"FW,MF",West Ham,27,1989,https://fbref.com/en/players/57c433c8/matchlogs/2017-2018/summary/Diafra-Sakho-Match-Logs
EPL,2017-2018,424,Mamadou Sakho,fr FRA,DF,Crystal Palace,27,1990,https://fbref.com/en/players/87935cf3/matchlogs/2017-2018/summary/Mamadou-Sakho-Match-Logs
EPL,2017-2018,425,Bakary Sako,ml MLI,"FW,MF",Crystal Palace,29,1988,https://fbref.com/en/players/381d7d54/matchlogs/2017-2018/summary/Bakary-Sako-Match-Logs
EPL,2017-2018,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2017-2018,426,Mohamed Salah,eg EGY,"FW,MF",Liverpool,25,1992,https://fbref.com/en/players/e342ad68/matchlogs/2017-2018/summary/Mohamed-Salah-Match-Logs
EPL,2017-2018,427,Renato Sanches,pt POR,MF,Swansea City,19,1997,https://fbref.com/en/players/032f894e/matchlogs/2017-2018/summary/Renato-Sanches-Match-Logs
EPL,2017-2018,428,Alexis Sánchez,cl CHI,"FW,MF",Arsenal,28,1988,https://fbref.com/en/players/2c0f8e9e/matchlogs/2017-2018/summary/Alexis-Sanchez-Match-Logs
EPL,2017-2018,429,Alexis Sánchez,cl CHI,"FW,MF",Manchester Utd,28,1988,https://fbref.com/en/players/2c0f8e9e/matchlogs/2017-2018/summary/Alexis-Sanchez-Match-Logs
EPL,2017-2018,430,Davinson Sánchez,co COL,DF,Tottenham,21,1996,https://fbref.com/en/players/da7b447d/matchlogs/2017-2018/summary/Davinson-Sanchez-Match-Logs
EPL,2017-2018,431,Leroy Sané,de GER,FW,Manchester City,21,1996,https://fbref.com/en/players/2b114be3/matchlogs/2017-2018/summary/Leroy-Sane-Match-Logs
EPL,2017-2018,432,Ezequiel Schelotto,it ITA,DF,Brighton,28,1989,https://fbref.com/en/players/a6e316c1/matchlogs/2017-2018/summary/Ezequiel-Schelotto-Match-Logs
EPL,2017-2018,433,Christopher Schindler,de GER,DF,Huddersfield,27,1990,https://fbref.com/en/players/8ae9869d/matchlogs/2017-2018/summary/Christopher-Schindler-Match-Logs
EPL,2017-2018,434,Jeffrey Schlupp,gh GHA,"DF,MF",Crystal Palace,24,1992,https://fbref.com/en/players/3312f911/matchlogs/2017-2018/summary/Jeffrey-Schlupp-Match-Logs
EPL,2017-2018,435,Kasper Schmeichel,dk DEN,GK,Leicester City,30,1986,https://fbref.com/en/players/53af52f3/matchlogs/2017-2018/summary/Kasper-Schmeichel-Match-Logs
EPL,2017-2018,436,Morgan Schneiderlin,fr FRA,MF,Everton,27,1989,https://fbref.com/en/players/51b41c5c/matchlogs/2017-2018/summary/Morgan-Schneiderlin-Match-Logs
EPL,2017-2018,437,Xherdan Shaqiri,ch SUI,"FW,MF",Stoke City,25,1991,https://fbref.com/en/players/6421ec64/matchlogs/2017-2018/summary/Xherdan-Shaqiri-Match-Logs
EPL,2017-2018,438,Luke Shaw,eng ENG,DF,Manchester Utd,22,1995,https://fbref.com/en/players/9c94165b/matchlogs/2017-2018/summary/Luke-Shaw-Match-Logs
EPL,2017-2018,439,Ryan Shawcross,eng ENG,DF,Stoke City,29,1987,https://fbref.com/en/players/285a3d44/matchlogs/2017-2018/summary/Ryan-Shawcross-Match-Logs
EPL,2017-2018,440,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,25,1992,https://fbref.com/en/players/3727dd3c/matchlogs/2017-2018/summary/Jonjo-Shelvey-Match-Logs
EPL,2017-2018,441,Gylfi Sigurðsson,is ISL,"MF,FW",Everton,27,1989,https://fbref.com/en/players/76dd1480/matchlogs/2017-2018/summary/Gylfi-Sigurdsson-Match-Logs
EPL,2017-2018,442,Adrien Silva,pt POR,"MF,FW",Leicester City,28,1989,https://fbref.com/en/players/d6f88a1d/matchlogs/2017-2018/summary/Adrien-Silva-Match-Logs
EPL,2017-2018,443,Bernardo Silva,pt POR,"FW,MF",Manchester City,22,1994,https://fbref.com/en/players/3eb22ec9/matchlogs/2017-2018/summary/Bernardo-Silva-Match-Logs
EPL,2017-2018,444,David Silva,es ESP,MF,Manchester City,31,1986,https://fbref.com/en/players/e2716bd0/matchlogs/2017-2018/summary/David-Silva-Match-Logs
