League,Season,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2016-2017,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2016-2017,151,Andrew Eleftheriou,eng ENG,DF,Watford,18,1997,https://fbref.com/en/players/0878b548/matchlogs/2016-2017/summary/Andrew-Eleftheriou-Match-Logs
EPL,2016-2017,152,Ahmed Elmohamady,eg EGY,"DF,MF",Hull City,28,1987,https://fbref.com/en/players/615ef733/matchlogs/2016-2017/summary/Ahmed-Elmohamady-Match-Logs
EPL,2016-2017,153,Mohamed Elneny,eg EGY,MF,Arsenal,24,1992,https://fbref.com/en/players/47a34c4f/matchlogs/2016-2017/summary/Mohamed-Elneny-Match-Logs
EPL,2016-2017,154,Christian Eriksen,dk DEN,MF,Tottenham,24,1992,https://fbref.com/en/players/980522ec/matchlogs/2016-2017/summary/Christian-Eriksen-Match-Logs
EPL,2016-2017,155,Bernardo Espinosa,co COL,DF,Middlesbrough,27,1989,https://fbref.com/en/players/4242011c/matchlogs/2016-2017/summary/Bernardo-Espinosa-Match-Logs
EPL,2016-2017,156,Jonny Evans,nir NIR,DF,West Brom,28,1988,https://fbref.com/en/players/f8fcd2a5/matchlogs/2016-2017/summary/Jonny-Evans-Match-Logs
EPL,2016-2017,157,Łukasz Fabiański,pl POL,GK,Swansea City,31,1985,https://fbref.com/en/players/9328b835/matchlogs/2016-2017/summary/Lukasz-Fabianski-Match-Logs
EPL,2016-2017,158,Fábio,br BRA,DF,Middlesbrough,26,1990,https://fbref.com/en/players/bc7b4580/matchlogs/2016-2017/summary/Fabio-Match-Logs
EPL,2016-2017,159,Cesc Fàbregas,es ESP,MF,Chelsea,29,1987,https://fbref.com/en/players/33508c78/matchlogs/2016-2017/summary/Cesc-Fabregas-Match-Logs
EPL,2016-2017,160,Adam Federici,au AUS,GK,Bournemouth,31,1985,https://fbref.com/en/players/e5ea8be7/matchlogs/2016-2017/summary/Adam-Federici-Match-Logs
EPL,2016-2017,161,Sofiane Feghouli,dz ALG,"MF,FW",West Ham,26,1989,https://fbref.com/en/players/691f64f5/matchlogs/2016-2017/summary/Sofiane-Feghouli-Match-Logs
EPL,2016-2017,162,Marouane Fellaini,be BEL,MF,Manchester Utd,28,1987,https://fbref.com/en/players/87575fd9/matchlogs/2016-2017/summary/Marouane-Fellaini-Match-Logs
EPL,2016-2017,163,Leroy Fer,nl NED,MF,Swansea City,26,1990,https://fbref.com/en/players/3cefa66a/matchlogs/2016-2017/summary/Leroy-Fer-Match-Logs
EPL,2016-2017,164,Edimilson Fernandes,ch SUI,MF,West Ham,20,1996,https://fbref.com/en/players/3bb625ac/matchlogs/2016-2017/summary/Edimilson-Fernandes-Match-Logs
EPL,2016-2017,165,Federico Fernández,ar ARG,DF,Swansea City,27,1989,https://fbref.com/en/players/f25b010f/matchlogs/2016-2017/summary/Federico-Fernandez-Match-Logs
EPL,2016-2017,166,Fernandinho,br BRA,"MF,DF",Manchester City,31,1985,https://fbref.com/en/players/101da2b5/matchlogs/2016-2017/summary/Fernandinho-Match-Logs
EPL,2016-2017,167,Fernando,br BRA,"MF,DF",Manchester City,29,1987,https://fbref.com/en/players/41f32541/matchlogs/2016-2017/summary/Fernando-Match-Logs
EPL,2016-2017,168,Sam Field,eng ENG,MF,West Brom,18,1998,https://fbref.com/en/players/bd8a7d05/matchlogs/2016-2017/summary/Sam-Field-Match-Logs
EPL,2016-2017,169,Roberto Firmino,br BRA,FW,Liverpool,24,1991,https://fbref.com/en/players/4c370d81/matchlogs/2016-2017/summary/Roberto-Firmino-Match-Logs
EPL,2016-2017,170,Viktor Fischer,dk DEN,"FW,MF",Middlesbrough,22,1994,https://fbref.com/en/players/b5920350/matchlogs/2016-2017/summary/Viktor-Fischer-Match-Logs
EPL,2016-2017,171,Mathieu Flamini,fr FRA,MF,Crystal Palace,32,1984,https://fbref.com/en/players/148d4105/matchlogs/2016-2017/summary/Mathieu-Flamini-Match-Logs
EPL,2016-2017,172,Jon Flanagan,eng ENG,DF,Burnley,23,1993,https://fbref.com/en/players/f2428fd4/matchlogs/2016-2017/summary/Jon-Flanagan-Match-Logs
EPL,2016-2017,173,Ashley Fletcher,eng ENG,FW,West Ham,20,1995,https://fbref.com/en/players/eeb6551f/matchlogs/2016-2017/summary/Ashley-Fletcher-Match-Logs
EPL,2016-2017,174,Darren Fletcher,sco SCO,MF,West Brom,32,1984,https://fbref.com/en/players/184e4970/matchlogs/2016-2017/summary/Darren-Fletcher-Match-Logs
EPL,2016-2017,175,Michael Folivi,eng ENG,FW,Watford,18,1998,https://fbref.com/en/players/a7b41270/matchlogs/2016-2017/summary/Michael-Folivi-Match-Logs
EPL,2016-2017,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2016-2017,176,José Fonte,pt POR,DF,West Ham,32,1983,https://fbref.com/en/players/90f87966/matchlogs/2016-2017/summary/Jose-Fonte-Match-Logs
EPL,2016-2017,177,José Fonte,pt POR,DF,Southampton,32,1983,https://fbref.com/en/players/90f87966/matchlogs/2016-2017/summary/Jose-Fonte-Match-Logs
EPL,2016-2017,178,Adam Forshaw,eng ENG,MF,Middlesbrough,24,1991,https://fbref.com/en/players/9f1938ab/matchlogs/2016-2017/summary/Adam-Forshaw-Match-Logs
EPL,2016-2017,179,Fraser Forster,eng ENG,GK,Southampton,28,1988,https://fbref.com/en/players/c3e39f12/matchlogs/2016-2017/summary/Fraser-Forster-Match-Logs
EPL,2016-2017,180,Ben Foster,eng ENG,GK,West Brom,33,1983,https://fbref.com/en/players/d0b3ceb9/matchlogs/2016-2017/summary/Ben-Foster-Match-Logs
EPL,2016-2017,181,Timothy Fosu-Mensah,nl NED,DF,Manchester Utd,18,1998,https://fbref.com/en/players/a9142dc3/matchlogs/2016-2017/summary/Timothy-Fosu-Mensah-Match-Logs
EPL,2016-2017,182,Simon Francis,eng ENG,DF,Bournemouth,31,1985,https://fbref.com/en/players/1e0b6a73/matchlogs/2016-2017/summary/Simon-Francis-Match-Logs
EPL,2016-2017,183,Ryan Fraser,sco SCO,MF,Bournemouth,22,1994,https://fbref.com/en/players/d56543a0/matchlogs/2016-2017/summary/Ryan-Fraser-Match-Logs
EPL,2016-2017,184,George Friend,eng ENG,DF,Middlesbrough,28,1987,https://fbref.com/en/players/4f97147d/matchlogs/2016-2017/summary/George-Friend-Match-Logs
EPL,2016-2017,185,Zeki Fryers,eng ENG,DF,Crystal Palace,23,1992,https://fbref.com/en/players/f58d6213/matchlogs/2016-2017/summary/Zeki-Fryers-Match-Logs
EPL,2016-2017,186,Christian Fuchs,at AUT,DF,Leicester City,30,1986,https://fbref.com/en/players/a67a09fb/matchlogs/2016-2017/summary/Christian-Fuchs-Match-Logs
EPL,2016-2017,187,Jay Fulton,sco SCO,MF,Swansea City,22,1994,https://fbref.com/en/players/434ad289/matchlogs/2016-2017/summary/Jay-Fulton-Match-Logs
EPL,2016-2017,188,Ramiro Funes Mori,ar ARG,DF,Everton,25,1991,https://fbref.com/en/players/89cbc961/matchlogs/2016-2017/summary/Ramiro-Funes-Mori-Match-Logs
EPL,2016-2017,189,Manolo Gabbiadini,it ITA,FW,Southampton,24,1991,https://fbref.com/en/players/8f866fe8/matchlogs/2016-2017/summary/Manolo-Gabbiadini-Match-Logs
EPL,2016-2017,190,Brendan Galloway,eng ENG,DF,West Brom,20,1996,https://fbref.com/en/players/321506b3/matchlogs/2016-2017/summary/Brendan-Galloway-Match-Logs
EPL,2016-2017,191,Idrissa Gana Gueye,sn SEN,MF,Everton,26,1989,https://fbref.com/en/players/72c812f3/matchlogs/2016-2017/summary/Idrissa-Gana-Gueye-Match-Logs
EPL,2016-2017,192,Aleix García,es ESP,MF,Manchester City,19,1997,https://fbref.com/en/players/a10361d2/matchlogs/2016-2017/summary/Aleix-Garcia-Match-Logs
EPL,2016-2017,193,Craig Gardner,eng ENG,MF,West Brom,29,1986,https://fbref.com/en/players/1117b9ff/matchlogs/2016-2017/summary/Craig-Gardner-Match-Logs
EPL,2016-2017,194,David de Gea,es ESP,GK,Manchester Utd,25,1990,https://fbref.com/en/players/7ba6d84e/matchlogs/2016-2017/summary/David-de-Gea-Match-Logs
EPL,2016-2017,195,Rudy Gestede,bj BEN,FW,Middlesbrough,27,1988,https://fbref.com/en/players/822b3ef9/matchlogs/2016-2017/summary/Rudy-Gestede-Match-Logs
EPL,2016-2017,196,Kieran Gibbs,eng ENG,"MF,DF",Arsenal,26,1989,https://fbref.com/en/players/46ee5234/matchlogs/2016-2017/summary/Kieran-Gibbs-Match-Logs
EPL,2016-2017,197,Ben Gibson,eng ENG,DF,Middlesbrough,23,1993,https://fbref.com/en/players/bcfb0142/matchlogs/2016-2017/summary/Ben-Gibson-Match-Logs
EPL,2016-2017,198,Darron Gibson,ie IRL,MF,Sunderland,28,1987,https://fbref.com/en/players/f0e72e1c/matchlogs/2016-2017/summary/Darron-Gibson-Match-Logs
EPL,2016-2017,199,Olivier Giroud,fr FRA,FW,Arsenal,29,1986,https://fbref.com/en/players/16ceb862/matchlogs/2016-2017/summary/Olivier-Giroud-Match-Logs
EPL,2016-2017,200,Shay Given,ie IRL,GK,Stoke City,40,1976,https://fbref.com/en/players/0db918ff/matchlogs/2016-2017/summary/Shay-Given-Match-Logs
EPL,2016-2017,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2016-2017,201,Evandro Goebel,br BRA,MF,Hull City,29,1986,https://fbref.com/en/players/67dbadfc/matchlogs/2016-2017/summary/Evandro-Goebel-Match-Logs
EPL,2016-2017,202,Angel Gomes,eng ENG,MF,Manchester Utd,15,2000,https://fbref.com/en/players/645a3363/matchlogs/2016-2017/summary/Angel-Gomes-Match-Logs
EPL,2016-2017,203,Heurelho Gomes,br BRA,GK,Watford,35,1981,https://fbref.com/en/players/d596e193/matchlogs/2016-2017/summary/Heurelho-Gomes-Match-Logs
EPL,2016-2017,204,Lynden Gooch,us USA,MF,Sunderland,20,1995,https://fbref.com/en/players/1ea00b03/matchlogs/2016-2017/summary/Lynden-Gooch-Match-Logs
EPL,2016-2017,205,Dan Gosling,eng ENG,MF,Bournemouth,26,1990,https://fbref.com/en/players/7fec31a0/matchlogs/2016-2017/summary/Dan-Gosling-Match-Logs
EPL,2016-2017,206,Lewis Grabban,eng ENG,"FW,MF",Bournemouth,28,1988,https://fbref.com/en/players/1a857282/matchlogs/2016-2017/summary/Lewis-Grabban-Match-Logs
EPL,2016-2017,207,Max Gradel,ci CIV,"FW,MF",Bournemouth,28,1987,https://fbref.com/en/players/c5a500ca/matchlogs/2016-2017/summary/Max-Gradel-Match-Logs
EPL,2016-2017,208,Lee Grant,eng ENG,GK,Stoke City,33,1983,https://fbref.com/en/players/9dab6e3b/matchlogs/2016-2017/summary/Lee-Grant-Match-Logs
EPL,2016-2017,209,Andre Gray,jm JAM,FW,Burnley,25,1991,https://fbref.com/en/players/c24dba2a/matchlogs/2016-2017/summary/Andre-Gray-Match-Logs
EPL,2016-2017,210,Demarai Gray,eng ENG,"MF,FW",Leicester City,20,1996,https://fbref.com/en/players/4468ec10/matchlogs/2016-2017/summary/Demarai-Gray-Match-Logs
EPL,2016-2017,211,Kamil Grosicki,pl POL,MF,Hull City,28,1988,https://fbref.com/en/players/81d8091f/matchlogs/2016-2017/summary/Kamil-Grosicki-Match-Logs
EPL,2016-2017,212,Marko Grujić,rs SRB,MF,Liverpool,20,1996,https://fbref.com/en/players/8b8e759d/matchlogs/2016-2017/summary/Marko-Grujic-Match-Logs
EPL,2016-2017,213,Adlène Guedioura,dz ALG,MF,Watford,30,1985,https://fbref.com/en/players/f75825e3/matchlogs/2016-2017/summary/Adlene-Guedioura-Match-Logs
EPL,2016-2017,214,Adlène Guedioura,dz ALG,MF,Middlesbrough,30,1985,https://fbref.com/en/players/f75825e3/matchlogs/2016-2017/summary/Adlene-Guedioura-Match-Logs
EPL,2016-2017,215,İlkay Gündoğan,de GER,MF,Manchester City,25,1990,https://fbref.com/en/players/819b3158/matchlogs/2016-2017/summary/Ilkay-Gundogan-Match-Logs
EPL,2016-2017,216,Brad Guzan,us USA,GK,Middlesbrough,31,1984,https://fbref.com/en/players/d899e3bf/matchlogs/2016-2017/summary/Brad-Guzan-Match-Logs
EPL,2016-2017,217,Josh Harrop,eng ENG,FW,Manchester Utd,20,1995,https://fbref.com/en/players/00e1cf8f/matchlogs/2016-2017/summary/Josh-Harrop-Match-Logs
EPL,2016-2017,218,Eden Hazard,be BEL,"FW,MF",Chelsea,25,1991,https://fbref.com/en/players/a39bb753/matchlogs/2016-2017/summary/Eden-Hazard-Match-Logs
EPL,2016-2017,219,Tom Heaton,eng ENG,GK,Burnley,30,1986,https://fbref.com/en/players/a6de6361/matchlogs/2016-2017/summary/Tom-Heaton-Match-Logs
EPL,2016-2017,220,Jordan Henderson,eng ENG,MF,Liverpool,26,1990,https://fbref.com/en/players/935e6b8f/matchlogs/2016-2017/summary/Jordan-Henderson-Match-Logs
EPL,2016-2017,221,Jeff Hendrick,ie IRL,MF,Burnley,24,1992,https://fbref.com/en/players/989d5705/matchlogs/2016-2017/summary/Jeff-Hendrick-Match-Logs
EPL,2016-2017,222,Wayne Hennessey,wal WAL,GK,Crystal Palace,29,1987,https://fbref.com/en/players/76eca7e2/matchlogs/2016-2017/summary/Wayne-Hennessey-Match-Logs
EPL,2016-2017,223,Markus Henriksen,no NOR,MF,Hull City,24,1992,https://fbref.com/en/players/26acecd2/matchlogs/2016-2017/summary/Markus-Henriksen-Match-Logs
EPL,2016-2017,224,Abel Hernández,uy URU,FW,Hull City,25,1990,https://fbref.com/en/players/a36da810/matchlogs/2016-2017/summary/Abel-Hernandez-Match-Logs
EPL,2016-2017,225,Luis Hernández,es ESP,DF,Leicester City,27,1989,https://fbref.com/en/players/02d2c436/matchlogs/2016-2017/summary/Luis-Hernandez-Match-Logs
EPL,2016-2017,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2016-2017,226,Ander Herrera,es ESP,MF,Manchester Utd,26,1989,https://fbref.com/en/players/436a9dd0/matchlogs/2016-2017/summary/Ander-Herrera-Match-Logs
EPL,2016-2017,227,Son Heung-min,kr KOR,"MF,FW",Tottenham,24,1992,https://fbref.com/en/players/92e7e919/matchlogs/2016-2017/summary/Son-Heung-min-Match-Logs
EPL,2016-2017,228,Rob Holding,eng ENG,DF,Arsenal,20,1995,https://fbref.com/en/players/d79a8c87/matchlogs/2016-2017/summary/Rob-Holding-Match-Logs
EPL,2016-2017,229,José Holebas,gr GRE,"DF,MF",Watford,32,1984,https://fbref.com/en/players/12aa7661/matchlogs/2016-2017/summary/Jose-Holebas-Match-Logs
EPL,2016-2017,230,Mason Holgate,eng ENG,DF,Everton,19,1996,https://fbref.com/en/players/d0042ab9/matchlogs/2016-2017/summary/Mason-Holgate-Match-Logs
EPL,2016-2017,231,George Honeyman,eng ENG,MF,Sunderland,21,1994,https://fbref.com/en/players/84afeaff/matchlogs/2016-2017/summary/George-Honeyman-Match-Logs
EPL,2016-2017,232,Tom Huddlestone,eng ENG,MF,Hull City,29,1986,https://fbref.com/en/players/464cbbc9/matchlogs/2016-2017/summary/Tom-Huddlestone-Match-Logs
EPL,2016-2017,233,James Husband,eng ENG,DF,Middlesbrough,22,1994,https://fbref.com/en/players/33e2d513/matchlogs/2016-2017/summary/James-Husband-Match-Logs
EPL,2016-2017,234,Robert Huth,de GER,DF,Leicester City,31,1984,https://fbref.com/en/players/0bd1ea64/matchlogs/2016-2017/summary/Robert-Huth-Match-Logs
EPL,2016-2017,235,Pierre Højbjerg,dk DEN,MF,Southampton,20,1995,https://fbref.com/en/players/8b04d6c1/matchlogs/2016-2017/summary/Pierre-Hojbjerg-Match-Logs
EPL,2016-2017,236,Jordon Ibe,eng ENG,"MF,FW",Bournemouth,20,1995,https://fbref.com/en/players/9f736ed2/matchlogs/2016-2017/summary/Jordon-Ibe-Match-Logs
EPL,2016-2017,237,Didier Ibrahim Ndong,ga GAB,MF,Sunderland,22,1994,https://fbref.com/en/players/885b7aa7/matchlogs/2016-2017/summary/Didier-Ibrahim-Ndong-Match-Logs
EPL,2016-2017,238,Zlatan Ibrahimović,se SWE,FW,Manchester Utd,34,1981,https://fbref.com/en/players/4cde5509/matchlogs/2016-2017/summary/Zlatan-Ibrahimovic-Match-Logs
EPL,2016-2017,239,Odion Ighalo,ng NGA,FW,Watford,27,1989,https://fbref.com/en/players/03622183/matchlogs/2016-2017/summary/Odion-Ighalo-Match-Logs
EPL,2016-2017,240,Kelechi Iheanacho,ng NGA,FW,Manchester City,19,1996,https://fbref.com/en/players/c92e1a31/matchlogs/2016-2017/summary/Kelechi-Iheanacho-Match-Logs
EPL,2016-2017,241,Giannelli Imbula,cd COD,MF,Stoke City,23,1992,https://fbref.com/en/players/b86fe156/matchlogs/2016-2017/summary/Giannelli-Imbula-Match-Logs
EPL,2016-2017,242,Branislav Ivanović,rs SRB,DF,Chelsea,32,1984,https://fbref.com/en/players/85f8571a/matchlogs/2016-2017/summary/Branislav-Ivanovic-Match-Logs
EPL,2016-2017,243,Alex Iwobi,ng NGA,MF,Arsenal,20,1996,https://fbref.com/en/players/6ca5ec4b/matchlogs/2016-2017/summary/Alex-Iwobi-Match-Logs
EPL,2016-2017,244,Phil Jagielka,eng ENG,DF,Everton,33,1982,https://fbref.com/en/players/3233eefd/matchlogs/2016-2017/summary/Phil-Jagielka-Match-Logs
EPL,2016-2017,245,Eldin Jakupović,ch SUI,GK,Hull City,31,1984,https://fbref.com/en/players/1148323a/matchlogs/2016-2017/summary/Eldin-Jakupovic-Match-Logs
EPL,2016-2017,246,Matty James,eng ENG,MF,Leicester City,25,1991,https://fbref.com/en/players/ebd0a048/matchlogs/2016-2017/summary/Matty-James-Match-Logs
EPL,2016-2017,247,Daryl Janmaat,nl NED,"MF,DF",Watford,27,1989,https://fbref.com/en/players/45da6694/matchlogs/2016-2017/summary/Daryl-Janmaat-Match-Logs
EPL,2016-2017,248,Vincent Janssen,nl NED,FW,Tottenham,22,1994,https://fbref.com/en/players/31dce0c8/matchlogs/2016-2017/summary/Vincent-Janssen-Match-Logs
EPL,2016-2017,249,Adnan Januzaj,be BEL,"MF,FW",Sunderland,21,1995,https://fbref.com/en/players/4737cebe/matchlogs/2016-2017/summary/Adnan-Januzaj-Match-Logs
EPL,2016-2017,250,Mile Jedinak,au AUS,MF,Crystal Palace,31,1984,https://fbref.com/en/players/22fd2214/matchlogs/2016-2017/summary/Mile-Jedinak-Match-Logs
EPL,2016-2017,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2016-2017,251,Carl Jenkinson,eng ENG,DF,Arsenal,24,1992,https://fbref.com/en/players/874125a3/matchlogs/2016-2017/summary/Carl-Jenkinson-Match-Logs
EPL,2016-2017,252,Gabriel Jesus,br BRA,"FW,MF",Manchester City,19,1997,https://fbref.com/en/players/b66315ae/matchlogs/2016-2017/summary/Gabriel-Jesus-Match-Logs
EPL,2016-2017,253,Glen Johnson,eng ENG,DF,Stoke City,31,1984,https://fbref.com/en/players/8cceca90/matchlogs/2016-2017/summary/Glen-Johnson-Match-Logs
EPL,2016-2017,254,Billy Jones,eng ENG,"DF,MF",Sunderland,29,1987,https://fbref.com/en/players/aa3cb1ad/matchlogs/2016-2017/summary/Billy-Jones-Match-Logs
EPL,2016-2017,255,David Jones,eng ENG,MF,Burnley,31,1984,https://fbref.com/en/players/2f0edbe7/matchlogs/2016-2017/summary/David-Jones-Match-Logs
EPL,2016-2017,256,Phil Jones,eng ENG,DF,Manchester Utd,24,1992,https://fbref.com/en/players/def899bd/matchlogs/2016-2017/summary/Phil-Jones-Match-Logs
EPL,2016-2017,257,Lukas Jutkiewicz,eng ENG,FW,Burnley,27,1989,https://fbref.com/en/players/3943a06f/matchlogs/2016-2017/summary/Lukas-Jutkiewicz-Match-Logs
EPL,2016-2017,258,Christian Kabasele,be BEL,"DF,MF",Watford,25,1991,https://fbref.com/en/players/914ab9a1/matchlogs/2016-2017/summary/Christian-Kabasele-Match-Logs
EPL,2016-2017,259,Younès Kaboul,fr FRA,DF,Sunderland,30,1986,https://fbref.com/en/players/3680d723/matchlogs/2016-2017/summary/Younes-Kaboul-Match-Logs
EPL,2016-2017,260,Younès Kaboul,fr FRA,DF,Watford,30,1986,https://fbref.com/en/players/3680d723/matchlogs/2016-2017/summary/Younes-Kaboul-Match-Logs
EPL,2016-2017,261,Sullay Kaikai,eng ENG,"FW,MF",Crystal Palace,20,1995,https://fbref.com/en/players/fc166e49/matchlogs/2016-2017/summary/Sullay-Kaikai-Match-Logs
EPL,2016-2017,262,Harry Kane,eng ENG,FW,Tottenham,23,1993,https://fbref.com/en/players/21a66f6a/matchlogs/2016-2017/summary/Harry-Kane-Match-Logs
EPL,2016-2017,263,N'Golo Kanté,fr FRA,MF,Chelsea,25,1991,https://fbref.com/en/players/b9fbae28/matchlogs/2016-2017/summary/NGolo-Kante-Match-Logs
EPL,2016-2017,264,Loris Karius,de GER,GK,Liverpool,23,1993,https://fbref.com/en/players/32e7ce92/matchlogs/2016-2017/summary/Loris-Karius-Match-Logs
EPL,2016-2017,265,Michael Keane,eng ENG,DF,Burnley,23,1993,https://fbref.com/en/players/c5b7c315/matchlogs/2016-2017/summary/Michael-Keane-Match-Logs
EPL,2016-2017,266,Will Keane,eng ENG,FW,Hull City,23,1993,https://fbref.com/en/players/fc7f8f87/matchlogs/2016-2017/summary/Will-Keane-Match-Logs
EPL,2016-2017,267,Martin Kelly,eng ENG,DF,Crystal Palace,26,1990,https://fbref.com/en/players/d7492450/matchlogs/2016-2017/summary/Martin-Kelly-Match-Logs
EPL,2016-2017,268,Kenedy,br BRA,"FW,MF",Watford,20,1996,https://fbref.com/en/players/5eebbfdf/matchlogs/2016-2017/summary/Kenedy-Match-Logs
EPL,2016-2017,269,Kenedy,br BRA,MF,Chelsea,20,1996,https://fbref.com/en/players/5eebbfdf/matchlogs/2016-2017/summary/Kenedy-Match-Logs
EPL,2016-2017,270,Jonjoe Kenny,eng ENG,"DF,FW",Everton,19,1997,https://fbref.com/en/players/099e666f/matchlogs/2016-2017/summary/Jonjoe-Kenny-Match-Logs
EPL,2016-2017,271,Wahbi Khazri,tn TUN,"MF,FW",Sunderland,25,1991,https://fbref.com/en/players/2677a1de/matchlogs/2016-2017/summary/Wahbi-Khazri-Match-Logs
EPL,2016-2017,272,Michael Kightly,eng ENG,MF,Burnley,30,1986,https://fbref.com/en/players/26e5c484/matchlogs/2016-2017/summary/Michael-Kightly-Match-Logs
EPL,2016-2017,273,Andy King,wal WAL,MF,Leicester City,27,1988,https://fbref.com/en/players/d790907f/matchlogs/2016-2017/summary/Andy-King-Match-Logs
EPL,2016-2017,274,Joshua King,no NOR,"MF,FW",Bournemouth,24,1992,https://fbref.com/en/players/43458538/matchlogs/2016-2017/summary/Joshua-King-Match-Logs
EPL,2016-2017,275,Stephen Kingsley,sco SCO,DF,Swansea City,22,1994,https://fbref.com/en/players/488cc9c7/matchlogs/2016-2017/summary/Stephen-Kingsley-Match-Logs
EPL,2016-2017,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2016-2017,276,Jan Kirchhoff,de GER,MF,Sunderland,25,1990,https://fbref.com/en/players/a14d04e3/matchlogs/2016-2017/summary/Jan-Kirchhoff-Match-Logs
EPL,2016-2017,277,Ragnar Klavan,ee EST,DF,Liverpool,30,1985,https://fbref.com/en/players/008a6e6d/matchlogs/2016-2017/summary/Ragnar-Klavan-Match-Logs
EPL,2016-2017,278,Aleksandar Kolarov,rs SRB,DF,Manchester City,30,1985,https://fbref.com/en/players/eda40760/matchlogs/2016-2017/summary/Aleksandar-Kolarov-Match-Logs
EPL,2016-2017,279,Vincent Kompany,be BEL,DF,Manchester City,30,1986,https://fbref.com/en/players/d2bff301/matchlogs/2016-2017/summary/Vincent-Kompany-Match-Logs
EPL,2016-2017,280,Arouna Koné,ci CIV,FW,Everton,32,1983,https://fbref.com/en/players/f9a72ca4/matchlogs/2016-2017/summary/Arouna-Kone-Match-Logs
EPL,2016-2017,281,Lamine Koné,ci CIV,DF,Sunderland,27,1989,https://fbref.com/en/players/a46472d0/matchlogs/2016-2017/summary/Lamine-Kone-Match-Logs
EPL,2016-2017,282,Laurent Koscielny,fr FRA,DF,Arsenal,30,1985,https://fbref.com/en/players/f5efb153/matchlogs/2016-2017/summary/Laurent-Koscielny-Match-Logs
EPL,2016-2017,283,Cheikhou Kouyaté,sn SEN,"MF,DF",West Ham,26,1989,https://fbref.com/en/players/8d3c902d/matchlogs/2016-2017/summary/Cheikhou-Kouyate-Match-Logs
EPL,2016-2017,284,Bojan Krkić,es ESP,"MF,FW",Stoke City,25,1990,https://fbref.com/en/players/9fa0a0b8/matchlogs/2016-2017/summary/Bojan-Krkic-Match-Logs
EPL,2016-2017,285,Adam Lallana,eng ENG,"MF,FW",Liverpool,28,1988,https://fbref.com/en/players/99813635/matchlogs/2016-2017/summary/Adam-Lallana-Match-Logs
EPL,2016-2017,286,Rickie Lambert,eng ENG,FW,West Brom,34,1982,https://fbref.com/en/players/495de82c/matchlogs/2016-2017/summary/Rickie-Lambert-Match-Logs
EPL,2016-2017,287,Érik Lamela,ar ARG,MF,Tottenham,24,1992,https://fbref.com/en/players/abe66106/matchlogs/2016-2017/summary/Erik-Lamela-Match-Logs
EPL,2016-2017,288,Manuel Lanzini,ar ARG,MF,West Ham,23,1993,https://fbref.com/en/players/26f6dca8/matchlogs/2016-2017/summary/Manuel-Lanzini-Match-Logs
EPL,2016-2017,289,Seb Larsson,se SWE,MF,Sunderland,31,1985,https://fbref.com/en/players/b26efc36/matchlogs/2016-2017/summary/Seb-Larsson-Match-Logs
EPL,2016-2017,290,Grant Leadbitter,eng ENG,MF,Middlesbrough,30,1986,https://fbref.com/en/players/516f7fc1/matchlogs/2016-2017/summary/Grant-Leadbitter-Match-Logs
EPL,2016-2017,291,Joe Ledley,wal WAL,MF,Crystal Palace,29,1987,https://fbref.com/en/players/c221f149/matchlogs/2016-2017/summary/Joe-Ledley-Match-Logs
EPL,2016-2017,292,Lucas Leiva,br BRA,"MF,DF",Liverpool,29,1987,https://fbref.com/en/players/4c78b5ed/matchlogs/2016-2017/summary/Lucas-Leiva-Match-Logs
EPL,2016-2017,293,Jonathan Leko,eng ENG,"FW,MF",West Brom,17,1999,https://fbref.com/en/players/76b5cbbd/matchlogs/2016-2017/summary/Jonathan-Leko-Match-Logs
EPL,2016-2017,294,Aaron Lennon,eng ENG,"MF,FW",Everton,29,1987,https://fbref.com/en/players/2ff964a0/matchlogs/2016-2017/summary/Aaron-Lennon-Match-Logs
EPL,2016-2017,295,Jeremain Lens,nl NED,"FW,MF",Sunderland,28,1987,https://fbref.com/en/players/6f1721f0/matchlogs/2016-2017/summary/Jeremain-Lens-Match-Logs
EPL,2016-2017,296,Joleon Lescott,eng ENG,DF,Sunderland,33,1982,https://fbref.com/en/players/62393d3b/matchlogs/2016-2017/summary/Joleon-Lescott-Match-Logs
EPL,2016-2017,297,Filip Lesniak,sk SVK,MF,Tottenham,20,1996,https://fbref.com/en/players/5348fe7c/matchlogs/2016-2017/summary/Filip-Lesniak-Match-Logs
EPL,2016-2017,298,Jesse Lingard,eng ENG,"MF,FW",Manchester Utd,23,1992,https://fbref.com/en/players/810e3c74/matchlogs/2016-2017/summary/Jesse-Lingard-Match-Logs
EPL,2016-2017,299,Jake Livermore,eng ENG,MF,West Brom,26,1989,https://fbref.com/en/players/b98570d1/matchlogs/2016-2017/summary/Jake-Livermore-Match-Logs
EPL,2016-2017,300,Jake Livermore,eng ENG,"MF,DF",Hull City,26,1989,https://fbref.com/en/players/b98570d1/matchlogs/2016-2017/summary/Jake-Livermore-Match-Logs
