League,Season,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2018-2019,266,Stephan Lichtsteiner,ch SUI,DF,Arsenal,34,1984,https://fbref.com/en/players/99b1d0e6/matchlogs/2018-2019/summary/Stephan-Lichtsteiner-Match-Logs
EPL,2018-2019,267,Victor Lindelöf,se SWE,DF,Manchester Utd,24,1994,https://fbref.com/en/players/f5deef4c/matchlogs/2018-2019/summary/Victor-Lindelof-Match-Logs
EPL,2018-2019,268,Jesse Lingard,eng ENG,"FW,MF",Manchester Utd,25,1992,https://fbref.com/en/players/810e3c74/matchlogs/2018-2019/summary/Jesse-Lingard-Match-Logs
EPL,2018-2019,269,Fernando Llorente,es ESP,FW,Tottenham,33,1985,https://fbref.com/en/players/82dbf623/matchlogs/2018-2019/summary/Fernando-Llorente-Match-Logs
EPL,2018-2019,270,Hugo Lloris,fr FRA,GK,Tottenham,31,1986,https://fbref.com/en/players/8f62b6ee/matchlogs/2018-2019/summary/Hugo-Lloris-Match-Logs
EPL,2018-2019,271,Jürgen Locadia,nl NED,"FW,MF",Brighton,24,1993,https://fbref.com/en/players/6cc47ae1/matchlogs/2018-2019/summary/Jurgen-Locadia-Match-Logs
EPL,2018-2019,272,Ruben Loftus-Cheek,eng ENG,"MF,FW",Chelsea,22,1996,https://fbref.com/en/players/e97fd090/matchlogs/2018-2019/summary/Ruben-Loftus-Cheek-Match-Logs
EPL,2018-2019,273,Kevin Long,ie IRL,DF,Burnley,27,1990,https://fbref.com/en/players/5a4280b1/matchlogs/2018-2019/summary/Kevin-Long-Match-Logs
EPL,2018-2019,274,Shane Long,ie IRL,"FW,MF",Southampton,31,1987,https://fbref.com/en/players/9f472354/matchlogs/2018-2019/summary/Shane-Long-Match-Logs
EPL,2018-2019,275,Sean Longstaff,eng ENG,MF,Newcastle Utd,20,1997,https://fbref.com/en/players/a2b105e0/matchlogs/2018-2019/summary/Sean-Longstaff-Match-Logs
EPL,2018-2019,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2018-2019,276,Ademola Lookman,eng ENG,"FW,MF",Everton,20,1997,https://fbref.com/en/players/7c104bb7/matchlogs/2018-2019/summary/Ademola-Lookman-Match-Logs
EPL,2018-2019,277,Jonas Lössl,dk DEN,GK,Huddersfield,29,1989,https://fbref.com/en/players/939bc634/matchlogs/2018-2019/summary/Jonas-Lossl-Match-Logs
EPL,2018-2019,278,Dejan Lovren,hr CRO,DF,Liverpool,29,1989,https://fbref.com/en/players/1a2935f6/matchlogs/2018-2019/summary/Dejan-Lovren-Match-Logs
EPL,2018-2019,279,Chris Löwe,de GER,"DF,MF",Huddersfield,29,1989,https://fbref.com/en/players/c6896eab/matchlogs/2018-2019/summary/Chris-Lowe-Match-Logs
EPL,2018-2019,280,Matthew Lowton,eng ENG,DF,Burnley,29,1989,https://fbref.com/en/players/9a9c05db/matchlogs/2018-2019/summary/Matthew-Lowton-Match-Logs
EPL,2018-2019,281,David Luiz,br BRA,DF,Chelsea,31,1987,https://fbref.com/en/players/c0e27d1a/matchlogs/2018-2019/summary/David-Luiz-Match-Logs
EPL,2018-2019,282,Romelu Lukaku,be BEL,FW,Manchester Utd,25,1993,https://fbref.com/en/players/5eae500a/matchlogs/2018-2019/summary/Romelu-Lukaku-Match-Logs
EPL,2018-2019,283,James Maddison,eng ENG,"MF,FW",Leicester City,21,1996,https://fbref.com/en/players/ee38d9c5/matchlogs/2018-2019/summary/James-Maddison-Match-Logs
EPL,2018-2019,284,Gary Madine,eng ENG,"FW,MF",Cardiff City,27,1990,https://fbref.com/en/players/e3e6502a/matchlogs/2018-2019/summary/Gary-Madine-Match-Logs
EPL,2018-2019,285,Harry Maguire,eng ENG,DF,Leicester City,25,1993,https://fbref.com/en/players/d8931174/matchlogs/2018-2019/summary/Harry-Maguire-Match-Logs
EPL,2018-2019,286,Riyad Mahrez,dz ALG,"FW,MF",Manchester City,27,1991,https://fbref.com/en/players/892d5bb1/matchlogs/2018-2019/summary/Riyad-Mahrez-Match-Logs
EPL,2018-2019,287,Ainsley Maitland-Niles,eng ENG,DF,Arsenal,20,1997,https://fbref.com/en/players/e3a5814e/matchlogs/2018-2019/summary/Ainsley-Maitland-Niles-Match-Logs
EPL,2018-2019,288,Sadio Mané,sn SEN,FW,Liverpool,26,1992,https://fbref.com/en/players/c691bfe2/matchlogs/2018-2019/summary/Sadio-Mane-Match-Logs
EPL,2018-2019,289,Javier Manquillo,es ESP,DF,Newcastle Utd,24,1994,https://fbref.com/en/players/758dd7f0/matchlogs/2018-2019/summary/Javier-Manquillo-Match-Logs
EPL,2018-2019,290,Solly March,eng ENG,"FW,MF",Brighton,24,1994,https://fbref.com/en/players/bb5fbd2b/matchlogs/2018-2019/summary/Solly-March-Match-Logs
EPL,2018-2019,291,Adrian Mariappa,jm JAM,DF,Watford,31,1986,https://fbref.com/en/players/8aa5f52c/matchlogs/2018-2019/summary/Adrian-Mariappa-Match-Logs
EPL,2018-2019,292,Lazar Marković,rs SRB,FW,Fulham,24,1994,https://fbref.com/en/players/723ba189/matchlogs/2018-2019/summary/Lazar-Markovic-Match-Logs
EPL,2018-2019,293,Anthony Martial,fr FRA,FW,Manchester Utd,22,1995,https://fbref.com/en/players/8b788c01/matchlogs/2018-2019/summary/Anthony-Martial-Match-Logs
EPL,2018-2019,294,Adam Masina,ma MAR,DF,Watford,24,1994,https://fbref.com/en/players/de0f152c/matchlogs/2018-2019/summary/Adam-Masina-Match-Logs
EPL,2018-2019,295,Arthur Masuaku,cd COD,DF,West Ham,24,1993,https://fbref.com/en/players/57df7a11/matchlogs/2018-2019/summary/Arthur-Masuaku-Match-Logs
EPL,2018-2019,296,Juan Mata,es ESP,"FW,MF",Manchester Utd,30,1988,https://fbref.com/en/players/29733c72/matchlogs/2018-2019/summary/Juan-Mata-Match-Logs
EPL,2018-2019,297,Nemanja Matić,rs SRB,MF,Manchester Utd,29,1988,https://fbref.com/en/players/eb7822d7/matchlogs/2018-2019/summary/Nemanja-Matic-Match-Logs
EPL,2018-2019,298,Joël Matip,cm CMR,DF,Liverpool,26,1991,https://fbref.com/en/players/b217ef29/matchlogs/2018-2019/summary/Joel-Matip-Match-Logs
EPL,2018-2019,299,Konstantinos Mavropanos,gr GRE,DF,Arsenal,20,1997,https://fbref.com/en/players/00963611/matchlogs/2018-2019/summary/Konstantinos-Mavropanos-Match-Logs
EPL,2018-2019,300,Alfie Mawson,eng ENG,DF,Fulham,24,1994,https://fbref.com/en/players/d368feb8/matchlogs/2018-2019/summary/Alfie-Mawson-Match-Logs
EPL,2018-2019,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2018-2019,301,Isaac Mbenza,be BEL,"FW,MF",Huddersfield,22,1996,https://fbref.com/en/players/aa1a8c7e/matchlogs/2018-2019/summary/Isaac-Mbenza-Match-Logs
EPL,2018-2019,302,James McArthur,sco SCO,MF,Crystal Palace,30,1987,https://fbref.com/en/players/cee31595/matchlogs/2018-2019/summary/James-McArthur-Match-Logs
EPL,2018-2019,303,Alex McCarthy,eng ENG,GK,Southampton,28,1989,https://fbref.com/en/players/36c2ca73/matchlogs/2018-2019/summary/Alex-McCarthy-Match-Logs
EPL,2018-2019,304,James McCarthy,ie IRL,MF,Everton,27,1990,https://fbref.com/en/players/64b08de7/matchlogs/2018-2019/summary/James-McCarthy-Match-Logs
EPL,2018-2019,305,Kevin McDonald,sco SCO,MF,Fulham,29,1988,https://fbref.com/en/players/71a08f97/matchlogs/2018-2019/summary/Kevin-McDonald-Match-Logs
EPL,2018-2019,306,Dwight McNeil,eng ENG,"MF,FW",Burnley,18,1999,https://fbref.com/en/players/fc15fb84/matchlogs/2018-2019/summary/Dwight-McNeil-Match-Logs
EPL,2018-2019,307,Scott McTominay,sco SCO,"MF,DF",Manchester Utd,21,1996,https://fbref.com/en/players/d93c2511/matchlogs/2018-2019/summary/Scott-McTominay-Match-Logs
EPL,2018-2019,308,Ben Mee,eng ENG,DF,Burnley,28,1989,https://fbref.com/en/players/8df7a2fb/matchlogs/2018-2019/summary/Ben-Mee-Match-Logs
EPL,2018-2019,309,Nathaniel Mendez-Laing,eng ENG,"MF,FW",Cardiff City,26,1992,https://fbref.com/en/players/b4b2f632/matchlogs/2018-2019/summary/Nathaniel-Mendez-Laing-Match-Logs
EPL,2018-2019,310,Benjamin Mendy,fr FRA,DF,Manchester City,24,1994,https://fbref.com/en/players/5271c8f1/matchlogs/2018-2019/summary/Benjamin-Mendy-Match-Logs
EPL,2018-2019,311,Nampalys Mendy,sn SEN,MF,Leicester City,26,1992,https://fbref.com/en/players/1598599e/matchlogs/2018-2019/summary/Nampalys-Mendy-Match-Logs
EPL,2018-2019,312,Chris Mepham,wal WAL,DF,Bournemouth,20,1997,https://fbref.com/en/players/fed96827/matchlogs/2018-2019/summary/Chris-Mepham-Match-Logs
EPL,2018-2019,313,Max Meyer,de GER,"MF,FW",Crystal Palace,22,1995,https://fbref.com/en/players/eba42d2b/matchlogs/2018-2019/summary/Max-Meyer-Match-Logs
EPL,2018-2019,314,Luka Milivojević,rs SRB,MF,Crystal Palace,27,1991,https://fbref.com/en/players/2ce2508a/matchlogs/2018-2019/summary/Luka-Milivojevic-Match-Logs
EPL,2018-2019,315,James Milner,eng ENG,"MF,DF",Liverpool,32,1986,https://fbref.com/en/players/2f90f6b8/matchlogs/2018-2019/summary/James-Milner-Match-Logs
EPL,2018-2019,316,Yerry Mina,co COL,DF,Everton,23,1994,https://fbref.com/en/players/6d5701f2/matchlogs/2018-2019/summary/Yerry-Mina-Match-Logs
EPL,2018-2019,317,Tyrone Mings,eng ENG,DF,Bournemouth,25,1993,https://fbref.com/en/players/8397a50c/matchlogs/2018-2019/summary/Tyrone-Mings-Match-Logs
EPL,2018-2019,318,Aleksandar Mitrović,rs SRB,FW,Fulham,23,1994,https://fbref.com/en/players/3925dbd6/matchlogs/2018-2019/summary/Aleksandar-Mitrovic-Match-Logs
EPL,2018-2019,319,Henrikh Mkhitaryan,am ARM,"FW,MF",Arsenal,29,1989,https://fbref.com/en/players/dd0daf32/matchlogs/2018-2019/summary/Henrikh-Mkhitaryan-Match-Logs
EPL,2018-2019,320,Nacho Monreal,es ESP,DF,Arsenal,32,1986,https://fbref.com/en/players/d4cb83cc/matchlogs/2018-2019/summary/Nacho-Monreal-Match-Logs
EPL,2018-2019,321,Martín Montoya,es ESP,DF,Brighton,27,1991,https://fbref.com/en/players/5cec2487/matchlogs/2018-2019/summary/Martin-Montoya-Match-Logs
EPL,2018-2019,322,Aaron Mooy,au AUS,"MF,FW",Huddersfield,27,1990,https://fbref.com/en/players/47b7e3af/matchlogs/2018-2019/summary/Aaron-Mooy-Match-Logs
EPL,2018-2019,323,Álvaro Morata,es ESP,FW,Chelsea,25,1992,https://fbref.com/en/players/129af0db/matchlogs/2018-2019/summary/Alvaro-Morata-Match-Logs
EPL,2018-2019,324,Alberto Moreno,es ESP,DF,Liverpool,26,1992,https://fbref.com/en/players/11b9265b/matchlogs/2018-2019/summary/Alberto-Moreno-Match-Logs
EPL,2018-2019,325,Wes Morgan,jm JAM,DF,Leicester City,34,1984,https://fbref.com/en/players/80c31c97/matchlogs/2018-2019/summary/Wes-Morgan-Match-Logs
EPL,2018-2019,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2018-2019,326,Sean Morrison,eng ENG,DF,Cardiff City,27,1991,https://fbref.com/en/players/09fec029/matchlogs/2018-2019/summary/Sean-Morrison-Match-Logs
EPL,2018-2019,327,Victor Moses,ng NGA,FW,Chelsea,27,1990,https://fbref.com/en/players/e726e11e/matchlogs/2018-2019/summary/Victor-Moses-Match-Logs
EPL,2018-2019,328,Steve Mounié,bj BEN,FW,Huddersfield,23,1994,https://fbref.com/en/players/19ba6c6d/matchlogs/2018-2019/summary/Steve-Mounie-Match-Logs
EPL,2018-2019,329,Lucas Moura,br BRA,"FW,MF",Tottenham,25,1992,https://fbref.com/en/players/2b622f01/matchlogs/2018-2019/summary/Lucas-Moura-Match-Logs
EPL,2018-2019,330,Lys Mousset,fr FRA,"FW,MF",Bournemouth,22,1996,https://fbref.com/en/players/d9cfca3d/matchlogs/2018-2019/summary/Lys-Mousset-Match-Logs
EPL,2018-2019,331,João Moutinho,pt POR,MF,Wolves,31,1986,https://fbref.com/en/players/f5a00fa4/matchlogs/2018-2019/summary/Joao-Moutinho-Match-Logs
EPL,2018-2019,332,Jacob Murphy,eng ENG,"MF,FW",Newcastle Utd,23,1995,https://fbref.com/en/players/de112b84/matchlogs/2018-2019/summary/Jacob-Murphy-Match-Logs
EPL,2018-2019,333,Josh Murphy,eng ENG,"FW,MF",Cardiff City,23,1995,https://fbref.com/en/players/b30c7426/matchlogs/2018-2019/summary/Josh-Murphy-Match-Logs
EPL,2018-2019,334,Glenn Murray,eng ENG,FW,Brighton,34,1983,https://fbref.com/en/players/f2f29dda/matchlogs/2018-2019/summary/Glenn-Murray-Match-Logs
EPL,2018-2019,335,Shkodran Mustafi,de GER,DF,Arsenal,26,1992,https://fbref.com/en/players/3f2d59fe/matchlogs/2018-2019/summary/Shkodran-Mustafi-Match-Logs
EPL,2018-2019,336,Yoshinori Mutō,jp JPN,FW,Newcastle Utd,26,1992,https://fbref.com/en/players/5343eb4e/matchlogs/2018-2019/summary/Yoshinori-Muto-Match-Logs
EPL,2018-2019,337,Georges-Kévin N'Koudou,fr FRA,FW,Tottenham,23,1995,https://fbref.com/en/players/76c131da/matchlogs/2018-2019/summary/Georges-Kevin-NKoudou-Match-Logs
EPL,2018-2019,338,Samir Nasri,fr FRA,MF,West Ham,31,1987,https://fbref.com/en/players/165bed61/matchlogs/2018-2019/summary/Samir-Nasri-Match-Logs
EPL,2018-2019,339,Marc Navarro,es ESP,DF,Watford,23,1995,https://fbref.com/en/players/c2846353/matchlogs/2018-2019/summary/Marc-Navarro-Match-Logs
EPL,2018-2019,340,Wilfred Ndidi,ng NGA,MF,Leicester City,21,1996,https://fbref.com/en/players/6b47c5db/matchlogs/2018-2019/summary/Wilfred-Ndidi-Match-Logs
EPL,2018-2019,341,Rúben Neves,pt POR,MF,Wolves,21,1997,https://fbref.com/en/players/44bfb6c5/matchlogs/2018-2019/summary/Ruben-Neves-Match-Logs
EPL,2018-2019,342,Oumar Niasse,sn SEN,"FW,MF",Everton,28,1990,https://fbref.com/en/players/af721f98/matchlogs/2018-2019/summary/Oumar-Niasse-Match-Logs
EPL,2018-2019,343,Oumar Niasse,sn SEN,FW,Cardiff City,28,1990,https://fbref.com/en/players/af721f98/matchlogs/2018-2019/summary/Oumar-Niasse-Match-Logs
EPL,2018-2019,344,Eddie Nketiah,eng ENG,"MF,FW",Arsenal,19,1999,https://fbref.com/en/players/a53649b7/matchlogs/2018-2019/summary/Eddie-Nketiah-Match-Logs
EPL,2018-2019,345,Mark Noble,eng ENG,MF,West Ham,31,1987,https://fbref.com/en/players/ff527768/matchlogs/2018-2019/summary/Mark-Noble-Match-Logs
EPL,2018-2019,346,Håvard Nordtveit,no NOR,DF,Fulham,28,1990,https://fbref.com/en/players/6cafd68d/matchlogs/2018-2019/summary/Havard-Nordtveit-Match-Logs
EPL,2018-2019,347,Will Norris,eng ENG,GK,Wolves,24,1993,https://fbref.com/en/players/c73ada83/matchlogs/2018-2019/summary/Will-Norris-Match-Logs
EPL,2018-2019,348,Michael Obafemi,ie IRL,FW,Southampton,18,2000,https://fbref.com/en/players/caa1a7f0/matchlogs/2018-2019/summary/Michael-Obafemi-Match-Logs
EPL,2018-2019,349,Pedro Obiang,gq EQG,MF,West Ham,26,1992,https://fbref.com/en/players/ba1e04b3/matchlogs/2018-2019/summary/Pedro-Obiang-Match-Logs
EPL,2018-2019,350,Denis Odoi,be BEL,DF,Fulham,30,1988,https://fbref.com/en/players/f7750aa0/matchlogs/2018-2019/summary/Denis-Odoi-Match-Logs
EPL,2018-2019,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2018-2019,351,Angelo Ogbonna,it ITA,DF,West Ham,30,1988,https://fbref.com/en/players/74b2cd7e/matchlogs/2018-2019/summary/Angelo-Ogbonna-Match-Logs
EPL,2018-2019,352,Stefano Okaka,it ITA,FW,Watford,28,1989,https://fbref.com/en/players/601ef102/matchlogs/2018-2019/summary/Stefano-Okaka-Match-Logs
EPL,2018-2019,353,Shinji Okazaki,jp JPN,"FW,MF",Leicester City,32,1986,https://fbref.com/en/players/68796d61/matchlogs/2018-2019/summary/Shinji-Okazaki-Match-Logs
EPL,2018-2019,354,Divock Origi,be BEL,FW,Liverpool,23,1995,https://fbref.com/en/players/43a166b4/matchlogs/2018-2019/summary/Divock-Origi-Match-Logs
EPL,2018-2019,355,Nicolás Otamendi,ar ARG,DF,Manchester City,30,1988,https://fbref.com/en/players/0d267745/matchlogs/2018-2019/summary/Nicolas-Otamendi-Match-Logs
EPL,2018-2019,356,Alex Oxlade-Chamberlain,eng ENG,"MF,FW",Liverpool,24,1993,https://fbref.com/en/players/38c7feef/matchlogs/2018-2019/summary/Alex-Oxlade-Chamberlain-Match-Logs
EPL,2018-2019,357,Mesut Özil,de GER,"MF,FW",Arsenal,29,1988,https://fbref.com/en/players/16380240/matchlogs/2018-2019/summary/Mesut-Ozil-Match-Logs
EPL,2018-2019,358,Emerson Palmieri,it ITA,DF,Chelsea,23,1994,https://fbref.com/en/players/e0bc6fdc/matchlogs/2018-2019/summary/Emerson-Palmieri-Match-Logs
EPL,2018-2019,359,Sokratis Papastathopoulos,gr GRE,DF,Arsenal,30,1988,https://fbref.com/en/players/b682dcf6/matchlogs/2018-2019/summary/Sokratis-Papastathopoulos-Match-Logs
EPL,2018-2019,360,Callum Paterson,sco SCO,"FW,MF",Cardiff City,23,1994,https://fbref.com/en/players/d2583bce/matchlogs/2018-2019/summary/Callum-Paterson-Match-Logs
EPL,2018-2019,361,Rui Patrício,pt POR,GK,Wolves,30,1988,https://fbref.com/en/players/79b0d6a0/matchlogs/2018-2019/summary/Rui-Patricio-Match-Logs
EPL,2018-2019,362,Pedro,es ESP,FW,Chelsea,31,1987,https://fbref.com/en/players/3ca7254a/matchlogs/2018-2019/summary/Pedro-Match-Logs
EPL,2018-2019,363,Lee Peltier,eng ENG,DF,Cardiff City,31,1986,https://fbref.com/en/players/af341b88/matchlogs/2018-2019/summary/Lee-Peltier-Match-Logs
EPL,2018-2019,364,Andreas Pereira,br BRA,MF,Manchester Utd,22,1996,https://fbref.com/en/players/6639e500/matchlogs/2018-2019/summary/Andreas-Pereira-Match-Logs
EPL,2018-2019,365,Ricardo Pereira,pt POR,"DF,FW",Leicester City,24,1993,https://fbref.com/en/players/75a72a99/matchlogs/2018-2019/summary/Ricardo-Pereira-Match-Logs
EPL,2018-2019,366,Roberto Pereyra,ar ARG,"FW,MF",Watford,27,1991,https://fbref.com/en/players/75f2c59f/matchlogs/2018-2019/summary/Roberto-Pereyra-Match-Logs
EPL,2018-2019,367,Ayoze Pérez,es ESP,"FW,MF",Newcastle Utd,25,1993,https://fbref.com/en/players/819aa8e7/matchlogs/2018-2019/summary/Ayoze-Perez-Match-Logs
EPL,2018-2019,368,Lucas Pérez,es ESP,FW,West Ham,29,1988,https://fbref.com/en/players/a300ac7e/matchlogs/2018-2019/summary/Lucas-Perez-Match-Logs
EPL,2018-2019,369,Jordan Pickford,eng ENG,GK,Everton,24,1994,https://fbref.com/en/players/4806ec67/matchlogs/2018-2019/summary/Jordan-Pickford-Match-Logs
EPL,2018-2019,370,Paul Pogba,fr FRA,MF,Manchester Utd,25,1993,https://fbref.com/en/players/867239d3/matchlogs/2018-2019/summary/Paul-Pogba-Match-Logs
EPL,2018-2019,371,Alex Pritchard,eng ENG,"MF,FW",Huddersfield,25,1993,https://fbref.com/en/players/ff9fcd4d/matchlogs/2018-2019/summary/Alex-Pritchard-Match-Logs
EPL,2018-2019,372,Sebastian Prödl,at AUT,DF,Watford,31,1987,https://fbref.com/en/players/f5e6d08d/matchlogs/2018-2019/summary/Sebastian-Prodl-Match-Logs
EPL,2018-2019,373,Davy Pröpper,nl NED,MF,Brighton,26,1991,https://fbref.com/en/players/fdd85f94/matchlogs/2018-2019/summary/Davy-Propper-Match-Logs
EPL,2018-2019,374,Jason Puncheon,eng ENG,MF,Crystal Palace,32,1986,https://fbref.com/en/players/fd3f57ce/matchlogs/2018-2019/summary/Jason-Puncheon-Match-Logs
EPL,2018-2019,375,Jason Puncheon,eng ENG,"MF,FW",Huddersfield,32,1986,https://fbref.com/en/players/fd3f57ce/matchlogs/2018-2019/summary/Jason-Puncheon-Match-Logs
EPL,2018-2019,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2018-2019,376,Collin Quaner,de GER,"FW,MF",Huddersfield,27,1991,https://fbref.com/en/players/19b8b0b9/matchlogs/2018-2019/summary/Collin-Quaner-Match-Logs
EPL,2018-2019,377,Domingos Quina,pt POR,MF,Watford,18,1999,https://fbref.com/en/players/41fb0f4e/matchlogs/2018-2019/summary/Domingos-Quina-Match-Logs
EPL,2018-2019,378,Joe Ralls,eng ENG,MF,Cardiff City,24,1993,https://fbref.com/en/players/3730fcbc/matchlogs/2018-2019/summary/Joe-Ralls-Match-Logs
EPL,2018-2019,379,Aaron Ramsey,wal WAL,"MF,FW",Arsenal,27,1990,https://fbref.com/en/players/ef619b0b/matchlogs/2018-2019/summary/Aaron-Ramsey-Match-Logs
EPL,2018-2019,380,Kayne Ramsey,eng ENG,DF,Southampton,17,2000,https://fbref.com/en/players/dc31b84c/matchlogs/2018-2019/summary/Kayne-Ramsey-Match-Logs
EPL,2018-2019,381,Marcus Rashford,eng ENG,FW,Manchester Utd,20,1997,https://fbref.com/en/players/a1d5bd30/matchlogs/2018-2019/summary/Marcus-Rashford-Match-Logs
EPL,2018-2019,382,Tim Ream,us USA,DF,Fulham,30,1987,https://fbref.com/en/players/28b40c9c/matchlogs/2018-2019/summary/Tim-Ream-Match-Logs
EPL,2018-2019,383,Nathan Redmond,eng ENG,"FW,MF",Southampton,24,1994,https://fbref.com/en/players/ab651565/matchlogs/2018-2019/summary/Nathan-Redmond-Match-Logs
EPL,2018-2019,384,Bobby Reid,jm JAM,"FW,MF",Cardiff City,25,1993,https://fbref.com/en/players/0f7533cd/matchlogs/2018-2019/summary/Bobby-Reid-Match-Logs
EPL,2018-2019,385,Declan Rice,eng ENG,MF,West Ham,19,1999,https://fbref.com/en/players/1c7012b8/matchlogs/2018-2019/summary/Declan-Rice-Match-Logs
EPL,2018-2019,386,Jazz Richards,wal WAL,"DF,MF",Cardiff City,27,1991,https://fbref.com/en/players/afef14da/matchlogs/2018-2019/summary/Jazz-Richards-Match-Logs
EPL,2018-2019,387,Richarlison,br BRA,"FW,MF",Everton,21,1997,https://fbref.com/en/players/fa031b34/matchlogs/2018-2019/summary/Richarlison-Match-Logs
EPL,2018-2019,388,Diego Rico,es ESP,"DF,MF",Bournemouth,25,1993,https://fbref.com/en/players/d9ba39fc/matchlogs/2018-2019/summary/Diego-Rico-Match-Logs
EPL,2018-2019,389,Sergio Rico,es ESP,GK,Fulham,24,1993,https://fbref.com/en/players/5f0241b2/matchlogs/2018-2019/summary/Sergio-Rico-Match-Logs
EPL,2018-2019,390,Matt Ritchie,sco SCO,"DF,MF",Newcastle Utd,28,1989,https://fbref.com/en/players/71ef519e/matchlogs/2018-2019/summary/Matt-Ritchie-Match-Logs
EPL,2018-2019,391,Andrew Robertson,sco SCO,DF,Liverpool,24,1994,https://fbref.com/en/players/2e4f5f03/matchlogs/2018-2019/summary/Andrew-Robertson-Match-Logs
EPL,2018-2019,392,Marcos Rojo,ar ARG,DF,Manchester Utd,28,1990,https://fbref.com/en/players/e0991c04/matchlogs/2018-2019/summary/Marcos-Rojo-Match-Logs
EPL,2018-2019,393,Oriol Romeu,es ESP,MF,Southampton,26,1991,https://fbref.com/en/players/4b511457/matchlogs/2018-2019/summary/Oriol-Romeu-Match-Logs
EPL,2018-2019,394,Salomón Rondón,ve VEN,FW,Newcastle Utd,28,1989,https://fbref.com/en/players/b318a643/matchlogs/2018-2019/summary/Salomon-Rondon-Match-Logs
EPL,2018-2019,395,Danny Rose,eng ENG,"DF,MF",Tottenham,28,1990,https://fbref.com/en/players/89d10e53/matchlogs/2018-2019/summary/Danny-Rose-Match-Logs
EPL,2018-2019,396,Aaron Rowe,eng ENG,FW,Huddersfield,17,2000,https://fbref.com/en/players/4b6bcb0d/matchlogs/2018-2019/summary/Aaron-Rowe-Match-Logs
EPL,2018-2019,397,John Ruddy,eng ENG,GK,Wolves,31,1986,https://fbref.com/en/players/da8b19e2/matchlogs/2018-2019/summary/John-Ruddy-Match-Logs
EPL,2018-2019,398,Antonio Rüdiger,de GER,DF,Chelsea,25,1993,https://fbref.com/en/players/18b896d6/matchlogs/2018-2019/summary/Antonio-Rudiger-Match-Logs
EPL,2018-2019,399,Mathew Ryan,au AUS,GK,Brighton,26,1992,https://fbref.com/en/players/4535e4bb/matchlogs/2018-2019/summary/Mathew-Ryan-Match-Logs
EPL,2018-2019,400,Abdelhamid Sabiri,de GER,FW,Huddersfield,21,1996,https://fbref.com/en/players/4830e0af/matchlogs/2018-2019/summary/Abdelhamid-Sabiri-Match-Logs
EPL,2018-2019,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2018-2019,401,Romain Saïss,ma MAR,"MF,DF",Wolves,28,1990,https://fbref.com/en/players/9fbbcf39/matchlogs/2018-2019/summary/Romain-Saiss-Match-Logs
EPL,2018-2019,402,Bukayo Saka,eng ENG,FW,Arsenal,16,2001,https://fbref.com/en/players/bc7dc64d/matchlogs/2018-2019/summary/Bukayo-Saka-Match-Logs
EPL,2018-2019,403,Mamadou Sakho,fr FRA,DF,Crystal Palace,28,1990,https://fbref.com/en/players/87935cf3/matchlogs/2018-2019/summary/Mamadou-Sakho-Match-Logs
EPL,2018-2019,404,Bakary Sako,ml MLI,"FW,MF",Crystal Palace,30,1988,https://fbref.com/en/players/381d7d54/matchlogs/2018-2019/summary/Bakary-Sako-Match-Logs
EPL,2018-2019,405,Mohamed Salah,eg EGY,FW,Liverpool,26,1992,https://fbref.com/en/players/e342ad68/matchlogs/2018-2019/summary/Mohamed-Salah-Match-Logs
EPL,2018-2019,406,Alexis Sánchez,cl CHI,"FW,MF",Manchester Utd,29,1988,https://fbref.com/en/players/2c0f8e9e/matchlogs/2018-2019/summary/Alexis-Sanchez-Match-Logs
EPL,2018-2019,407,Carlos Sánchez,co COL,MF,West Ham,32,1986,https://fbref.com/en/players/50b51fac/matchlogs/2018-2019/summary/Carlos-Sanchez-Match-Logs
EPL,2018-2019,408,Davinson Sánchez,co COL,DF,Tottenham,22,1996,https://fbref.com/en/players/da7b447d/matchlogs/2018-2019/summary/Davinson-Sanchez-Match-Logs
EPL,2018-2019,409,Leroy Sané,de GER,FW,Manchester City,22,1996,https://fbref.com/en/players/2b114be3/matchlogs/2018-2019/summary/Leroy-Sane-Match-Logs
EPL,2018-2019,410,Fabian Schär,ch SUI,DF,Newcastle Utd,26,1991,https://fbref.com/en/players/c8aa95da/matchlogs/2018-2019/summary/Fabian-Schar-Match-Logs
EPL,2018-2019,411,Christopher Schindler,de GER,DF,Huddersfield,28,1990,https://fbref.com/en/players/8ae9869d/matchlogs/2018-2019/summary/Christopher-Schindler-Match-Logs
EPL,2018-2019,412,Jeffrey Schlupp,gh GHA,"MF,FW",Crystal Palace,25,1992,https://fbref.com/en/players/3312f911/matchlogs/2018-2019/summary/Jeffrey-Schlupp-Match-Logs
EPL,2018-2019,413,Kasper Schmeichel,dk DEN,GK,Leicester City,31,1986,https://fbref.com/en/players/53af52f3/matchlogs/2018-2019/summary/Kasper-Schmeichel-Match-Logs
